instance,condition,arm,seed,operating_day,curve,curve_role,replay_rule,action_count,infeasible_action_count,plan_feasible,above_constant_power_end_count,above_constant_power_end_pct,charging_kwh,actual_charging_emissions_kg,forecast_charging_emissions_kg,mean_duration_increase_minute,median_duration_increase_minute,max_duration_increase_minute,max_exact_concurrency,max_hourly_calendar_row_occupancy,minimum_station_capacity,exact_capacity_excess,half_hour_capacity_excess
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-10,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,229.09398920773262,215.92448229678732,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-10,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,247.27544339037928,242.80690072710084,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-10,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,229.0477753624498,215.91768614306926,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,177.12113580927,168.97294616474468,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,175.2848556741729,170.38062072809956,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,177.12113580927,168.97294616474468,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,177.12113580927,168.97294616474468,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,175.2848556741729,170.38062072809956,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-11,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,177.12113580927,168.97294616474468,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,133.93559162133508,136.84536801833946,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,180.89225831926206,176.97146890980386,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,133.93559162133508,136.84536801833946,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL80_stress,secondary_stress,L->NL-F,24,1,False,1,4.166666666666667,1901.569765944445,,,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,180.89225831926206,176.97146890980386,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-12,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,134.09869931056858,137.01663109203466,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,121.83838171528566,113.57430243820498,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,121.83838171528566,113.57430243820498,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,121.83838171528566,113.57430243820498,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,121.83838171528566,113.57430243820498,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,121.83838171528566,113.57430243820498,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-13,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,121.83838171528566,113.57430243820498,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,123.56124282243783,118.86112485047212,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,124.40557899578472,119.82306020000576,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,123.56124282243782,118.86112485047211,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,123.56124282243783,118.86112485047212,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,124.40557899578474,119.82306020000576,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-14,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,123.56124282243783,118.86112485047212,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,131.80663671485812,122.34735031103135,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,129.53636805044155,126.09194343301712,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,131.80663671485812,122.34735031103135,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,131.80663671485812,122.34735031103135,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,129.53636805044155,126.09194343301714,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-15,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,131.80663671485812,122.34735031103135,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,154.7549174297765,153.56594946259912,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,155.61538866868204,156.76017201141826,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,154.8336741172102,153.56594946259912,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,154.7549174297765,153.56594946259915,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,155.61538866868204,156.76017201141826,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-16,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,154.8336741172102,153.56594946259915,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,213.4242551719535,214.97229487336955,-3.3356033984293588e-15,0.0,6.063298011819522e-14,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,216.52890727767482,217.98642045447386,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,213.4242551719535,214.97229487336955,-3.3356033984293588e-15,0.0,6.063298011819522e-14,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,213.4242551719535,214.97229487336955,0.3089160780937686,0.0,7.4139858742505265,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,216.52890727767482,217.98642045447386,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-17,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,213.4242551719535,214.97229487336955,0.3089160780937686,0.0,7.4139858742505265,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,203.3085761438347,198.00649956007615,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,201.81889990372628,203.84113714953656,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,203.1589413338812,198.00649956007615,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,203.3085761438347,198.00649956007615,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,201.81889990372628,203.84113714953656,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-18,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,203.1589413338812,198.00649956007615,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,275.53429052145884,281.0210388986347,-3.3356033984293588e-15,0.0,6.063298011819522e-14,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,286.5493869039327,286.0339523169521,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,275.53429052145884,281.0210388986347,-3.3356033984293588e-15,0.0,6.063298011819522e-14,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,275.53429052145884,281.0210388986347,0.3089160780937686,0.0,7.4139858742505265,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,286.5493869039327,286.0339523169521,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-19,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,275.53429052145884,281.0210388986347,0.3089160780937686,0.0,7.4139858742505265,4,4,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,202.8433285705231,195.2240372837096,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,201.64080687019404,196.60359888475068,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,203.1094356099771,195.2240372837096,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,202.84332857052314,195.2240372837096,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,201.64080687019404,196.60359888475068,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-20,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,203.1094356099771,195.2240372837096,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,274.2094730375819,267.41828260328396,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,274.2887766375747,268.1179845441212,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,274.2094730375819,267.41828260328396,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,274.2094730375819,267.418282603284,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,274.2887766375747,268.1179845441212,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-21,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,274.2094730375819,267.418282603284,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,293.17951975389514,305.54356467083585,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,374.1414252804116,377.826296407281,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,293.17951975389514,305.54356467083585,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,L->NL-F,24,1,False,1,4.166666666666667,1901.569765944445,,,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,374.1414252804116,377.826296407281,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-22,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,293.4649582100538,305.75832312832665,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,168.22392054051355,160.04288383431592,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,168.65224404587644,161.71747523329262,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,168.22392054051355,160.0428838343159,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,168.22392054051355,160.04288383431592,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,168.65224404587644,161.71747523329262,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-23,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,168.22392054051355,160.04288383431592,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,138.650486410022,135.87928088271426,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,164.57289375838795,155.9463066515883,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,138.64763373162157,135.87928088271426,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,138.650486410022,135.87928088271426,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,164.57289375838795,155.9463066515883,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-24,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,138.64763373162157,135.87928088271426,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,204.2503699320818,196.73354821819314,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,204.12835532797476,196.7950721373243,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,204.2503699320818,196.73354821819314,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,204.2503699320818,196.73354821819314,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,204.12835532797476,196.7950721373243,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-25,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,204.2503699320818,196.73354821819314,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,264.85957180244753,265.5361004446121,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,264.6916046432408,265.82270640517953,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,264.85957180244753,265.5361004446121,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,L->NL-F,24,0,True,1,4.166666666666667,1901.569765944445,264.85957180244753,265.5361004446121,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,264.69160464324085,265.82270640517953,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-26,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,264.85957180244753,265.5361004446121,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,219.70358235389304,229.66960715089104,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,306.28179459541127,308.547797938458,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,219.70358235389304,229.66960715089104,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,L->NL-F,24,1,False,1,4.166666666666667,1901.569765944445,,,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,L->NL-E,24,0,True,1,4.166666666666667,1901.569765944445,306.28179459541127,308.547797938458,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-27,NL80_stress,secondary_stress,L->NL-C,24,0,True,1,4.166666666666667,1901.569765944445,220.01076850194949,230.02028868274311,0.3089160780937686,0.0,7.4139858742505265,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,L->NL-F,24,0,True,0,0.0,1901.569765944445,145.03745929435476,138.91572143013215,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,L->NL-E,24,0,True,0,0.0,1901.569765944445,145.91152712335816,139.80055415594973,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
L-main-threeshift-100c-01,geographic,reassignment_allowed,3,2025-11-28,NL90_mild,primary,L->NL-C,24,0,True,0,0.0,1901.569765944445,145.03745929435476,138.91572143013215,-3.3356033984293588e-15,0.0,6.063298011819522e-14,5,5,221,0,0
