curve,instance,condition,arm,operating_day,seed_count,all_nonlinear_feasible,nl_saving_kg,nl_saving_pct,total_operational_reduction_pct,linear_saving_kg,direction_reversal_count,fixed_start_infeasible_count
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-22,3,True,82.95857015265504,20.153054629607258,4.0186091381928195,85.39755261231043,0,2
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-23,3,True,0.3847825780800444,0.2131148062816853,0.021570140072012953,0.38478257808005384,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-24,3,True,24.94613627613911,14.183689766600873,1.364524866806225,24.983040784942204,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-25,3,True,-0.24026965214697307,-0.09969929831814196,-0.012245110962216615,-0.24026965214695414,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-26,3,True,0.2357893071329992,0.07823370065184508,0.011956325849937902,0.23578930713298027,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-27,3,True,88.54490990607381,26.10772703085927,4.443832673737111,91.27336182424716,0,2
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-28,3,True,0.9357646139474411,0.606621363070187,0.05438391643417734,0.944297298310687,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-29,3,True,13.261559387096204,7.876604073143709,0.7282253338214869,13.287797349347557,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-02,3,True,0.6952178571112029,0.7633851697826889,0.03690658056879828,0.5830197289743401,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-03,3,True,-0.5031635240608286,-0.4134885465969571,-0.026333832536380396,-0.5587470677230092,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-04,3,True,0.9308224574999618,0.8261375564036463,0.048789321857380906,0.9743262341202268,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-05,3,True,0.14615925045100653,0.123735338458045,0.007573308775580555,0.14615925045099706,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-06,3,True,1.0480107904712004,0.6000441369855073,0.053375393232767854,1.0239462470886924,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-07,3,True,0.0676611694846277,0.023328815510684997,0.003280125050905896,0.06766116948458982,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-08,3,True,-3.355483699926405,-0.9613876433504908,-0.15925044111077713,-3.2641433560934274,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-09,3,True,-0.5350778485704571,-0.18103856705966156,-0.02607972456451939,-0.6558244833134381,1,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-10,3,True,15.795474905015595,6.818893469678996,0.7860157684477992,15.848723519931108,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-11,3,True,-0.9444141101161279,-0.5431032716432646,-0.04964884512306971,-0.9444141101161184,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-12,3,True,44.28856396845813,26.230151550513366,2.270494894863851,47.723176375579804,0,2
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-13,3,True,-0.004637560622417898,-0.004128317950699058,-0.00024185631070758632,-0.004637560622417898,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-14,3,True,1.126691708205622,0.9873538049981768,0.05895362155604641,1.126691708205622,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-15,3,True,-1.9227981954209572,-1.6113172811855838,-0.10170958839286769,-1.922798195420943,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-16,3,True,1.1444271047732808,0.8936754920996647,0.05936795729523956,1.1706793339178319,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-17,3,True,4.086879018535664,2.009126308773816,0.20434191383545577,4.0868790185356545,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-18,3,True,-0.3050691823326872,-0.1303397020562481,-0.016807644770394137,-0.40482572230169467,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-19,3,True,10.946953088414489,3.9066303213361793,0.5308003898877903,13.632766820164846,0,1
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-20,3,True,-0.6941934963183106,-0.35613722361060357,-0.03612971140450627,-0.6054911498336631,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-21,3,True,0.06487862192475784,0.025619866484098922,0.0031971726593099984,0.0648786219247673,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-22,3,True,77.22884689830732,21.18827988892781,3.5978980849064475,81.23480468024029,0,2
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-23,3,True,0.5255164691714166,0.31505519868499504,0.026814216983140498,0.5255164691713977,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-24,3,True,22.48766580442849,15.907281509018496,1.1712695563619713,22.715551591007355,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-25,3,True,-0.12761835206321356,-0.06756958079953465,-0.006459539689706602,-0.12761835206321356,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-26,3,True,-0.028421162227876568,-0.009891362229427618,-0.0015418314781288054,-0.02842116222790499,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-27,3,True,81.72808537658823,26.791795748237604,3.9173430785356014,86.21232024598915,0,2
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-28,3,True,1.3747481463141231,0.9954751907986884,0.07078243745380905,1.2786727910808462,0,0
NL80_stress,L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-29,3,True,11.443433122472948,7.900110243786373,0.5938055480864982,11.563269880565684,0,0
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-02,3,False,0.0,0.0,0.0,-0.4230353086470018,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-03,3,False,0.0,0.0,0.0,-0.5776324438228073,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-04,3,False,0.0,0.0,0.0,2.7470023050799455,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-05,3,False,0.0,0.0,0.0,0.0,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-06,3,False,0.0,0.0,0.0,0.0,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-07,3,False,0.0,0.0,0.0,0.8307096186142644,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-08,3,False,0.0,0.0,0.0,-4.121645434173615,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-09,3,False,0.0,0.0,0.0,-0.9855907346300228,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-10,3,False,0.0,0.0,0.0,6.468371186052991,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-11,3,False,0.0,0.0,0.0,2.978340349761538,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-12,3,False,0.0,0.0,0.0,70.32988945777248,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-13,3,False,0.0,0.0,0.0,0.0,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-14,3,False,0.0,0.0,0.0,0.0,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-15,3,False,0.0,0.0,0.0,-0.2892884731829781,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-16,3,False,0.0,0.0,0.0,-0.058692281815638125,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-17,3,False,0.0,0.0,0.0,-0.03851990590874266,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-18,3,False,0.0,0.0,0.0,1.488200432209851,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-19,3,False,0.0,0.0,0.0,14.479162014892154,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-20,3,False,0.0,0.0,0.0,1.3502497836181533,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-21,3,False,0.0,0.0,0.0,4.67721359894972,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-22,3,False,0.0,0.0,0.0,108.6928639262236,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-23,3,False,0.0,0.0,0.0,0.27472754466316474,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-24,3,False,0.0,0.0,0.0,16.71316534817896,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-25,3,False,0.0,0.0,0.0,0.0,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-26,3,False,0.0,0.0,0.0,4.277277737984036,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-27,3,False,0.0,0.0,0.0,114.42013178758435,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-28,3,False,0.0,0.0,0.0,0.1052662192215621,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-29,3,False,0.0,0.0,0.0,9.210855822645897,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-02,3,False,0.0,0.0,0.0,0.7414939459149915,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-03,3,False,0.0,0.0,0.0,-0.36755536408015627,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-04,3,False,0.0,0.0,0.0,1.3872369944615741,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-05,3,False,0.0,0.0,0.0,0.38515445893031597,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-06,3,False,0.0,0.0,0.0,1.0962550175243564,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-07,3,False,0.0,0.0,0.0,-0.024832773261891816,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-08,3,False,0.0,0.0,0.0,-1.8667448279395558,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-09,3,False,0.0,0.0,0.0,-0.19777687875550023,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-10,3,False,0.0,0.0,0.0,14.553074241194414,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-11,3,False,0.0,0.0,0.0,-0.7326814710485697,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-12,3,False,0.0,0.0,0.0,48.37539172260656,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-13,3,False,0.0,0.0,0.0,-0.038155703954089404,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-14,3,False,0.0,0.0,0.0,1.5298531710057166,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-15,3,False,0.0,0.0,0.0,-2.03512997157668,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-16,3,False,0.0,0.0,0.0,1.3653974234656516,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-17,3,False,0.0,0.0,0.0,4.654714719013792,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-18,3,False,0.0,0.0,0.0,-0.06747499820271703,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-19,3,False,0.0,0.0,0.0,14.8773299583007,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-20,3,False,0.0,0.0,0.0,-0.5568381124482755,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-21,3,False,0.0,0.0,0.0,-0.036448875159199666,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-22,3,False,0.0,0.0,0.0,81.42074157674737,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-23,3,False,0.0,0.0,0.0,0.6562414130661693,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-24,3,False,0.0,0.0,0.0,21.65710882581334,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-25,3,False,0.0,0.0,0.0,-0.13488663845698548,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-26,3,False,0.0,0.0,0.0,-0.08706936267248011,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-27,3,False,0.0,0.0,0.0,86.63561641905191,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-28,3,False,0.0,0.0,0.0,1.4191189206562929,0,3
NL80_stress,L-main-threeshift-100c-01,mixed,reassignment_allowed,2025-11-29,3,False,0.0,0.0,0.0,11.372827210464843,0,3
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-02,3,True,0.14690942728053594,0.8760271620084953,0.12378584549238109,0.14690942728053594,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-03,3,True,-0.24749581053257805,-1.0463216328913052,-0.16974657754659803,-0.24749581053257805,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-04,3,True,-0.09780522734065518,-0.5310943289573326,-0.05713525675837667,-0.09780522734065873,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-05,3,True,-0.018070323320480714,-0.08340742548074274,-0.013657217855508543,-0.018070323320480714,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-06,3,True,-0.029525833626037706,-0.10526927982479922,-0.021679940438979594,-0.02952583362604126,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-07,3,True,2.3684757858670005e-15,4.200384104926488e-15,1.2853989708675302e-15,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-08,3,True,-1.6135039456000773,-2.45413890519641,-0.8743051641460128,-1.6135039456000915,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-09,3,True,-0.0858763893767313,-0.1521237303174641,-0.052280442364521396,-0.0858763893767313,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-10,3,True,4.040973050597375,9.014096304125092,2.5415782000683635,4.040973050597384,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-11,3,True,-0.2879321609756798,-0.9577501339140722,-0.20681725259988795,-0.2879321609756751,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-12,3,True,10.064998291030859,32.22683271527285,6.944123702062186,10.064998291030863,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-13,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-14,3,True,1.1842378929335002e-15,5.622576978388923e-15,7.951371950153131e-16,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-15,3,True,-0.4598809950538237,-2.3269972620609507,-0.34198138784691795,-0.45988099505382135,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-16,3,True,0.01925054405570137,0.10222478375873423,0.025012168125293267,0.01925054405570137,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-17,3,True,-0.0005416307315708006,0.003551047516151142,0.005311747297398664,-0.0005416307315708006,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-18,3,True,-0.39004105547105894,-1.3744482905838213,-0.2819415777153805,-0.39004105547106366,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-19,3,True,-0.04747213144051443,-0.08210306394358133,-0.024767260977004945,-0.19510129957070652,2,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-20,3,True,-0.2281995846505064,-0.7289986866096644,-0.16337990996387544,-0.22819958465050524,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-21,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-22,3,True,17.51779008902591,23.928411642535167,9.347622228305353,17.517790089025915,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-23,3,True,-0.007237083186979021,-0.023120330344901102,-0.005219413440041217,-0.00723708318698139,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-24,3,True,5.182460933021496,21.189495071749676,3.7414572676108064,5.182460933021498,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-25,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-26,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-27,3,True,18.458629414613252,29.642462157672046,10.4893425050646,18.45862941461326,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-28,3,True,0.06551874926823942,0.2597075725193468,0.0495301156435099,0.06551874926823942,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,ownership_fixed,2025-11-29,3,True,3.0462699633804973,10.758052744351692,2.146012238751592,3.046269963380501,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-02,3,True,0.24197933707384914,2.038152211239747,0.14615551704852306,0.24197933707384914,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-03,3,True,-0.08535588105369148,-0.48593388001948884,-0.04936148314206101,-0.0853558810536903,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-04,3,True,0.08694976359378141,0.44619585252988686,0.05198046121586058,0.08694976359377904,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-05,3,True,0.021690624017634736,0.13329038154076797,0.012824555517466333,0.0216906240176377,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-06,3,True,0.1597147428938411,0.8417101802152981,0.0927238688070014,0.15971474289383872,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-07,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-08,3,True,-0.8239522676614541,-1.6498115784004692,-0.4035440836582182,-0.8239522676614636,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-09,3,True,0.06329916686943211,0.1335843864059033,0.03172718825739316,0.06329916686943686,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-10,3,True,4.017103346096444,11.48737020933177,2.1212511204233806,4.017103346096448,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-11,3,True,-0.6160804189116007,-2.7326634877671085,-0.3480223133161681,-0.6160804189115984,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-12,3,True,9.33793303150932,38.596895436691376,5.230430271638681,9.337933031509325,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-13,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-14,3,True,0.14870551084118588,0.9661394988942145,0.08815594394974259,0.14870551084118588,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-15,3,True,-0.4381815871307122,-3.0022374347173897,-0.2581318565309809,-0.4381815871307116,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-16,3,True,0.007476369400591191,0.11948953469368033,0.0034373184127343137,0.0074763694005900065,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-17,3,True,0.04503389925738688,0.16230543278925327,0.024220065062986476,0.04503389925738569,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-18,3,True,-0.2337174757397964,-1.5273252675627784,-0.13599658498204084,-0.2337174757397964,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-19,3,True,1.8641570799828553,4.127468666210342,0.9413962336873873,1.86415707998286,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-20,3,True,-0.23530466011509432,-1.0187184692546072,-0.13278153203168927,-0.23530466011509787,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-21,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-22,3,True,16.219107415568867,27.561001805442306,7.6064507774186465,16.21910741556887,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-23,3,True,0.0076349388990154905,0.022972056700671845,0.004263740697220044,0.0076349388990154905,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-24,3,True,5.097840861656306,29.4477014209462,2.9701443150015305,5.097840861656308,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-25,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-26,3,True,0.0,0.0,0.0,0.0,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-27,3,True,17.32218945145283,34.007478194878644,8.437571307684923,17.322189451452832,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-28,3,True,0.25541993068456154,1.3053863682831974,0.14689695217979387,0.25541993068456154,0,0
NL80_stress,L-main-threeshift-10c-01,geographic,reassignment_allowed,2025-11-29,3,True,2.663558681952638,12.343663299652556,1.5149629767772852,2.6635586819526416,0,0
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-02,3,False,-0.15890173510161532,-0.742207334355322,-0.07447517194804415,-0.16077923641439304,0,2
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-03,3,False,-0.26190763212882473,-0.8444704120971717,-0.11746469704765687,-0.25353576521294724,0,2
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-04,3,False,-0.01032860577919692,-0.03779677237927773,-0.004710249733688757,0.24305096866219364,1,2
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-05,3,False,0.0,0.0,0.0,-0.04383103421122551,0,2
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-06,3,False,0.0,0.0,0.0,0.0,0,2
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-07,3,False,0.0,0.0,0.0,0.0,0,2
NL80_stress,L-main-threeshift-10c-01,mixed,ownership_fixed,2025-11-08,3,False,-0.6026955564061751,-0.6933182684702459,-0.21611146042758658,-0.9086289822899261,0,2
