curve,charge_scope,action_count,above_constant_power_end_count,above_constant_power_end_pct,infeasible_action_count,infeasible_action_pct,duration_increase_p50_min,duration_increase_p90_min,duration_increase_p99_min,duration_increase_max_min
NL90_mild,all,44100,1988,4.507936507936508,196,0.4444444444444444,0.0,6.063298011819522e-14,55.1956776638046,72.84924328422325
NL90_mild,pre_day_first_trip,23044,1624,7.047387606318347,0,0.0,0.0,6.063298011819522e-14,65.91277511017712,72.84924328422325
NL90_mild,same_day_between_trip,21056,364,1.7287234042553192,196,0.9308510638297872,0.0,3.031649005909761e-14,19.312085025042688,70.09296065358258
NL80_stress,all,44100,5040,11.428571428571429,728,1.6507936507936507,0.0,18.733055150528692,238.223886963082,294.9113662163059
NL80_stress,pre_day_first_trip,23044,4144,17.98298906439854,0,0.0,0.0,45.02282820644129,274.101961694168,294.9113662163059
NL80_stress,same_day_between_trip,21056,896,4.25531914893617,728,3.4574468085106385,0.0,4.5474735088646414e-14,134.29989143876446,286.64251832438407
