instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan,1,SINGLETON_COMMON_INITIAL,6ee5cd987ddb7324b6cc543af6839d1261650609c86c448b6f40fd9f9ac3e0ae,1704.188024686877,1470.4196298620766,1470.4196298620766,233.76839482480045,SEARCH_STRICT_IMPROVEMENT,0,0,2,1,12,32,0.9814579170197248,0dcd2a704ad1b2a733949ef54a780f9d19b8a61e0ec791708fad725c16de686b,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan,1,SINGLETON_COMMON_INITIAL,ac1dc17b210a7dac1a95d492b2557e4c4fb816004cb1e15efe56edab8a01d5f6,1433.7789353466492,1433.7789353466492,1433.7789353466492,0.0,INCUMBENT_RETAINED,0,0,2,1,7,32,0.7405317079974338,ac1dc17b210a7dac1a95d492b2557e4c4fb816004cb1e15efe56edab8a01d5f6,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_guangzhou,1,SINGLETON_COMMON_INITIAL,8cc83e3ae9582dca8de5c04820eee713d1b3b517df1e1af37476c5a770d249cf,3672.4587911250624,3327.03100008025,3327.03100008025,345.42779104481224,SEARCH_STRICT_IMPROVEMENT,0,0,6,3,128,32,6.153421458089724,f83a0d5b0d8fc4bd41ebeccee9ba6eae513999363e470ab25ade5f75a0cc357d,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_shenzhen,1,SINGLETON_COMMON_INITIAL,17a0dd108f070db6da8c81c17604918d7df7390be784bb8bc02e909525563a37,4561.860346682816,4446.460187015498,4446.460187015498,115.4001596673179,SEARCH_STRICT_IMPROVEMENT,0,0,8,3,148,32,5.307304249959998,285d98d9dd78a3d64fe19e39d5a3e19eedd42bf6f952b68f5e40f4f4d978dbf4,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,c32b49927c3d4c21404da089efa120c0538ab8ea64ac9baaed987045d35a0092,3137.9669600335264,2002.3706866136356,2002.3706866136356,1135.5962734198908,SEARCH_STRICT_IMPROVEMENT,17,4722.0,4,2,44,32,2.3482092081103474,83693c3969bb900c61d6b25aa89f8c8d08302dfbc3d8a4c8199cc0d2e619024e,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,4cb85b35f9b8a33a2d1abe58a1e8580c9f07b102c3c614a05a23a6b753ce7e47,5376.646815811939,4015.8037029649636,4015.8037029649636,1360.8431128469751,SEARCH_STRICT_IMPROVEMENT,28,7568.0,8,4,181,32,7.014802832971327,2cdc8728c90845cb1e73b6906a02eac767646bea084c598bdd74d7529de8eee0,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,058a0222760d6e446c8321acbd4f4f2f1682558b41a8af8c2dd8fe3f029f9160,6287.386569516311,5005.155967773782,5005.155967773782,1282.230601742529,SEARCH_STRICT_IMPROVEMENT,36,10902.0,10,4,249,32,8.60077324998565,0ed15b961075b19044eb3fe256aa8d101adf99fb0dce8ae02fee77b2535ca145,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,f8a9e0cff4419eb4680a0078843822742ca316ab69f764116539178724f3b787,5213.835983860703,4049.850335399126,4049.850335399126,1163.985648461577,SEARCH_STRICT_IMPROVEMENT,30,8264.0,7,4,243,32,6.661483332980424,a2bd848423110e3ee8e8380fc86879932f581ebcebe5f210ab4e4639bdbabae0,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,9d5a17632f6fde35d53458013a58009408a486af7df97b11c3774a33ed8586c7,5995.639282029464,4249.7155846540645,4249.7155846540645,1745.9236973753996,SEARCH_STRICT_IMPROVEMENT,33,8960.0,10,4,286,32,9.385230291984044,a3d6e700034abdc2884949423d6f406dd09ee7db5447407ec57e4fa4e1cc9098,PASS,0
cn-prd-150c-02-V2-LOCATIONS,8,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,6738d2ccd0c4322818f908f88e8144c19560aa0e35412a4b976b796e8dc1168a,8234.319137807879,5633.29303749783,5633.29303749783,2601.0261003100495,SEARCH_STRICT_IMPROVEMENT,56,15766.0,14,6,314,32,11.850104249897413,d43d19a355bb02a1363b7a250ad511fc4e51823cb1b3e6f994f92f2b3048c072,PASS,0
