instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan,1,SINGLETON_COMMON_INITIAL,6ee5cd987ddb7324b6cc543af6839d1261650609c86c448b6f40fd9f9ac3e0ae,1704.188024686877,1470.4196298620766,1470.4196298620766,233.76839482480045,SEARCH_STRICT_IMPROVEMENT,0,0,2,1,12,32,1.166713957907632,b4c869a3207da3c3027d48cacb49d7363d52512b55f809844be990a5238d2a0d,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan,1,SINGLETON_COMMON_INITIAL,ac1dc17b210a7dac1a95d492b2557e4c4fb816004cb1e15efe56edab8a01d5f6,1433.7789353466492,1433.7789353466492,1433.7789353466492,0.0,INCUMBENT_RETAINED,0,0,2,1,7,32,0.6462633339688182,ac1dc17b210a7dac1a95d492b2557e4c4fb816004cb1e15efe56edab8a01d5f6,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_guangzhou,1,SINGLETON_COMMON_INITIAL,8cc83e3ae9582dca8de5c04820eee713d1b3b517df1e1af37476c5a770d249cf,3672.4587911250624,3328.379553605892,3328.379553605892,344.0792375191704,SEARCH_STRICT_IMPROVEMENT,0,0,6,3,136,32,6.318746333010495,b53ac94e798a552ff24490120b36904cf152782905e11f41f62362945e6b4500,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_shenzhen,1,SINGLETON_COMMON_INITIAL,17a0dd108f070db6da8c81c17604918d7df7390be784bb8bc02e909525563a37,4561.860346682816,4452.10830989722,4452.10830989722,109.75203678559592,SEARCH_STRICT_IMPROVEMENT,0,0,8,3,160,32,6.03957583301235,730ca0fa67d75cb3af401270afd0511315fcc078f1643b4585e4c3052c3acd51,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,c32b49927c3d4c21404da089efa120c0538ab8ea64ac9baaed987045d35a0092,3137.9669600335264,2002.3706866136356,2002.3706866136356,1135.5962734198908,SEARCH_STRICT_IMPROVEMENT,17,4722.0,4,2,47,32,2.9643635409884155,5a5a1e70772f55d07428b9dcd458bd44a4b654b1d62921a9ed96da8bc5d6ffad,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,4cb85b35f9b8a33a2d1abe58a1e8580c9f07b102c3c614a05a23a6b753ce7e47,5376.646815811939,4034.5246577693874,4034.5246577693874,1342.1221580425513,SEARCH_STRICT_IMPROVEMENT,27,7013.0,8,4,178,32,5.405000958009623,12070798eba4b9817f833295e2e83e4e95991e974f0cd759a8cb792168ec714e,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,058a0222760d6e446c8321acbd4f4f2f1682558b41a8af8c2dd8fe3f029f9160,6287.386569516311,5008.447472943692,5008.447472943692,1278.9390965726188,SEARCH_STRICT_IMPROVEMENT,37,11042.0,10,4,226,32,8.704423666931689,40dd817a2d2412ad2e6ddd67c3839fb043d0c5649947641c2bd88f7fa485426d,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,f8a9e0cff4419eb4680a0078843822742ca316ab69f764116539178724f3b787,5213.835983860703,4081.3171881035423,4081.3171881035423,1132.5187957571607,SEARCH_STRICT_IMPROVEMENT,30,7916.0,7,4,231,32,7.983017917023972,9bde6158c40e9bd76b7d87b7b9a4730a31ce5e1be6c08f444b95f4cc99d05a3f,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,9d5a17632f6fde35d53458013a58009408a486af7df97b11c3774a33ed8586c7,5995.639282029464,4250.273679531105,4250.273679531105,1745.3656024983593,SEARCH_STRICT_IMPROVEMENT,34,9238.0,10,4,280,32,8.51450704189483,15fabe98f630d402a2fa0b83fa53f669ee1afc985f4df17c69ee6bba6bb0f2d7,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,6738d2ccd0c4322818f908f88e8144c19560aa0e35412a4b976b796e8dc1168a,8234.319137807879,5633.931484341485,5633.931484341485,2600.387653466394,SEARCH_STRICT_IMPROVEMENT,57,16043.0,14,6,296,32,9.383133833063766,2e6db9895ff001cba68bf2a0c515dd336441144f23b63253dd14bfb24e54cd40,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_foshan+D_guangzhou,3,COALITION_COMMON_INITIAL,d7b42263c5b6533577c49bbd4182715b3e361ddb986aa510fd77827b573f87a7,6918.02400854758,4674.208621445608,4674.208621445608,2243.815387101972,SEARCH_STRICT_IMPROVEMENT,51,14028.0,9,5,239,32,8.742024125065655,2dd4c13c096074f1a1897bbbdae7efb0398bf260e3dac3f00c4d3fb95aac9412,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_foshan+D_shenzhen,3,COALITION_COMMON_INITIAL,26fe2c8209c9244a93dd51ae7a2c86a089faa18b02499c67d0ae0c3d3c16fe55,7721.16550486296,4804.986211554367,4804.986211554367,2916.1792933085926,SEARCH_STRICT_IMPROVEMENT,53,15279.0,11,5,242,32,9.808469167095609,0dc948840bc1182cea0a2f5677f39483545ff21152eeca23be0b584274ff3e3e,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_guangzhou+D_shenzhen,3,COALITION_COMMON_INITIAL,1aa84861e7fc60323798b8ed1bbe74742bdef6799e35ff475c7282294dec27ec,9959.845360641373,6219.535220253526,6219.535220253526,3740.3101403878472,SEARCH_STRICT_IMPROVEMENT,79,21806.0,16,6,314,32,12.796013499959372,54aab62d1b33b06631275e01176025ad8561e611487fd1506caa58816755d552,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_guangzhou+D_shenzhen,3,COALITION_COMMON_INITIAL,18c6ec02f0e3efa14c407d7dc67837a56289a654cc46c8bcdc779227cd0e1161,9775.696330543518,6259.031272495712,6259.031272495712,3516.6650580478063,SEARCH_STRICT_IMPROVEMENT,78,22225.0,16,7,423,32,20.12118554103654,58b197989dbef2df748b85ad7659381f4d1d346ba5456977ac772a49a1fb9784,PASS,0
cn-prd-150c-02-V2-LOCATIONS,9,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_foshan+D_guangzhou+D_shenzhen,4,COALITION_COMMON_INITIAL,0133977f2412dbdcd9a5eb198d42b324982924d24d0dc0e12c347896fcf79a22,11501.222553377012,6862.389404544749,6862.389404544749,4638.833148832264,SEARCH_STRICT_IMPROVEMENT,106,29307.0,17,8,336,32,17.263755041989498,609790feb1ad8d350c3a56c48661f769c1fef9d4ba03d9e11b3a1e0aa0499be7,PASS,0
