B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,avg_ev_route_distance_m,avg_ev_route_drive_kwh,avg_ev_route_drive_kwh_over_battery,battery_kwh,best_penalized_obj,carbon_price,carbon_quota_kg,charge_action_count,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,depot_charge_action_count,depot_charge_cost,depot_charge_kwh,elapsed_seconds,electric_kwh,ev_public_charge_detour_m,ev_route_count,ev_routes_drive_kwh_gt_battery,ev_routes_with_public_charge,eval_budget,evidence_strength,fuel_liters,instance,max_ev_route_distance_m,max_ev_route_drive_kwh,max_ev_route_drive_kwh_over_battery,max_runtime_seconds,phase,public_charge_action_count,public_charge_cost,public_charge_kwh,public_occupancy_cost,returncode,route_count,scenario_family,scenario_label,scenario_regime,seed,solver_reported_feasible,status,stderr_tail,stdout_tail,total_cost,v_speed_ms,violation_count
280.0,0.0,331.2844968143989,331.2844968143989,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,88.15880210610342,0.31485286466465506,280.0,4536.208344014262,0.05034,0.0,32,16.67686156963684,522.7464329683509,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,522.7464329683509,2821.08166739531,155.7073519580008,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,197.54309437587622,0.7055110513424151,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,1,False,OK,,": 32, ""depot_charge_cost"": 522.7464329683509, ""depot_charge_kwh"": 2821.08166739531, ""elapsed_seconds"": 155.7073519580008, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 197.54309437587622, ""max_ev_route_drive_kwh_over_battery"": 0.7055110513424151, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 1, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4536.208344014262, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",4536.208344014262,26.8,0
280.0,0.0,331.284496814399,331.284496814399,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,88.15880210610341,0.314852864664655,280.0,4536.208344014262,0.05034,0.0,32,16.67686156963685,522.7464329683509,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,522.7464329683509,2821.08166739531,157.13866541697644,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,197.54309437587622,0.7055110513424151,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,2,False,OK,," 32, ""depot_charge_cost"": 522.7464329683509, ""depot_charge_kwh"": 2821.08166739531, ""elapsed_seconds"": 157.13866541697644, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 197.54309437587622, ""max_ev_route_drive_kwh_over_battery"": 0.7055110513424151, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 2, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4536.208344014262, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",4536.208344014262,26.8,0
280.0,0.0,331.28449681439895,331.28449681439895,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,88.15880210610342,0.31485286466465506,280.0,4536.208344014262,0.05034,0.0,32,16.676861569636845,522.7464329683509,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,522.7464329683509,2821.0816673953095,157.96198191700387,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,197.54309437587622,0.7055110513424151,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,3,False,OK,,"2, ""depot_charge_cost"": 522.7464329683509, ""depot_charge_kwh"": 2821.0816673953095, ""elapsed_seconds"": 157.96198191700387, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 197.54309437587622, ""max_ev_route_drive_kwh_over_battery"": 0.7055110513424151, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 3, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4536.208344014262, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",4536.208344014262,26.8,0
280.0,0.0,331.284496814399,331.284496814399,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,88.15880210610341,0.314852864664655,280.0,4536.208344014262,0.05034,0.0,32,16.67686156963685,522.7464329683509,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,522.7464329683509,2821.08166739531,155.57809424999868,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,197.54309437587622,0.7055110513424151,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,4,False,OK,," 32, ""depot_charge_cost"": 522.7464329683509, ""depot_charge_kwh"": 2821.08166739531, ""elapsed_seconds"": 155.57809424999868, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 197.54309437587622, ""max_ev_route_drive_kwh_over_battery"": 0.7055110513424151, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 4, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4536.208344014262, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",4536.208344014262,26.8,0
280.0,0.0,331.284496814399,331.284496814399,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,88.15880210610341,0.314852864664655,280.0,4536.208344014262,0.05034,0.0,32,16.67686156963685,522.7464329683509,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,522.7464329683509,2821.08166739531,158.59092370801955,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,197.54309437587622,0.7055110513424151,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_speed_battery,H_highway_60mph_distribution,highway_cross_city,5,False,OK,," 32, ""depot_charge_cost"": 522.7464329683509, ""depot_charge_kwh"": 2821.08166739531, ""elapsed_seconds"": 158.59092370801955, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 197.54309437587622, ""max_ev_route_drive_kwh_over_battery"": 0.7055110513424151, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_speed_battery"", ""scenario_label"": ""H_highway_60mph_distribution"", ""scenario_regime"": ""highway_cross_city"", ""seed"": 5, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4536.208344014262, ""v_speed_ms"": 26.8, ""violation_count"": 0}
",4536.208344014262,26.8,0
280.0,0.0,298.8849224793735,298.8849224793735,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,80.93970808115809,0.28907038600413604,280.0,4491.771009511922,0.05034,0.0,32,15.045866997611661,479.94009303803495,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,479.94009303803495,2590.0706585970593,158.03214133399888,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,181.4996655373882,0.6482130912049578,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_battery,E_distribution_truck_280,regional_distribution,1,False,OK,,"unt"": 32, ""depot_charge_cost"": 479.94009303803495, ""depot_charge_kwh"": 2590.0706585970593, ""elapsed_seconds"": 158.03214133399888, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 181.4996655373882, ""max_ev_route_drive_kwh_over_battery"": 0.6482130912049578, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 1, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4491.771009511922, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",4491.771009511922,25.0,0
280.0,0.0,298.88492247937353,298.88492247937353,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,80.93970808115809,0.28907038600413604,280.0,4491.771009511922,0.05034,0.0,32,15.045866997611665,479.940093038035,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,479.940093038035,2590.070658597059,156.74410204100423,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,181.4996655373882,0.6482130912049578,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_battery,E_distribution_truck_280,regional_distribution,2,False,OK,,"_count"": 32, ""depot_charge_cost"": 479.940093038035, ""depot_charge_kwh"": 2590.070658597059, ""elapsed_seconds"": 156.74410204100423, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 181.4996655373882, ""max_ev_route_drive_kwh_over_battery"": 0.6482130912049578, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 2, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4491.771009511922, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",4491.771009511922,25.0,0
280.0,0.0,298.8849224793735,298.8849224793735,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,80.93970808115809,0.28907038600413604,280.0,4491.771009511922,0.05034,0.0,32,15.045866997611661,479.940093038035,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,479.940093038035,2590.0706585970593,154.50047658299445,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,181.4996655373882,0.6482130912049578,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_battery,E_distribution_truck_280,regional_distribution,3,False,OK,,"count"": 32, ""depot_charge_cost"": 479.940093038035, ""depot_charge_kwh"": 2590.0706585970593, ""elapsed_seconds"": 154.50047658299445, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 181.4996655373882, ""max_ev_route_drive_kwh_over_battery"": 0.6482130912049578, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 3, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4491.771009511922, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",4491.771009511922,25.0,0
280.0,0.0,298.88492247937353,298.88492247937353,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,80.93970808115809,0.28907038600413604,280.0,4491.771009511922,0.05034,0.0,32,15.045866997611665,479.940093038035,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,479.940093038035,2590.070658597059,155.0834670830227,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,181.4996655373882,0.6482130912049578,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_battery,E_distribution_truck_280,regional_distribution,4,False,OK,,"n_count"": 32, ""depot_charge_cost"": 479.940093038035, ""depot_charge_kwh"": 2590.070658597059, ""elapsed_seconds"": 155.0834670830227, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 181.4996655373882, ""max_ev_route_drive_kwh_over_battery"": 0.6482130912049578, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 4, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4491.771009511922, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",4491.771009511922,25.0,0
280.0,0.0,298.88492247937353,298.88492247937353,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,128284.37941752457,80.93970808115809,0.28907038600413604,280.0,4491.771009511922,0.05034,0.0,32,15.045866997611665,479.940093038035,2560.0,0.0,1436.785049476275,0.0,0.0,0,32,479.940093038035,2590.070658597059,155.4648809589853,0.0,0.0,32,0,0,16000,strong,0.0,e2-threeshift-100c-01,285094.12748509436,181.4996655373882,0.6482130912049578,300.0,reopt_refine,0,0.0,0.0,0.0,0,32,distribution_battery,E_distribution_truck_280,regional_distribution,5,False,OK,,"n_count"": 32, ""depot_charge_cost"": 479.940093038035, ""depot_charge_kwh"": 2590.070658597059, ""elapsed_seconds"": 155.4648809589853, ""electric_kwh"": 0.0, ""ev_public_charge_detour_m"": 0.0, ""ev_route_count"": 32, ""ev_routes_drive_kwh_gt_battery"": 0, ""ev_routes_with_public_charge"": 0, ""eval_budget"": 16000, ""evidence_strength"": ""strong"", ""fuel_liters"": 0.0, ""instance"": ""e2-threeshift-100c-01"", ""max_ev_route_distance_m"": 285094.12748509436, ""max_ev_route_drive_kwh"": 181.4996655373882, ""max_ev_route_drive_kwh_over_battery"": 0.6482130912049578, ""max_runtime_seconds"": 300.0, ""phase"": ""reopt_refine"", ""public_charge_action_count"": 0, ""public_charge_cost"": 0.0, ""public_charge_kwh"": 0.0, ""public_occupancy_cost"": 0.0, ""route_count"": 32, ""scenario_family"": ""distribution_battery"", ""scenario_label"": ""E_distribution_truck_280"", ""scenario_regime"": ""regional_distribution"", ""seed"": 5, ""solver_reported_feasible"": false, ""status"": ""OK"", ""total_cost"": 4491.771009511922, ""v_speed_ms"": 25.0, ""violation_count"": 0}
",4491.771009511922,25.0,0
