instance_id,verdict,focus_customer_count,focus_customers_json,all_generated_move_count,all_cross_depot_move_count,focused_cross_depot_move_count,evaluated_count,complete_model_feasible_count,improving_feasible_count,status_counts_json,initial_cost_cny,initial_emissions_kg,initial_minimum_participation_margin_cny,initial_maximum_charge_end_soc,initial_charging_actions_entering_taper_region,best_feasible_action_id,best_feasible_penalized_change_cny,best_feasible_improves_initial,incremental_evaluations,sentinel_evaluations,wall_seconds,peak_rss_mb,failure_reason
cn-prd-150c-01-V2-LOCATIONS,CROSS_DEPOT_FOCUS_PROBE_COMPLETE,3,"{""C004"": -15.549739865822012, ""C017"": -5.321843520870992, ""C079"": -3.3850560139159995}",37127,26363,782,10,0,0,"{""EVALUATED"": 10, ""REJECTED_CHARGING"": 192, ""REJECTED_INTERFACE"": 580}",6302.3657326181265,700.0698046551738,0.0,0.46181509687316546,0,,,False,10,10,1.5901953330030665,62.4375,
