B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,battery_kwh,best_penalized_obj,carbon_price,category,commit_hash,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,cv_route_share,depot_charging_kwh,elapsed_seconds,error,error_type,ev_drive_kwh,ev_route_count,ev_route_share,eval_budget,fuel_liters,instance,phase,route_count,runtime_cap_seconds,seed,solver_reported_feasible,station_charging_kwh,status,subprocess_returncode,subprocess_stderr_tail,subprocess_stdout_tail,total_cost,v_speed_ms,variant,violation_count
80.0,946.1923190389194,68.79950938991082,1014.9918284288302,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,80.0,4942.858397557796,0.05034,multidepot,7fe3db60,balanced_mixed,51.09468864310732,247.04993190757452,2720.0,527.4535799529626,1388.004485056038,9.255711998112732,0.0,10,0.29411764705882354,1251.3252252059883,61.82603883300908,,,1264.4583187764492,24,0.7058823529411765,3000,368.0507849786914,e2-multidepot-100c-01,full,34,300.0,1,True,18.511423996225467,OK,0,,"ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 3000, ""battery_kwh"": 80.0, ""best_penalized_obj"": 4942.858397557796, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""balanced_mixed"", ""cost_carbon"": 51.09468864310732, ""cost_elec"": 247.04993190757452, ""cost_fix"": 2720.0, ""cost_fuel"": 527.4535799529626, ""cost_km"": 1388.004485056038, ""cost_occ"": 9.255711998112732, ""cost_transship"": 0.0, ""cv_route_count"": 10, ""cv_route_share"": 0.29411764705882354, ""depot_charging_kwh"": 1251.3252252059883, ""elapsed_seconds"": 61.82603883300908, ""ev_drive_kwh"": 1264.4583187764492, ""ev_route_count"": 24, ""ev_route_share"": 0.7058823529411765, ""eval_budget"": 3000, ""fuel_liters"": 368.0507849786914, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 34, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 18.511423996225467, ""status"": ""OK"", ""total_cost"": 4942.858397557796, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": 0}",4942.858397557796,25.0,free_mixed,0
80.0,1890.4105879588888,0.0,1890.4105879588888,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,80.0,5078.3304438331,0.05034,multidepot,7fe3db60,all_cv,95.16326899785047,0.0,2560.0,1053.806728438352,1369.360446396898,0.0,0.0,32,1.0,0.0,51.88735220802482,,,0.0,0,0.0,3000,735.3337020712803,e2-multidepot-100c-01,full,32,300.0,1,True,0.0,OK,0,,"TE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 3000, ""battery_kwh"": 80.0, ""best_penalized_obj"": 5078.3304438331, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""all_cv"", ""cost_carbon"": 95.16326899785047, ""cost_elec"": 0.0, ""cost_fix"": 2560.0, ""cost_fuel"": 1053.806728438352, ""cost_km"": 1369.360446396898, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 32, ""cv_route_share"": 1.0, ""depot_charging_kwh"": 0.0, ""elapsed_seconds"": 51.88735220802482, ""ev_drive_kwh"": 0.0, ""ev_route_count"": 0, ""ev_route_share"": 0.0, ""eval_budget"": 3000, ""fuel_liters"": 735.3337020712803, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 32, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 5078.3304438331, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": 0}",5078.3304438331,25.0,cv_shell,0
80.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,80.0,,0.05034,multidepot,7fe3db60,infeasible,,,,,,,,0,,,1.070207707991358,Unable to build all-EV warm start: No feasible charging insert between C100 and C19,ValueError,,0,,3000,,e2-multidepot-100c-01,full,0,300.0,1,,,INIT_INFEASIBLE,0,,"{""B_battery_kwh"": 80.0, ""active_flags"": ""{\""SETP_ALNS_CRUSH_ADAPTIVE_Q\"": \""1\"", \""SETP_ALNS_CRUSH_LOCAL_SEARCH\"": \""0\"", \""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_COST_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 80.0, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 1.070207707991358, ""error"": ""Unable to build all-EV warm start: No feasible charging insert between C100 and C19"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 3000, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",inf,25.0,ev_shell,-1
80.0,934.1748279176811,63.974998879647586,998.1498267973287,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,80.0,4794.209511443274,0.05034,multidepot,7fe3db60,balanced_mixed,50.24686228097753,235.02561994979084,2640.0,520.7544463979698,1336.153709103214,12.028873711322586,0.0,10,0.30303030303030304,1161.89027017389,87.46428570896387,,,1185.9480175965352,23,0.696969696969697,3000,363.3762098932174,e2-multidepot-100c-01,full,33,300.0,2,True,24.05774742264517,OK,0,,"TP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 3000, ""battery_kwh"": 80.0, ""best_penalized_obj"": 4794.209511443274, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""balanced_mixed"", ""cost_carbon"": 50.24686228097753, ""cost_elec"": 235.02561994979084, ""cost_fix"": 2640.0, ""cost_fuel"": 520.7544463979698, ""cost_km"": 1336.153709103214, ""cost_occ"": 12.028873711322586, ""cost_transship"": 0.0, ""cv_route_count"": 10, ""cv_route_share"": 0.30303030303030304, ""depot_charging_kwh"": 1161.89027017389, ""elapsed_seconds"": 87.46428570896387, ""ev_drive_kwh"": 1185.9480175965352, ""ev_route_count"": 23, ""ev_route_share"": 0.696969696969697, ""eval_budget"": 3000, ""fuel_liters"": 363.3762098932174, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 33, ""runtime_cap_seconds"": 300.0, ""seed"": 2, ""solver_reported_feasible"": true, ""station_charging_kwh"": 24.05774742264517, ""status"": ""OK"", ""total_cost"": 4794.209511443274, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": 0}",4794.209511443274,25.0,free_mixed,0
80.0,1841.8216983290222,0.0,1841.8216983290222,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,80.0,5012.581954145316,0.05034,multidepot,7fe3db60,all_cv,92.71730429388298,0.0,2560.0,1026.7209201248324,1333.1437297266002,0.0,0.0,32,1.0,0.0,66.71136175002903,,,0.0,0,0.0,3000,716.4335497347237,e2-multidepot-100c-01,full,32,300.0,2,True,0.0,OK,0,,"MINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 3000, ""battery_kwh"": 80.0, ""best_penalized_obj"": 5012.581954145316, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""all_cv"", ""cost_carbon"": 92.71730429388298, ""cost_elec"": 0.0, ""cost_fix"": 2560.0, ""cost_fuel"": 1026.7209201248324, ""cost_km"": 1333.1437297266002, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 32, ""cv_route_share"": 1.0, ""depot_charging_kwh"": 0.0, ""elapsed_seconds"": 66.71136175002903, ""ev_drive_kwh"": 0.0, ""ev_route_count"": 0, ""ev_route_share"": 0.0, ""eval_budget"": 3000, ""fuel_liters"": 716.4335497347237, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 32, ""runtime_cap_seconds"": 300.0, ""seed"": 2, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 5012.581954145316, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": 0}",5012.581954145316,25.0,cv_shell,0
80.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,80.0,,0.05034,multidepot,7fe3db60,infeasible,,,,,,,,0,,,1.0754630410228856,Unable to build all-EV warm start: No feasible charging insert between C100 and C19,ValueError,,0,,3000,,e2-multidepot-100c-01,full,0,300.0,2,,,INIT_INFEASIBLE,0,,"{""B_battery_kwh"": 80.0, ""active_flags"": ""{\""SETP_ALNS_CRUSH_ADAPTIVE_Q\"": \""1\"", \""SETP_ALNS_CRUSH_LOCAL_SEARCH\"": \""0\"", \""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_COST_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 80.0, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 1.0754630410228856, ""error"": ""Unable to build all-EV warm start: No feasible charging insert between C100 and C19"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 3000, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 2, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",inf,25.0,ev_shell,-1
80.0,944.9354771721991,66.72625800370238,1011.6617351759014,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,80.0,4999.533131935161,0.05034,multidepot,7fe3db60,balanced_mixed,50.92705174875488,240.6176967496288,2800.0,526.7529552187546,1371.97971621991,9.255711998112732,0.0,10,0.2857142857142857,1216.612677132887,60.17575445800321,,,1234.9718006715145,25,0.7142857142857143,3000,367.56189743824893,e2-multidepot-100c-01,full,35,300.0,3,True,18.511423996225467,OK,0,,"TP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 3000, ""battery_kwh"": 80.0, ""best_penalized_obj"": 4999.533131935161, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""balanced_mixed"", ""cost_carbon"": 50.92705174875488, ""cost_elec"": 240.6176967496288, ""cost_fix"": 2800.0, ""cost_fuel"": 526.7529552187546, ""cost_km"": 1371.97971621991, ""cost_occ"": 9.255711998112732, ""cost_transship"": 0.0, ""cv_route_count"": 10, ""cv_route_share"": 0.2857142857142857, ""depot_charging_kwh"": 1216.612677132887, ""elapsed_seconds"": 60.17575445800321, ""ev_drive_kwh"": 1234.9718006715145, ""ev_route_count"": 25, ""ev_route_share"": 0.7142857142857143, ""eval_budget"": 3000, ""fuel_liters"": 367.56189743824893, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 35, ""runtime_cap_seconds"": 300.0, ""seed"": 3, ""solver_reported_feasible"": true, ""station_charging_kwh"": 18.511423996225467, ""status"": ""OK"", ""total_cost"": 4999.533131935161, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": 0}",4999.533131935161,25.0,free_mixed,0
80.0,1865.2897433410856,0.0,1865.2897433410856,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,80.0,5125.000427549517,0.05034,multidepot,7fe3db60,all_cv,93.89868567979025,0.0,2640.0,1039.803148871609,1351.298592998118,0.0,0.0,33,1.0,0.0,78.36409933399409,,,0.0,0,0.0,3000,725.5621721244917,e2-multidepot-100c-01,full,33,300.0,3,True,0.0,OK,0,,"LIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 3000, ""battery_kwh"": 80.0, ""best_penalized_obj"": 5125.000427549517, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""all_cv"", ""cost_carbon"": 93.89868567979025, ""cost_elec"": 0.0, ""cost_fix"": 2640.0, ""cost_fuel"": 1039.803148871609, ""cost_km"": 1351.298592998118, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 33, ""cv_route_share"": 1.0, ""depot_charging_kwh"": 0.0, ""elapsed_seconds"": 78.36409933399409, ""ev_drive_kwh"": 0.0, ""ev_route_count"": 0, ""ev_route_share"": 0.0, ""eval_budget"": 3000, ""fuel_liters"": 725.5621721244917, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 33, ""runtime_cap_seconds"": 300.0, ""seed"": 3, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 5125.000427549517, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": 0}",5125.000427549517,25.0,cv_shell,0
80.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,80.0,,0.05034,multidepot,7fe3db60,infeasible,,,,,,,,0,,,1.0868809160310775,Unable to build all-EV warm start: No feasible charging insert between C100 and C19,ValueError,,0,,3000,,e2-multidepot-100c-01,full,0,300.0,3,,,INIT_INFEASIBLE,0,,"{""B_battery_kwh"": 80.0, ""active_flags"": ""{\""SETP_ALNS_CRUSH_ADAPTIVE_Q\"": \""1\"", \""SETP_ALNS_CRUSH_LOCAL_SEARCH\"": \""0\"", \""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_COST_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 80.0, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""7fe3db60"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 1.0868809160310775, ""error"": ""Unable to build all-EV warm start: No feasible charging insert between C100 and C19"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 3000, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""full"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 3, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",inf,25.0,ev_shell,-1
