E_cv_direct,E_ev_indirect,E_total,algorithm,battery_kwh,category,checkpoint_path,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,depot_charging_kwh,error,ev_drive_kwh,ev_route_count,fuel_liters,instance,phase,role,route_count,seed,station_charging_kwh,status,total_cost,violation_count
1820.038665158678,0.0,1820.038665158678,LNS,89.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,100.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,113.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,123.9,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,140.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,141.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,150.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,160.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,176.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,180.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,194.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,200.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,210.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,240.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,280.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,282.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1820.038665158678,0.0,1820.038665158678,LNS,291.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed3.json,all_cv,91.62074640408785,0.0,2560.0,1014.5779988637483,1314.5936721166238,0.0,0.0,32,0.0,,0.0,0,707.9603648480555,e2-multidepot-100c-01,fixed_replay,allcv,32,3,0.0,OK,4980.79241738446,0
1845.3219396558488,0.0,1845.3219396558488,LNS,60.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
1845.3219396558488,0.0,1845.3219396558488,LNS,80.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
1845.3219396558488,0.0,1845.3219396558488,LNS,81.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
1845.3219396558488,0.0,1845.3219396558488,LNS,82.6,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
1845.3219396558488,0.0,1845.3219396558488,LNS,89.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
1845.3219396558488,0.0,1845.3219396558488,LNS,100.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
1845.3219396558488,0.0,1845.3219396558488,LNS,113.0,multidepot,baselines/e2_alns/checkpoints/e2-multidepot-100c-01__LNS__seed4.json,all_cv,92.89350644227544,0.0,2560.0,1028.6721247387204,1332.9496320881012,0.0,0.0,32,0.0,,0.0,0,717.7950769232575,e2-multidepot-100c-01,fixed_replay,allcv,32,4,0.0,OK,5014.515263269098,0
