battery_kwh,category,composition,eval_budget,instance,phase,queue_status,run_status,runtime_cap_seconds,seed,total_cost,variant
141.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
141.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
141.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
141.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
141.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
141.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
141.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
141.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
141.0,threeshift,all_ev,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2143.413929684961,free_mixed
141.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
141.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
141.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4873.5161241398055,free_mixed
141.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
141.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
141.0,threeshift,ev_heavy_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9503.165939021552,free_mixed
141.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
141.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
150.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
150.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
150.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
150.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
150.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
150.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
150.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
150.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
150.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
150.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
150.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
150.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
150.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
150.0,threeshift,ev_heavy_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2376.2351333513125,free_mixed
150.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
150.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
150.0,threeshift,all_ev,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4720.561335511645,free_mixed
150.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
150.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
150.0,threeshift,ev_heavy_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9500.314588610876,free_mixed
150.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
150.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
160.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
160.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
160.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
160.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
160.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
160.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
160.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
160.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
160.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
160.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
160.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
160.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
160.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
160.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
160.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
160.0,threeshift,ev_heavy_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2276.5049608284216,free_mixed
160.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
160.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
160.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
160.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
160.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
160.0,threeshift,ev_heavy_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9404.797504818898,free_mixed
160.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
160.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
176.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
176.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
176.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
176.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
176.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
176.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
176.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
176.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
176.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
176.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
176.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
176.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
176.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
176.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
176.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
176.0,threeshift,ev_heavy_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2276.5049608284216,free_mixed
176.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
176.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
176.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
176.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
176.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
176.0,threeshift,balanced_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9299.43787055726,free_mixed
176.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
176.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
180.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
180.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
180.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
180.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
180.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
180.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
180.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
180.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
180.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
180.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
180.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
180.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
180.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
180.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
180.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
180.0,threeshift,balanced_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2242.517453956919,free_mixed
180.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
180.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
180.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
180.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
180.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
180.0,threeshift,balanced_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9299.43787055726,free_mixed
180.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
180.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
194.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
194.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
194.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
194.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
194.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
194.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
194.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
194.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
194.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
194.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
194.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
194.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
194.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
194.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
194.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
194.0,threeshift,balanced_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2242.517453956919,free_mixed
194.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
194.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
194.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
194.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
194.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
194.0,threeshift,balanced_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9432.75951514173,free_mixed
194.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
194.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
200.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
200.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
200.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
200.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
200.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
200.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
200.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
200.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
200.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
200.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
200.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
200.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
200.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
200.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
200.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
200.0,threeshift,balanced_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2242.517453956919,free_mixed
200.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
200.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
200.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
200.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
200.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
200.0,threeshift,balanced_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9432.75951514173,free_mixed
200.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
200.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
210.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
210.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
210.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
210.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
210.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
210.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
210.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
210.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
210.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
210.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
210.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
210.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
210.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
210.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
210.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
210.0,threeshift,balanced_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2242.517453956919,free_mixed
210.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
210.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
210.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
210.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
210.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
210.0,threeshift,balanced_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9432.75951514173,free_mixed
210.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
210.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
240.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
240.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
240.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
240.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
240.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
240.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
240.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
240.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
240.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
240.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
240.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
240.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
240.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
240.0,multidepot,all_cv,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9652.757155208541,cv_shell
240.0,multidepot,infeasible,500,e2-multidepot-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
240.0,threeshift,balanced_mixed,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2242.517453956919,free_mixed
240.0,threeshift,all_cv,500,e2-threeshift-50c-01,screen,terminal,OK,90.0,1,2539.3832256016008,cv_shell
240.0,threeshift,infeasible,500,e2-threeshift-50c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
240.0,threeshift,ev_heavy_mixed,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,4922.497317744614,free_mixed
240.0,threeshift,all_cv,500,e2-threeshift-100c-01,screen,terminal,OK,180.0,1,5387.880559557449,cv_shell
240.0,threeshift,infeasible,500,e2-threeshift-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
240.0,threeshift,ev_heavy_mixed,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9244.826659298798,free_mixed
240.0,threeshift,all_cv,500,e2-threeshift-200c-01,screen,terminal,OK,300.0,1,9436.717673224872,cv_shell
240.0,threeshift,infeasible,500,e2-threeshift-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
280.0,vanilla,balanced_mixed,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1102.962645625529,free_mixed
280.0,vanilla,all_cv,500,e2-vanilla-25c-01,screen,terminal,OK,90.0,1,1237.6525942518206,cv_shell
280.0,vanilla,infeasible,500,e2-vanilla-25c-01,screen,terminal,INIT_INFEASIBLE,90.0,1,inf,ev_shell
280.0,vanilla,balanced_mixed,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,5539.794973029572,free_mixed
280.0,vanilla,all_cv,500,e2-vanilla-100c-01,screen,terminal,OK,180.0,1,6119.29666327237,cv_shell
280.0,vanilla,infeasible,500,e2-vanilla-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
280.0,vanilla,ev_heavy_mixed,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,10323.47204162857,free_mixed
280.0,vanilla,all_cv,500,e2-vanilla-200c-01,screen,terminal,OK,300.0,1,11205.548171919037,cv_shell
280.0,vanilla,infeasible,500,e2-vanilla-200c-01,screen,terminal,INIT_INFEASIBLE,300.0,1,inf,ev_shell
280.0,multidepot,balanced_mixed,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5037.998116454932,free_mixed
280.0,multidepot,all_cv,500,e2-multidepot-100c-01,screen,terminal,OK,180.0,1,5022.801116954321,cv_shell
280.0,multidepot,infeasible,500,e2-multidepot-100c-01,screen,terminal,INIT_INFEASIBLE,180.0,1,inf,ev_shell
280.0,multidepot,ev_heavy_mixed,500,e2-multidepot-200c-01,screen,terminal,OK,300.0,1,9817.002350620356,free_mixed
