chain_cost,chain_seconds,clean,gain_vs_lns_pct,lns_cost,lns_seconds,runtime_delta_vs_lns,scale,seed
1094.819050250419,2.054850083004567,True,12.4802077614434,1250.9388130929538,5.446055083000829,-3.391204999996262,small,1
1223.1334538506026,1.918237665995548,True,-1.2911669589156618,1207.5420696325014,6.565874207997695,-4.647636542002147,small,2
1138.8320903128251,2.0797184579932946,True,5.117499956569879,1200.2551469360028,5.5064148340024985,-3.426696376009204,small,3
2655.9063269901835,6.647496165998746,True,9.722943112053164,2941.950500542715,14.37001550000059,-7.722519334001845,medium,1
3520.5886212714627,3.3686515000008512,True,-21.417055781852646,2899.5832575588283,14.184059833001811,-10.81540833300096,medium,2
2613.8660026998323,3.3330915000042296,True,7.626279383555458,2829.66409196958,14.607604749999155,-11.274513249994925,medium,3
4954.776054369559,16.42063179199613,True,22.600441120645222,6401.555934049611,22.02225570799783,-5.601623916001699,large,1
4829.004736213922,43.933623290999094,True,23.968723722295614,6351.339833591604,23.396279125001456,20.537344165997638,large,2
6628.216369491226,9.009504916997685,True,4.550847425729296,6944.238047932056,24.248619624999264,-15.23911470800158,large,3
