instance,seed,left_algorithm,right_algorithm,left_cost,right_cost,left_gain_pct,left_E_ev_indirect,right_E_ev_indirect,left_elapsed_seconds,right_elapsed_seconds
L-main-threeshift-200c-01,1,staged_hybrid_carbon_aware,staged_hybrid_carbon_naive,13894.903728480227,13894.906904904787,2.2860351503674466e-05,0.09972273565346508,0.16282215084472537,129.60664345799887,129.60664345799887
L-main-threeshift-200c-01,1,staged_hybrid_carbon_aware,LNS,13894.903728480227,13894.903728480227,0.0,0.09972273565346508,0.09972273565346508,129.60664345799887,153.96710974999587
