instance,condition,arm,operating_day,source_row_count,mean_charging_kwh,mean_immediate_actual_charging_kg,mean_forecast_actual_charging_kg,mean_direct_fuel_emissions_kg,mean_immediate_total_operational_kg,mean_forecast_total_operational_kg,mean_realized_saving_kg,charging_reduction_pct,total_operational_reduction_pct,charging_share_of_immediate_total_pct,mean_oracle_potential_kg,oracle_potential_pct,forecast_capture_ratio,mean_predicted_saving_kg,mean_pre_day_realized_saving_kg,mean_between_trip_realized_saving_kg,mean_moved_pre_day_kwh,mean_moved_between_trip_kwh
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-16,3,2083.666222220228,166.54582234669581,165.75248390017885,1661.7813695698344,1828.3271919165302,1827.5338534700131,0.7933384465169695,0.47634845193864384,0.043391491961860415,9.109191346222632,2.368249589765213,1.4219807836640088,0.33498937356329095,2.6930470424842476,0.8016201772134934,-0.008281730696538148,876.4029585617559,35.42909581235998
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-17,3,2083.666222220228,237.08764235213457,234.66808633367881,1661.7813695698344,1898.8690119219689,1896.4494559035131,2.4195560184557316,1.020532320643724,0.12742090177177318,12.485729182138938,4.417340202038512,1.863167627892497,0.5477404745369523,2.6094021302954977,2.949601737149218,-0.5300457186934816,754.7942380490521,107.00939560950258
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-18,3,2083.666222220228,222.23140848546743,223.56061590406838,1661.7813695698344,1884.0127780553019,1885.3419854739027,-1.3292074186009586,-0.5981186132327828,-0.07055193224182804,11.79564231591131,2.5856189243872145,1.1634804198058701,-0.5140770768901985,5.249252952417824,-1.0498645952282242,-0.2793428233727345,543.2097998170092,175.36913067039208
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-19,3,2083.666222220228,320.0060061070837,312.1334077692739,1661.7813695698344,1981.7873756769181,1973.9147773391082,7.872598337809809,2.46014080597456,0.3972473754971201,16.147343051763027,22.380386973742105,6.993739663202744,0.35176328036893967,4.113652091190299,7.828340889139175,0.0442574486706396,635.2658056638087,146.2598545063514
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-20,3,2083.666222220228,225.97301623895066,227.15851996492302,1661.7813695698344,1887.7543858087852,1888.9398895347574,-1.1855037259723435,-0.5246218091450159,-0.06279968066208089,11.97046702355483,0.271042760408136,0.11994474602291773,-4.373862353627202,1.3875646028886497,-0.794257461132157,-0.3912462648401913,450.44648979938194,146.2598545063514
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-21,3,2083.666222220228,307.2784677926698,306.5856664501441,1661.7813695698344,1969.0598373625041,1968.3670360199785,0.6928013425256646,0.2254636803881484,0.035184372225764905,15.60533925694508,1.023555001800806,0.3331033928779643,0.6768579522417211,1.8511878414795433,0.0,0.6928013425256504,0.0,152.57967415467067
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-22,3,2083.666222220228,414.647378078065,329.2498254657546,1661.7813695698344,2076.4287476478994,1991.031195035589,85.39755261231043,20.595223104541798,4.1127128830712625,19.969256279453944,85.59086901418665,20.641844984263372,0.9977413898923707,77.11677854127981,85.59086901418668,-0.1933164018762644,1452.6244899721332,80.39455781190253
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-23,3,2083.666222220228,188.04547207557084,187.6606894974908,1661.7813695698344,1849.8268416454052,1849.4420590673253,0.38478257808005384,0.20462209157868963,0.020801005230186465,10.165571600653497,0.7146115655254448,0.38002061822486216,0.5384499728843992,1.1295916011847755,0.23564349592631592,0.1491390821537332,363.34858208635495,35.42909581235998
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-24,3,2083.666222220228,176.79267617863752,151.80963539369534,1661.7813695698344,1838.574045748472,1813.5910049635297,24.983040784942204,14.131264555155251,1.3588270128534186,9.615749585253518,25.50049873689382,14.423956516800063,0.9797079281746375,19.372794843388505,23.65385633604861,1.3291844488935947,1452.6244899721332,146.2598545063514
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-25,3,2083.666222220228,232.1051698002234,232.34543945237036,1661.7813695698344,1893.8865393700578,1894.1268090222047,-0.24026965214695414,-0.1035175788431417,-0.012686591680770505,12.255494982155895,0.056354158026143374,0.024279578983375637,-4.26356564559957,0.48993321022580477,0.0,-0.24026965214696835,0.0,127.24989478092338
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-26,3,2083.666222220228,297.62087902209623,297.38508971496327,1661.7813695698344,1959.4022485919306,1959.1664592847976,0.23578930713298027,0.07922471968624036,0.01203373668180812,15.18937110723299,0.3081620293987726,0.10354180473201738,0.7651471779083482,0.38492112844346593,0.0,0.23578930713297078,0.0,133.56971442924265
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-27,3,2083.666222220228,341.7087246378506,250.43536281360343,1661.7813695698344,2003.490094207685,1912.2167323834378,91.27336182424716,26.710866666041497,4.55571814845148,17.055673278633567,91.3993299512736,26.747730848294946,0.9986217828172964,83.52615147894306,91.2687697721849,0.004592052062266798,1452.6244899721332,136.1989862575925
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-28,3,2083.666222220228,161.8379093084169,160.8936120101062,1661.7813695698344,1823.6192788782514,1822.6749815799405,0.944297298310687,0.5834833768836729,0.05178149349745552,8.87454476835576,1.9131932063966417,1.1821662888332554,0.4935713210529329,1.0021254587692094,1.1078972053199105,-0.16359990700922822,618.3082146449209,133.56971442924265
L-main-threeshift-100c-01,geographic,ownership_fixed,2025-11-29,3,2083.666222220228,169.03185194644092,155.74405459709337,1661.7813695698344,1830.8132215162752,1817.5254241669277,13.287797349347557,7.861120372483347,0.7257866172903554,9.232610402848692,15.133928295417007,8.95329970129672,0.8780137641706343,18.94499961707233,12.955901102370253,0.33189624697730835,1452.6244899721332,175.36913067039208
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-02,3,1791.6703435090506,92.49205363836465,91.9090339093903,1784.9841132184329,1877.4761668567976,1876.893147127823,0.5830197289743401,0.6303457497591016,0.031053375764040218,4.92640360879848,2.527730722725854,2.7329166380163277,0.2306494610888075,10.467772600111113,0.7208723828402365,-0.13785265386589884,1360.905867466069,42.76298456724544
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-03,3,1791.6703435090506,121.79397484999203,122.35272191771503,1784.9841132184329,1906.778088068425,1907.3368351361478,-0.5587470677230092,-0.4587641288587485,-0.02930320372461499,6.387422616827419,0.6063801983841207,0.49787372415669245,-0.9214467576809994,8.333431635127761,-0.4724368663203933,-0.0863102014026147,1360.905867466069,115.38347948703915
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-04,3,1791.6703435090506,114.34341744734961,113.36909121322937,1784.9841132184329,1899.3275306657824,1898.3532044316623,0.9743262341202268,0.8521052246569975,0.051298484247142485,6.020205341164519,4.26208646028132,3.727443656512919,0.22860311333428843,3.3250763902977667,1.0093299509087263,-0.035003716788496085,1360.905867466069,69.44705292769468
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-05,3,1791.6703435090506,121.99749084790608,121.85133159745509,1784.9841132184329,1906.981604066339,1906.835444815888,0.14615925045099706,0.11980512831465803,0.007664428966663097,6.397413094482169,0.6729543518003614,0.5516132726363461,0.21719043804379268,0.9323693668496796,0.27676363417454297,-0.1306043837235471,563.6461402152086,92.92073982376996
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-06,3,1791.6703435090506,177.31709644132783,176.29315019423913,1784.9841132184329,1962.3012096597606,1961.277263412672,1.0239462470886924,0.5774661708536968,0.05218089058133091,9.036181375644796,1.5638444462074403,0.8819479213189678,0.6547622108911901,2.2641817481239364,1.0463228974710812,-0.022376650382391006,409.8038432088065,7.6747820010331935
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-07,3,1791.6703435090506,286.4713091790805,286.4036480095959,1784.9841132184329,2071.4554223975133,2071.387761228029,0.06766116948458982,0.023618829291659746,0.003266358945165155,13.829470143630564,0.09091800944147128,0.03173721295232261,0.7441998554548962,0.24127846967331834,0.0,0.06766116948460639,0.0,152.6095691315526
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-08,3,1791.6703435090506,343.28859332962537,346.5527366857188,1784.9841132184329,2128.272706548058,2131.5368499041515,-3.2641433560934274,-0.9508452711562135,-0.15337054062905733,16.129915695175207,2.6006002867780276,0.7575551117368277,-1.2551499639098656,6.974944666093582,-3.2282068706255322,-0.0359364854678906,1360.905867466069,15.349564002066392
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-09,3,1791.6703435090506,298.42790182988193,299.0837263131953,1784.9841132184329,2083.412015048315,2084.067839531628,-0.6558244833134381,-0.21975977423427692,-0.03147838634780213,14.323998310193161,2.2873732270492724,0.7664743185954455,-0.2867151173923008,2.4364439608902635,-0.7811205965384621,0.12529611322500736,884.580385913729,53.79989984977661
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-10,3,1791.6703435090506,231.17999061366788,215.33126709373676,1784.9841132184329,2016.1641038321009,2000.3153803121695,15.848723519931108,6.8555775427884695,0.7860830122809752,11.466328071919673,17.800586900851822,7.699882179941317,0.8903483693098169,24.175789770529065,15.953892071227775,-0.10516855129667373,1360.905867466069,21.44798973414071
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-11,3,1791.6703435090506,167.97129941927827,168.91571352939437,1784.9841132184329,1952.955412637711,1953.8998267478273,-0.9444141101161184,-0.5622473085468832,-0.04835820131912632,8.600877333518431,0.7844439916923704,0.4670107300499569,-1.2039280307044309,1.2011516722531326,-1.44398765836434,0.4995735482482206,454.0474730938151,163.66537255201243
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-12,3,1791.6703435090506,169.43242545405903,121.70924907847922,1784.9841132184329,1954.416538672492,1906.693362296912,47.723176375579804,28.16649543184387,2.4418119388201176,8.669207515463588,47.75292837942686,28.184055237038965,0.9993769595947989,40.394033846659006,47.7438766529498,-0.020700277369992175,1360.905867466069,23.473686896075275
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-13,3,1791.6703435090506,110.74465467833168,110.74929223895408,1784.9841132184329,1895.7287678967646,1895.7334054573869,-0.004637560622417898,-0.004187615768804491,-0.00024463207506014094,5.841798497429485,0.028918174070488096,0.02611247843472325,-0.16036837634056136,0.009457647901963165,-0.0038062883965229353,-0.0008312722258949634,14.638742320695465,16.55300522059382
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-14,3,1791.6703435090506,115.18848694044328,114.06179523223767,1784.9841132184329,1900.172600158876,1899.0459084506706,1.126691708205622,0.9781287506521059,0.05929417717692686,6.062001258770504,1.5502864078680858,1.345869234891193,0.7267635854171098,0.9079595485326735,1.0731735512028184,0.05351815700280701,325.26013086152585,139.89409658008546
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-15,3,1791.6703435090506,118.49338960458199,120.41618780000294,1784.9841132184329,1903.477502823015,1905.4003010184358,-1.922798195420943,-1.622705031763722,-0.10101502080110082,6.225100608168285,0.8295679624062112,0.700096406368759,-2.3178308258720026,3.189930030616073,-1.9174296682030985,-0.005368527217850527,600.5964743744753,32.351910115635896
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-16,3,1791.6703435090506,132.3830124424035,131.21233310848564,1784.9841132184329,1917.3671256608363,1916.1964463269185,1.1706793339178319,0.8843123542207991,0.06105660821290798,6.904416513179583,2.656474197546018,2.0066579151926933,0.44068914164469397,2.7896869898804604,1.1560275502668418,0.014651783650994806,823.5385670392349,32.351910115635896
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-17,3,1791.6703435090506,205.57609638128588,201.48921736275022,1784.9841132184329,1990.5602095997187,1986.473330581183,4.0868790185356545,1.9880127556054195,0.20531300680211448,10.32754977166077,5.971728029916345,2.904874708215331,0.6843712570401345,3.045546768257784,4.421278754997398,-0.3343997364617479,761.5171346438601,92.92073982376996
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-18,3,1791.6703435090506,179.43065715757885,179.83548287988057,1784.9841132184329,1964.4147703760118,1964.8195960983135,-0.40482572230169467,-0.22561680858481742,-0.020607955529890785,9.134051518215461,3.3484418090853105,1.8661481054180478,-0.12089973348298395,5.175538390105818,-0.07814375331732511,-0.3266819689843648,454.0474730938151,163.66537255201243
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-19,3,1791.6703435090506,280.46241490140784,266.82964808124296,1784.9841132184329,2065.446528119841,2051.8137612996757,13.632766820164846,4.8608177409287565,0.660039688007544,13.57877878139554,23.38173649642808,8.33685201799591,0.583051939801283,5.565860779119968,13.708601328116893,-0.07583450795206421,713.3316864801873,72.54506237366137
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-20,3,1791.6703435090506,187.01160947672975,187.61710062656343,1784.9841132184329,1971.9957226951626,1972.6012138449962,-0.6054911498336631,-0.3237719580767555,-0.03070448596136544,9.483367906150303,0.3897558376871378,0.2084126428181112,-1.5535139984733186,1.4691858329343195,-0.535722674162893,-0.06976847567077016,409.8038432088065,60.56882970813407
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-21,3,1791.6703435090506,253.37640805784952,253.31152943592474,1784.9841132184329,2038.3605212762823,2038.2956426543576,0.0648786219247673,0.025605628567421546,0.0031828825787964506,12.43040205170391,0.36668553978627,0.1447196850712914,0.176932589058688,0.8583678887028819,0.0,0.06487862192475784,0.0,131.3134624363765
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-22,3,1791.6703435090506,365.55015821021806,284.31535352997776,1784.9841132184329,2150.5342714286508,2069.299466748411,81.23480468024029,22.222615106495,3.7774243247132295,16.99810893817444,81.261376240284,22.229884029636438,0.9996730111982705,73.59844253765995,81.26137624028401,-0.02657156004372041,1360.905867466069,89.54740848723087
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-23,3,1791.6703435090506,167.5736248133617,167.04810834419033,1784.9841132184329,1952.5577380317945,1952.0322215626231,0.5255164691713977,0.31360333092794385,0.026914260148902212,8.58226220661102,1.0778345475549524,0.643200592429394,0.4875669186551146,1.5509755644589422,0.3917659960237169,0.13375047314768432,325.26013086152585,43.96642578577288
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-24,3,1791.6703435090506,141.0931075650859,118.37755597407853,1784.9841132184329,1926.0772207835187,1903.3616691925115,22.715551591007355,16.09968905145046,1.1793686850087342,7.325412815364168,23.302151217085974,16.515442617448024,0.9748263745860295,17.769585833634014,21.99948743786214,0.7160641531452209,1360.905867466069,119.33722977084922
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-25,3,1791.6703435090506,190.3213975336555,190.44901588571872,1784.9841132184329,1975.3055107520884,1975.4331291041517,-0.12761835206321356,-0.06705412723792455,-0.006460689314567014,9.635036023424625,0.012338800758584512,0.00648313900511506,-10.342848917016935,0.15289991024873947,0.0,-0.12761835206321828,0.0,72.54506237366137
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-26,3,1791.6703435090506,248.82078619869512,248.84920736092297,1784.9841132184329,2033.804899417128,2033.8333205793558,-0.02842116222790499,-0.011422342426492194,-0.0013974379861141186,12.234250506034535,0.12389785892951484,0.04979401472937094,-0.22939187548086454,0.17182193990601982,0.0,-0.028421162227900254,0.0,100.81422377668383
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-27,3,1791.6703435090506,306.26732607115736,220.0550058251682,1784.9841132184329,2091.25143928959,2005.039119043601,86.21232024598915,28.149369164492196,4.1225229365664395,14.645169888093328,86.28446468169604,28.172925198572745,0.9991638768812784,79.32203095720101,86.1999392187574,0.012381027231771924,1360.905867466069,92.92073982376996
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-28,3,1791.6703435090506,139.85257271491852,138.57389992383767,1784.9841132184329,1924.8366859333514,1923.5580131422705,1.2786727910808462,0.9143005139328738,0.0664301964122644,7.265685122117471,2.456318564360842,1.7563628016825312,0.520564722195783,0.972784298391853,1.3400512488292264,-0.06137845774836611,744.6608770909203,98.63664357578465
L-main-threeshift-100c-01,geographic,reassignment_allowed,2025-11-29,3,1791.6703435090506,145.2885272841515,133.72525740358583,1784.9841132184329,1930.2726405025844,1918.7093706220187,11.563269880565684,7.9588320541996715,0.5990485301369117,7.526839692776394,13.446721900827953,9.255184942806395,0.8599322545559376,17.066294268502308,11.500872344968528,0.062397535597146,1360.905867466069,175.27988822214942
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-02,3,3122.303411275212,169.56243495140222,169.98547026004923,3720.1844591055064,3889.746894056909,3890.1699293655556,-0.4230353086470018,-0.2494864553981232,-0.010875651299917525,4.3592151255515965,1.5154122522500302,0.8937193268570116,-0.27915526485871683,8.000122652813587,-0.9223962253781792,0.49936091673117744,2324.728795506521,277.9503979341139
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-03,3,3122.303411275212,219.50493709252825,220.0825695363511,3720.1844591055064,3939.6893961980345,3940.2670286418575,-0.5776324438228073,-0.26315236981631857,-0.014661877770878254,5.571630527633973,0.9212206476227891,0.4196810604011451,-0.627029415062926,5.16610887774965,-1.2148625313263324,0.6372300875035251,2324.728795506521,109.3995476724308
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-04,3,3122.303411275212,208.0572400064486,205.31023770136866,3720.1844591055064,3928.241699111955,3925.4946968068753,2.7470023050799455,1.320310845705155,0.06992956430611058,5.296447009701145,3.8351059064116555,1.8432936562518991,0.7162780825654429,1.6066489576745653,2.7470023050799455,0.0,2324.728795506521,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-05,3,3122.303411275212,240.85490764031087,240.85490764031087,3720.1844591055064,3961.0393667458175,3961.0393667458175,0.0,0.0,0.0,6.080598684839244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-06,3,3122.303411275212,370.0084854526934,370.0084854526934,3720.1844591055064,4090.1929445582,4090.1929445582,0.0,0.0,0.0,9.046235482484303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-07,3,3122.303411275212,558.5240652952805,557.6933556766662,3720.1844591055064,4278.708524400787,4277.877814782172,0.8307096186142644,0.148733003684467,0.01941496163800037,13.05356656360459,1.0845602585923189,0.19418326370931457,0.765941414534648,0.60163478770869,0.0,0.8307096186142928,0.0,277.9503979341139
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-08,3,3122.303411275212,621.2596085376563,625.3812539718299,3720.1844591055064,4341.444067643162,4345.565713077336,-4.121645434173615,-0.6634336720964841,-0.09493719992599446,14.309976101452326,3.7184984990699377,0.5985418089263321,-1.108416592128385,7.303043819620825,-5.099249246947181,0.9776038127736797,2324.728795506521,109.3995476724308
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-09,3,3122.303411275212,527.5105589648181,528.4961496994481,3720.1844591055064,4247.695018070324,4248.680608804954,-0.9855907346300228,-0.1868381054900848,-0.023202954318452096,12.418748444055186,0.6906255417054581,0.1309216526510361,-1.4270985868784494,4.079924695388513,-1.5566215761750186,0.5710308415449106,1985.4022133695807,277.9503979341139
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-10,3,3122.303411275212,411.4618395706598,404.9934683846068,3720.1844591055064,4131.646298676166,4125.177927490113,6.468371186052991,1.5720464363845792,0.1565567504683434,9.95878663917813,7.67687042301452,1.8657551405070656,0.8425791800082277,14.194725174922382,6.468371186052991,0.0,2324.728795506521,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-11,3,3122.303411275212,333.7231982588196,330.74485790905806,3720.1844591055064,4053.907657364326,4050.9293170145647,2.978340349761538,0.8924582903738328,0.07346838165766029,8.232136162563503,3.1838305832810647,0.9540333425702817,0.935458175884547,2.5368487319156543,-0.008038490002803655,2.986378839764342,142.6346140907814,369.9426676644923
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-12,3,3122.303411275212,334.40361798364574,264.07372852587326,3720.1844591055064,4054.588077089152,3984.2581876313798,70.32988945777248,21.03143796165866,1.7345754518240317,8.247536164603902,70.32988945777248,21.03143796165866,1.0,56.98115531033784,70.32988945777245,0.0,2324.728795506521,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-13,3,3122.303411275212,245.12815214365784,245.12815214365784,3720.1844591055064,3965.312611249164,3965.312611249164,0.0,0.0,0.0,6.181811528509901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-14,3,3122.303411275212,229.01011699581656,229.01011699581656,3720.1844591055064,3949.194576101323,3949.194576101323,0.0,0.0,0.0,5.798906905769561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-15,3,3122.303411275212,234.00850005112946,234.29778852431244,3720.1844591055064,3954.192959156636,3954.482247629819,-0.2892884731829781,-0.12362306203397326,-0.007315992825111868,5.917983833066144,0.0,0.0,0.0,0.23684617454750878,-0.2892884731829781,0.0,142.6346140907814,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-16,3,3122.303411275212,253.0816310567428,253.14032333855843,3720.1844591055064,3973.2660901622494,3973.324782444065,-0.058692281815638125,-0.023191047714750532,-0.0014771797429062046,6.369611934206202,0.331096157727643,0.13082583526317199,-0.17726657481757283,0.308730771818432,-0.058692281815638125,0.0,142.6346140907814,0.0
L-main-threeshift-100c-01,mixed,ownership_fixed,2025-11-17,3,3122.303411275212,412.2141064365617,412.2526263424704,3720.1844591055064,4132.398565542068,4132.437085447977,-0.03851990590874266,-0.009344635544312876,-0.0009321440150991293,9.975177851279923,0.6260925491551461,0.1518852798531046,-0.061524300138568494,0.10344674757834582,0.0146538590922205,-0.05317376500099158,142.6346140907814,109.3995476724308
