clean,default_cost,default_runtime,lns_cost,lns_runtime,scale,seed,softmax_cost,softmax_gain_vs_lns_pct,softmax_minus_default,softmax_minus_lns,softmax_runtime,softmax_runtime_minus_default
True,4940.13112501407,37.18775141600054,6401.555934049611,22.02225570799783,large,1,6775.85406708918,-5.8469868403194365,1835.72294207511,374.2981330395687,10.435713375001797,-26.75203804099874
True,5330.982472913916,68.34754075000092,6351.339833591604,23.396279125001456,large,2,6588.948613322547,-3.7410811884801785,1257.966140408631,237.60877973094375,6.258593500002462,-62.088947249998455
True,6324.283000250413,21.392046875000233,6944.238047932056,24.248619624999264,large,3,6616.603315581206,4.71808037238035,292.32031533079225,-327.63473235085075,7.338974667000002,-14.05307220800023
True,2716.4141250256343,13.551753207997535,2941.950500542715,14.37001550000059,medium,1,2714.4148874657335,7.734175440239628,-1.9992375599008483,-227.53561307698146,11.151161333000346,-2.4005918749971897
True,2968.9437594927344,3.298744750001788,2899.5832575588283,14.184059833001811,medium,2,3302.091729914583,-13.881597340116675,333.14797042184864,402.50847235575475,2.5139716250014317,-0.7847731250003562
True,2731.295327023356,9.03386962500008,2829.66409196958,14.607604749999155,medium,3,2588.3693016568623,8.527329833866085,-142.92602536649383,-241.29479031271785,10.839769209000224,1.8058995840001444
True,1094.819050250419,2.5604250420001335,1250.9388130929538,5.446055083000829,small,1,1229.5199487103268,1.7122231845751619,134.70089845990788,-21.418864382626907,2.561997208998946,0.0015721669988124631
True,1298.887037671873,2.3544117499986896,1207.5420696325014,6.565874207997695,small,2,1189.8218579108552,1.4674612311469228,-109.06517976101782,-17.720211721646137,1.831601292000414,-0.5228104579982755
True,1285.914097286147,2.5916797909994784,1200.2551469360028,5.5064148340024985,small,3,1189.0368371957136,0.9346604152398081,-96.87726009043331,-11.218309740289214,2.21718570899975,-0.3744940819997282
