instance,seed,budget,algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,mechanism_activity
L-main-multidepot-25c-01,1,100,pure_alns,662.6150117111985,662.6150117111985,True,100,True,1.3144930410198867,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,1,100,pure_hgs_style_outer,695.9676106780545,695.9676106780545,True,100,True,0.09036537498468533,3,True,"{""diversity_rejections"": 18, ""improvements"": 7, ""order_mutations"": 57, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,1,100,mechanism_hgs_alns_skeleton,612.4140385124521,612.4140385124521,True,100,True,0.8796132910065353,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""improvements"": 1, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-multidepot-25c-01,2,100,pure_alns,658.49749211235,658.49749211235,True,100,True,1.2333822090295143,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,2,100,pure_hgs_style_outer,703.5849723146455,703.5849723146455,True,100,True,0.07128912495682016,3,True,"{""diversity_rejections"": 20, ""improvements"": 4, ""order_mutations"": 54, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,2,100,mechanism_hgs_alns_skeleton,604.4024478027854,604.4024478027854,True,100,True,0.5238583330065012,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""improvements"": 1, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-multidepot-25c-01,3,100,pure_alns,638.0338351806475,638.0338351806475,True,100,True,0.7965713340090588,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,3,100,pure_hgs_style_outer,701.6272315210408,701.6272315210408,True,100,True,0.06965512502938509,3,True,"{""diversity_rejections"": 24, ""improvements"": 5, ""order_mutations"": 57, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,3,100,mechanism_hgs_alns_skeleton,630.3719790444908,630.3719790444908,True,100,True,0.48322225001174957,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""improvements"": 1, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-vanilla-25c-01,1,100,pure_alns,660.4015913899857,660.4015913899857,True,100,True,0.5461195000098087,3,True,"{""alns_actual_moves"": 0}"
