instance_id,seed,capacity_kwh,public_charge_power_kw,curve_id,feasible,total_cost_cny,route_hash,route_count,ev_route_count,public_charging_session_count,depot_charging_session_count,taper_entered_session_count,station_charging_kwh,depot_charging_kwh,complete_candidate_evaluations,elapsed_seconds,violation_count,linear_routes_m17_recheck_feasible,linear_routes_m17_recheck_total_cost_cny,linear_routes_m17_recheck_violation_count,linear_routes_m17_recheck_violation_types
cn-prd-150c-01-V2-LOCATIONS,1,24.0,22.0,L100_control,True,6919.164951029658,07ce34a29120cb2d797024b60aadaa76333ea65888459704391d94697378059c,25,8,1,0,0,8.792027128439726,0.0,14,7.811497415998019,0,False,6923.171717649025,1,TIME_WINDOW
cn-prd-150c-01-V2-LOCATIONS,1,24.0,22.0,M17_22KW_NORMAL_PWL,True,6919.200213170548,07ce34a29120cb2d797024b60aadaa76333ea65888459704391d94697378059c,25,8,1,0,0,8.792027128439726,0.0,14,7.760799375013448,0,False,6923.171717649025,1,TIME_WINDOW
cn-prd-150c-01-V2-LOCATIONS,1,32.0,22.0,L100_control,True,6849.245008585872,97787d565c0e7df4e7ac0a2ccafc20f4b2f89bbb7dbd225fc857ee81fbcbe483,25,8,0,0,0,0.0,0.0,14,8.218263791990466,0,True,6849.245008585872,0,
cn-prd-150c-01-V2-LOCATIONS,1,32.0,22.0,M17_22KW_NORMAL_PWL,True,6849.245008585872,97787d565c0e7df4e7ac0a2ccafc20f4b2f89bbb7dbd225fc857ee81fbcbe483,25,8,0,0,0,0.0,0.0,14,7.488383957999758,0,True,6849.245008585872,0,
