instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_dongguan,1,SINGLETON_COMMON_INITIAL,7b067b35bd24b8c9eac47bd7e7cdad3a2d1128215c1708437e69bfe1f513d9d6,1548.661813606259,1397.1316750456965,1397.1316750456965,151.5301385605626,SEARCH_STRICT_IMPROVEMENT,0,0,2,1,26,32,2.0600774589693174,c6848abeace5750aaec0e799e92c15a067c5cffdf9898dde3e4d38d5d6b7807b,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_foshan,1,SINGLETON_COMMON_INITIAL,7424c8d5220a64393fb6e2175ee8abe5873ee1ca4bceee920f65aea4336c208a,1370.069948772527,1178.2791162989874,1178.2791162989874,191.79083247353947,SEARCH_STRICT_IMPROVEMENT,0,0,2,1,9,32,0.89646629197523,6c0e025a4921e8dbc2ff452330dc9282c9b980137633148e74815ced32bd85b7,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_guangzhou,1,SINGLETON_COMMON_INITIAL,ca3ed8de65e0039825b15df9f6373acde74c69502ded0d99f064d587a2da8376,4575.316493868576,3974.858629435454,3974.858629435454,600.4578644331218,SEARCH_STRICT_IMPROVEMENT,0,0,8,2,118,32,2.87463416706305,31d7b4995f5126333948eabbe8d449370744a0bbafeac2e8dbf96be2779bcd78,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_shenzhen,1,SINGLETON_COMMON_INITIAL,55de42a43624d4062a6b44d0fcc157f8d7f886d3bf22903fb773c63cefb77960,4578.7129380561255,3885.724486829094,3885.724486829094,692.9884512270314,SEARCH_STRICT_IMPROVEMENT,0,0,7,3,163,32,6.511015375028364,d3d2e113d22f051f84e58f4ffd03dac18cbf09fdaf8b1d491d1226e249274142,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,6a2b2b30b667cf4d21ac52dd881f858f5fee265aa2e24185afd8873cc7e48001,2918.731762378786,1943.0131266533294,1943.0131266533294,975.7186357254564,SEARCH_STRICT_IMPROVEMENT,14,3194.0,3,2,41,32,2.00308654201217,8688d1d5cfb6b516ff35d85d5f0ace33fee05227f900de468f3a2daf93e25dc5,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,a73814234c428121344cf97bb739804da9b5be7ac8677d9df5d9c9ec432d1dda,6123.978307474833,4364.29368717317,4364.29368717317,1759.684620301663,SEARCH_STRICT_IMPROVEMENT,26,6875.0,9,3,199,32,4.993032917031087,a447fff53661dbc10ed39f431375f345151d723666008800c85a475fc5daca71,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,28a4db612e38b65fb59a8b26dc544c1b69a695f354263a5c616edbffc8f288d5,6152.663423699041,4289.589461053833,4289.589461053833,1863.0739626452087,SEARCH_STRICT_IMPROVEMENT,38,9583.0,8,4,266,32,7.761247125105001,ab55bab08c754711f85de863d691fea494b927fd6a9281bcade41df4895fbfd5,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,9f27102806cad97da033be191fcba7551b9e783beef067e2e8305c2d0038401e,6091.549657626228,4418.178153216906,4418.178153216906,1673.3715044093215,SEARCH_STRICT_IMPROVEMENT,36,9304.0,9,3,192,32,5.527398917009123,c07d092b91545916d14b0b57f9eb6df5804ee4c798c5ce8d29607e66cea2bab2,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,876e20cbb26125ebc309f420893eeb2396f74e4329af24f30042949a98df2faa,5983.781330521453,3636.5939016985903,3636.5939016985903,2347.187428822863,SEARCH_STRICT_IMPROVEMENT,33,8194.0,8,4,181,32,6.925288124941289,5e3693fe225658eb3ab5044fd58555392f873d68e2ca6762fbc96989d76f823f,PASS,0
cn-prd-150c-03-V2-LOCATIONS,7,1d9e816fe73a97156f7c45a8b0884cd6059a9b643e241ef774c58c524ada5497,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,a88cd8f75072d2e5c8670fabc773ebff13aceba8a9bbefc3961188b67ad9202a,9209.111287947479,5383.795104835729,5383.795104835729,3825.3161831117495,SEARCH_STRICT_IMPROVEMENT,59,15695.0,14,5,272,32,9.221810917020775,453c488c037aea7605b974553126fcc33a688f61810b8ed863c8fd225ca320e5,PASS,0
