instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-prd-200c-01-V2-LOCATIONS,16,200,9667.48670451056,9620.79718768778,-46.689516822780206,True,9683.935519915729,9620.79718768778,9630.872881726367,9620.79718768778,0.0,False,False,True,True,True,280,963,1974,two_stage_best_parent,stage_1_parent,LIMIT_WITH_INCUMBENT,9630.684078809903,0.005169978083794922,LIMIT_WITH_INCUMBENT,9541.55614267604,0.013319361676360872,836.6297362079786,18,17,34,33,30,29,31,30,True,True,PASS
