operating_day,previous_day,seed,arm,timing_rule,vehicle_trip,charge_scope,charge_day_offset,charge_start_second,energy_kwh,earliest_start_second,latest_start_second,timing_slack_hours,moved_from_immediate,actual_emissions_kg,forecast_emissions_kg
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,4.672822675654108,4.64865396317108
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,4.166018606303164,3.408647289657084
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_2#T1,pre_day_first_trip,-1,28800.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,True,5.77368535576041,4.660746942484971
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_2#T2,same_day_between_trip,0,21947.455282269715,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,True,11.069626324456957,9.56224301363742
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_3#T1,pre_day_first_trip,-1,16200.0,156.00763293353882,0.0,60871.4782472391,16.90874395756642,True,6.956351114942785,6.209228988006164
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,3.6444239258735913,3.6614947214674745
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,10.251382918832201,9.348182732214404
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D1_1#T1,pre_day_first_trip,-1,16200.0,162.21642073155863,0.0,59855.494789381315,16.626526330383697,True,7.241955353651696,6.395492621946759
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D1_1#T2,same_day_between_trip,0,20724.74577962763,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,True,11.62680940854617,10.092763081172677
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D1_2#T1,pre_day_first_trip,-1,9000.0,176.94072073120162,0.0,57446.063880348825,15.957239966763563,True,7.917391712172871,7.42116234266725
2025-11-02,2025-11-01,1,ownership_fixed,actual_oracle,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.9983719176377455,4.0088919875500375
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_1#T1,pre_day_first_trip,-1,0.0,180.57541226489207,0.0,56851.29617483585,15.792026715232181,False,13.146183805721149,12.591703446277554
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.7160998719011893,3.613741694803896
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,3.4542257823153504,3.7225982713322647
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_2#T1,pre_day_first_trip,-1,0.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,False,9.144206083197506,8.961089620365176
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,9.572093081178812,9.042816804909316
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_3#T1,pre_day_first_trip,-1,0.0,156.00763293353882,0.0,60871.4782472391,16.90874395756642,False,11.149610634683107,10.796564837081874
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,3.0425455638209824,3.0746561788055624
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,6.959345759596197,6.943803712691109
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D1_1#T1,pre_day_first_trip,-1,0.0,162.21642073155863,0.0,59855.494789381315,16.626526330383697,False,11.646313658524692,11.25601513413534
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D1_1#T2,same_day_between_trip,0,15861.042441208516,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,False,9.979531444305211,9.573775472134953
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D1_2#T1,pre_day_first_trip,-1,0.0,176.94072073120162,0.0,57446.063880348825,15.957239966763563,False,12.848139099958534,12.340909730452914
2025-11-03,2025-11-02,1,ownership_fixed,immediate,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.1437723720251625,3.077906299513856
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_1#T1,pre_day_first_trip,-1,20851.296174835847,180.57541226489207,0.0,56851.29617483585,15.792026715232181,True,13.252580507602014,11.500854270807336
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.7160998719011893,3.613741694803896
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,3.4542257823153504,3.7225982713322647
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_2#T1,pre_day_first_trip,-1,28800.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,True,9.283322546029837,7.862384132754397
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,9.572093081178812,9.042816804909316
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_3#T1,pre_day_first_trip,-1,24871.4782472391,156.00763293353882,0.0,60871.4782472391,16.90874395756642,True,11.331633533483721,9.729564837081872
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,3.0425455638209824,3.0746561788055624
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,6.959345759596197,6.943803712691109
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D1_1#T1,pre_day_first_trip,-1,23855.494789381315,162.21642073155863,0.0,59855.494789381315,16.626526330383697,True,11.846962920719365,10.189015134135337
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D1_1#T2,same_day_between_trip,0,15861.042441208516,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,False,9.979531444305211,9.573775472134953
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D1_2#T1,pre_day_first_trip,-1,21446.063880348825,176.94072073120162,0.0,57446.063880348825,15.957239966763563,True,12.983613334108918,11.242791171915313
2025-11-03,2025-11-02,1,ownership_fixed,forecast_timed,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.1437723720251625,3.077906299513856
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_1#T1,pre_day_first_trip,-1,0.0,180.57541226489207,0.0,56851.29617483585,15.792026715232181,False,13.146183805721149,12.591703446277554
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.7160998719011893,3.613741694803896
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,3.4542257823153504,3.7225982713322647
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_2#T1,pre_day_first_trip,-1,0.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,False,9.144206083197506,8.961089620365176
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_2#T2,same_day_between_trip,0,23029.014081683934,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,True,9.368586311851445,9.466483100989844
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_3#T1,pre_day_first_trip,-1,0.0,156.00763293353882,0.0,60871.4782472391,16.90874395756642,False,11.149610634683107,10.796564837081874
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,3.0425455638209824,3.0746561788055624
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,6.959345759596197,6.943803712691109
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D1_1#T1,pre_day_first_trip,-1,0.0,162.21642073155863,0.0,59855.494789381315,16.626526330383697,False,11.646313658524692,11.25601513413534
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D1_1#T2,same_day_between_trip,0,21419.71426116435,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,True,9.931941219159954,9.858708383416236
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D1_2#T1,pre_day_first_trip,-1,0.0,176.94072073120162,0.0,57446.063880348825,15.957239966763563,False,12.848139099958534,12.340909730452914
2025-11-03,2025-11-02,1,ownership_fixed,actual_oracle,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.1437723720251625,3.077906299513856
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_1#T1,pre_day_first_trip,-1,0.0,180.57541226489207,0.0,56851.29617483585,15.792026715232181,False,11.503675560423307,10.852826384953092
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.768644996349314,3.7577075757372476
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,4.698002753560742,4.311637132134472
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_2#T1,pre_day_first_trip,-1,0.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,False,7.978856694700511,7.818390843371188
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,10.328595581720462,9.924995195826051
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_3#T1,pre_day_first_trip,-1,0.0,156.00763293353882,0.0,60871.4782472391,16.90874395756642,False,9.808572470015411,9.282496140680024
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,2.9276163594148654,3.063288936054881
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,10.65064807113751,9.93512415309144
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D1_1#T1,pre_day_first_trip,-1,0.0,162.21642073155863,0.0,59855.494789381315,16.626526330383697,False,10.274231554866896,9.686067347551312
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D1_1#T2,same_day_between_trip,0,15861.042441208516,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,False,10.960112154711682,10.542074088065654
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D1_2#T1,pre_day_first_trip,-1,0.0,176.94072073120162,0.0,57446.063880348825,15.957239966763563,False,11.2783246853345,10.620206126796905
2025-11-04,2025-11-03,1,ownership_fixed,immediate,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.2077050762611488,3.1987723720251626
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_1#T1,pre_day_first_trip,-1,10051.296174835847,180.57541226489207,0.0,56851.29617483585,15.792026715232181,True,11.219524735893524,10.729100148158418
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.768644996349314,3.7577075757372476
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,4.698002753560742,4.311637132134472
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_2#T1,pre_day_first_trip,-1,3811.8293000546546,130.7054876107771,0.0,65011.829300054655,18.058841472237404,True,8.113445719478957,7.604856694700514
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,10.328595581720462,9.924995195826051
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_3#T1,pre_day_first_trip,-1,8671.478247239102,156.00763293353882,0.0,60871.4782472391,16.90874395756642,True,9.819488507746485,9.214488507746484
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,2.9276163594148654,3.063288936054881
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,10.65064807113751,9.93512415309144
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D1_1#T1,pre_day_first_trip,-1,7655.494789381315,162.21642073155863,0.0,59855.494789381315,16.626526330383697,True,10.216850926819752,9.611850926819752
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D1_1#T2,same_day_between_trip,0,15861.042441208516,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,False,10.960112154711682,10.542074088065654
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D1_2#T1,pre_day_first_trip,-1,10646.063880348825,176.94072073120162,0.0,57446.063880348825,15.957239966763563,True,11.001443243872098,10.5073839646033
2025-11-04,2025-11-03,1,ownership_fixed,forecast_timed,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.2077050762611488,3.1987723720251626
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_1#T1,pre_day_first_trip,-1,27000.0,180.57541226489207,0.0,56851.29617483585,15.792026715232181,True,10.833552621747767,11.478854270807336
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.768644996349314,3.7577075757372476
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,4.698002753560742,4.311637132134472
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_2#T1,pre_day_first_trip,-1,32400.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,True,7.655329256646628,8.138034744257403
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,10.328595581720462,9.924995195826051
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_3#T1,pre_day_first_trip,-1,28800.0,156.00763293353882,0.0,60871.4782472391,16.90874395756642,True,9.223480874812946,9.813549571214796
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,2.9276163594148654,3.063288936054881
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,10.65064807113751,9.93512415309144
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D1_1#T1,pre_day_first_trip,-1,28800.0,162.21642073155863,0.0,59855.494789381315,16.626526330383697,True,9.614634506088194,10.260582292672222
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D1_1#T2,same_day_between_trip,0,15861.042441208516,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,False,10.960112154711682,10.542074088065654
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D1_2#T1,pre_day_first_trip,-1,27000.0,176.94072073120162,0.0,57446.063880348825,15.957239966763563,True,10.590028288990508,11.220791171915314
2025-11-04,2025-11-03,1,ownership_fixed,actual_oracle,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.2077050762611488,3.1987723720251626
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_1#T1,pre_day_first_trip,-1,0.0,180.57541226489207,0.0,56851.29617483585,15.792026715232181,False,11.330401797217986,11.144278858542446
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.9582698430159344,3.8299811626836533
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,6.7909095274867965,6.370516435697944
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_2#T1,pre_day_first_trip,-1,0.0,130.7054876107771,0.0,65011.829300054655,18.058841472237404,False,7.834562182311288,7.864329256646625
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,14.71760251227583,13.976638190459177
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_3#T1,pre_day_first_trip,-1,0.0,156.00763293353882,0.0,60871.4782472391,16.90874395756642,False,9.690541938281257,9.539427444278173
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,3.231763493105614,3.215708185613324
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D0_3#T3,same_day_between_trip,0,45337.9034761395,103.26091088655683,45337.9034761395,45337.9034761395,0.0,False,14.249801274308295,13.895080314053867
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D1_1#T1,pre_day_first_trip,-1,0.0,162.21642073155863,0.0,59855.494789381315,16.626526330383697,False,10.131365871940663,9.887119560967284
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D1_1#T2,same_day_between_trip,0,15861.042441208516,159.34877579116448,15861.042441208516,21419.71426116435,1.5440755055432873,False,15.936858118418066,15.188820051772037
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D1_2#T1,pre_day_first_trip,-1,0.0,176.94072073120162,0.0,57446.063880348825,15.957239966763563,False,11.094146847528107,10.889850451184113
2025-11-05,2025-11-04,1,ownership_fixed,immediate,EV_D1_2#T2,same_day_between_trip,0,10522.897653032971,55.11998252192706,10522.897653032971,10522.897653032973,5.052748343182935e-16,False,3.3279854781718674,3.2433862296015645
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_1#T1,pre_day_first_trip,-1,0.0,180.57541226489207,0.0,56851.29617483585,15.792026715232181,False,11.330401797217986,11.144278858542446
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_1#T2,same_day_between_trip,0,9689.999940627406,64.46179292895413,9689.999940627406,9689.999940627406,0.0,False,3.9582698430159344,3.8299811626836533
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_1#T3,same_day_between_trip,0,39089.52251805697,60.16173534604745,39089.52251805697,39089.52251805697,0.0,False,6.7909095274867965,6.370516435697944
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_2#T1,pre_day_first_trip,-1,211.8293000546546,130.7054876107771,0.0,65011.829300054655,18.058841472237404,True,7.838445719478957,7.860445719478958
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_2#T2,same_day_between_trip,0,14446.203358178047,151.8766621639073,14446.203358178047,23029.014081683934,2.3841140898627464,False,14.71760251227583,13.976638190459177
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_3#T1,pre_day_first_trip,-1,1471.4782472391016,156.00763293353882,0.0,60871.4782472391,16.90874395756642,True,9.762480874812946,9.476480874812946
2025-11-05,2025-11-04,1,ownership_fixed,forecast_timed,EV_D0_3#T2,same_day_between_trip,0,6961.966796391645,51.3993398630945,6961.966796391645,6961.966796391645,0.0,False,3.231763493105614,3.215708185613324
