operating_day,previous_day,seed,arm,timing_rule,route_fingerprint,service_fingerprint,energy_fingerprint,route_unchanged,service_unchanged,energy_unchanged,hard_violation_count,clock_violation_count,charging_kwh,eligible_pre_day_kwh,eligible_between_trip_kwh,moved_pre_day_kwh,moved_between_trip_kwh,actual_charging_emissions_kg,forecast_charging_emissions_kg,actual_pre_day_emissions_kg,actual_between_trip_emissions_kg,direct_fuel_emissions_kg,actual_total_operational_emissions_kg
2025-11-09,2025-11-08,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,185.23245080288973,191.31535095073036,147.7385518856131,37.49389891727663,1182.408143805533,1367.6405946084228
2025-11-09,2025-11-08,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,471.88641911415965,0,184.22725089143012,191.9037266152763,146.7333519741535,37.49389891727663,1182.408143805533,1366.635394696963
2025-11-10,2025-11-09,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,140.6191347048382,139.21047011109823,111.5176656985683,29.10146900626988,1182.408143805533,1323.0272785103712
2025-11-10,2025-11-09,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,132.81110441808283,126.5893886615363,103.70963541181294,29.10146900626988,1182.408143805533,1315.2192482236158
2025-11-10,2025-11-09,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,132.41725481359197,127.32986730084423,103.3157858073221,29.10146900626988,1182.408143805533,1314.8253986191248
2025-11-11,2025-11-10,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,102.0227316049684,97.78911302070574,79.74072165534285,22.282009949625543,1182.408143805533,1284.4308754105014
2025-11-11,2025-11-10,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,103.0906244594832,97.56150064664071,80.80861450985765,22.282009949625543,1182.408143805533,1285.4987682650162
2025-11-11,2025-11-10,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,91.69221449706689,102.00313689971046,97.84999376256013,79.74072165534285,22.262415244367606,1182.408143805533,1284.4112807052434
2025-11-12,2025-11-11,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,105.38151812690649,104.47243670629638,81.95534401526051,23.426174111645974,1182.408143805533,1287.7896619324395
2025-11-12,2025-11-11,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,78.10628896476892,82.04313040935729,54.68011485312295,23.426174111645974,1182.408143805533,1260.514432770302
2025-11-12,2025-11-11,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,78.10628896476892,82.04313040935729,54.68011485312295,23.426174111645974,1182.408143805533,1260.514432770302
2025-11-13,2025-11-12,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,74.56013937292437,69.42578642708688,49.048822862446464,25.511316510477904,1182.408143805533,1256.9682831784573
2025-11-13,2025-11-12,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,74.56013937292437,69.42578642708688,49.048822862446464,25.511316510477904,1182.408143805533,1256.9682831784573
2025-11-13,2025-11-12,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,74.56013937292437,69.42578642708688,49.048822862446464,25.511316510477904,1182.408143805533,1256.9682831784573
2025-11-14,2025-11-13,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,69.88537306338614,67.06487604990289,51.809410893822424,18.07596216956372,1182.408143805533,1252.2935168689191
2025-11-14,2025-11-13,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,69.88537306338614,67.06487604990289,51.809410893822424,18.07596216956372,1182.408143805533,1252.2935168689191
2025-11-14,2025-11-13,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,69.71760899870941,67.17362840099915,51.641646829145685,18.07596216956372,1182.408143805533,1252.1257528042424
2025-11-15,2025-11-14,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,76.31413192454991,74.70011306719883,54.10902866137434,22.205103263175566,1182.408143805533,1258.7222757300829
2025-11-15,2025-11-14,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,77.52523728722693,73.25060810181266,55.32013402405136,22.205103263175566,1182.408143805533,1259.9333810927599
2025-11-15,2025-11-14,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,76.25512021096941,74.12916322394351,54.050016947793836,22.205103263175566,1182.408143805533,1258.6632640165024
2025-11-16,2025-11-15,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,80.16033236804094,79.47412954487612,44.55389336453483,35.60643900350611,1182.408143805533,1262.5684761735738
2025-11-16,2025-11-15,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,79.68269656681491,78.31636548019937,44.0762575633088,35.60643900350611,1182.408143805533,1262.0908403723479
2025-11-16,2025-11-15,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,78.99613282988004,78.68344820529639,43.38969382637393,35.60643900350611,1182.408143805533,1261.404276635413
2025-11-17,2025-11-16,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,131.05258476258618,130.30037829987043,104.4708291749827,26.581755587603492,1182.408143805533,1313.460728568119
2025-11-17,2025-11-16,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,130.8450454460395,129.71648518216193,104.26328985843601,26.581755587603492,1182.408143805533,1313.2531892515724
2025-11-17,2025-11-16,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,130.1011276447492,130.04101304832182,103.51937205714572,26.581755587603492,1182.408143805533,1312.509271450282
2025-11-18,2025-11-17,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,107.53196482505894,107.79512509376028,65.08757397369871,42.444390851360225,1182.408143805533,1289.940108630592
2025-11-18,2025-11-17,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,109.06773955054155,106.82125692282733,66.62334869918132,42.444390851360225,1182.408143805533,1291.4758833560745
2025-11-18,2025-11-17,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,114.6352748387126,0,107.46195284828477,107.65510114021194,65.01756199692454,42.444390851360225,1182.408143805533,1289.8700966538177
2025-11-19,2025-11-18,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,172.25876213038006,171.1327654125748,144.86968306382235,27.389079066557716,1182.408143805533,1354.666905935913
2025-11-19,2025-11-18,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,620.656773234672,0,171.07476429151137,170.73734518746008,143.68568522495366,27.389079066557716,1182.408143805533,1353.4829080970444
2025-11-19,2025-11-18,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,162.52989247924984,173.99759136455043,135.14081341269213,27.389079066557716,1182.408143805533,1344.9380362847828
2025-11-20,2025-11-19,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,116.05902607360909,112.39275844223681,81.968759215841,34.090266857768086,1182.408143805533,1298.4671698791421
2025-11-20,2025-11-19,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,362.44718706464937,0,116.97470200521686,112.24754692730173,82.88443514744877,34.090266857768086,1182.408143805533,1299.3828458107498
2025-11-20,2025-11-19,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,116.05902607360909,112.39275844223681,81.968759215841,34.090266857768086,1182.408143805533,1298.4671698791421
2025-11-21,2025-11-20,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,153.84371745508662,148.5113105250892,100.19534008112262,53.64837737396399,1182.408143805533,1336.2518612606195
2025-11-21,2025-11-20,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,153.84371745508662,148.5113105250892,100.19534008112262,53.64837737396399,1182.408143805533,1336.2518612606195
2025-11-21,2025-11-20,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,153.84371745508662,148.5113105250892,100.19534008112262,53.64837737396399,1182.408143805533,1336.2518612606195
2025-11-22,2025-11-21,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,223.63360977475793,227.1736137683695,193.53279942448643,30.1008103502715,1182.408143805533,1406.0417535802908
2025-11-22,2025-11-21,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,177.56489726048025,185.18167818561997,147.46408691020875,30.1008103502715,1182.408143805533,1359.9730410660131
2025-11-22,2025-11-21,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,177.56489726048025,185.18167818561997,147.46408691020875,30.1008103502715,1182.408143805533,1359.9730410660131
2025-11-23,2025-11-22,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,105.40643669844835,102.35674735168467,88.04913178376184,17.35730491468651,1182.408143805533,1287.8145805039812
2025-11-23,2025-11-22,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,114.6352748387126,0,105.4255308739322,102.2867353749105,88.0682259592457,17.35730491468651,1182.408143805533,1287.8336746794653
2025-11-23,2025-11-22,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,105.40643669844835,102.35674735168467,88.04913178376184,17.35730491468651,1182.408143805533,1287.8145805039812
2025-11-24,2025-11-23,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,81.99291133417933,76.58283774693464,52.95779529435537,29.035116039823954,1182.408143805533,1264.4010551397123
2025-11-24,2025-11-23,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,91.69221449706689,70.66187874256364,67.7543965774025,41.8087859164958,28.853092826067844,1182.408143805533,1253.0700225480966
2025-11-24,2025-11-23,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,91.69221449706689,70.55292519841848,68.05928269916558,41.699832372350635,28.853092826067844,1182.408143805533,1252.9610690039515
2025-11-25,2025-11-24,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,120.27360145208608,114.85398007345822,83.27173993939344,37.00186151269264,1182.408143805533,1302.681745257619
2025-11-25,2025-11-24,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,120.27360145208608,114.85398007345822,83.27173993939344,37.00186151269264,1182.408143805533,1302.681745257619
2025-11-25,2025-11-24,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,120.27360145208608,114.85398007345822,83.27173993939344,37.00186151269264,1182.408143805533,1302.681745257619
2025-11-26,2025-11-25,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,151.659419989421,152.89709625958142,105.21060757676325,46.448812412657745,1182.408143805533,1334.067563794954
2025-11-26,2025-11-25,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,151.659419989421,152.89709625958142,105.21060757676325,46.448812412657745,1182.408143805533,1334.067563794954
2025-11-26,2025-11-25,1,reassignment_allowed,actual_oracle,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,151.659419989421,152.89709625958142,105.21060757676325,46.448812412657745,1182.408143805533,1334.067563794954
2025-11-27,2025-11-26,1,reassignment_allowed,immediate,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,0,0,186.61186552366826,189.61894540188214,168.06705008540226,18.54481543826601,1182.408143805533,1369.0200093292012
2025-11-27,2025-11-26,1,reassignment_allowed,forecast_timed,c884d7596eea2f641122f3a3579c180c64edb6b8c6fb52652cd80030934aedbc,0e7fa0e868905be2fb44730a700c09a53689c65334c1703941a8eb217706c3d7,c9200e5147a8cd2d565244fce296828dbbc5c4e1c6f0295f12c6c13e117641a5,True,True,True,0,0,1075.5174967247613,834.3336061788091,91.69221449706689,834.3336061788091,0,138.58564168975334,146.48271860446425,120.04082625148735,18.54481543826601,1182.408143805533,1320.9937854952864
