operating_day,arm,seed_count,mean_immediate_actual_kg,mean_realized_saving_kg,mean_realized_saving_pct,mean_oracle_potential_kg,mean_oracle_potential_pct,mean_forecast_capture_ratio,mean_predicted_saving_kg,mean_pre_day_realized_saving_kg,mean_between_trip_realized_saving_kg
2025-11-02,ownership_fixed,3,74.95408014151046,0.5145808071613729,0.6865280798455052,1.4614763180961106,1.9498289023584823,0.3520965757636948,6.4217756004797595,0.3313056981981373,0.18327510896323554
2025-11-02,reassignment_allowed,3,52.79407378720828,0.31433734178112377,0.5954027019170587,0.9653233971285596,1.8284692350497342,0.3256290510684276,5.663374965347167,0.31433734178112377,0.0
2025-11-03,ownership_fixed,3,86.13656267056858,-0.4690920547600399,-0.5445911007084112,0.2309662022737816,0.26813956247257925,-2.03099869219822,5.074754515331108,-0.46693966205884624,-0.0021523927011960118
2025-11-03,reassignment_allowed,3,68.6823570430383,-0.3967034345176425,-0.5775914683141363,0.1568817644780959,0.22841639575617562,-2.528677796539131,4.88874252157198,-0.39670343451763773,0.0
2025-11-04,ownership_fixed,3,86.11991529383182,0.4879379734739378,0.5665797183022606,2.5515911084960456,2.9628351349281905,0.19122890491711164,1.0998183972762046,0.523345567322392,-0.03540759384845652
2025-11-04,reassignment_allowed,3,64.5565819498975,0.19779226903583455,0.30638590684578304,1.9158868759056986,2.9677638097268257,0.10323796854776829,1.263094687817495,0.19779226903582744,0.0
2025-11-05,ownership_fixed,3,98.19941435637979,-0.01724704594958837,-0.01756328799171486,0.11607236504493319,0.11820066932750728,-0.14858873550919552,0.18316295498424986,-0.01724704594958837,0.0
2025-11-05,reassignment_allowed,3,69.07394073589205,-0.05561034457393769,-0.08050842905657699,0.06255675217243113,0.09056490987190127,-0.8889583081400007,0.14335259564926162,-0.05561034457394006,0.0
2025-11-06,ownership_fixed,3,155.13112428713512,0.17474558150935593,0.1126437923481532,0.2867655059674424,0.1848536244968242,0.6093675071547674,0.4374740292337454,0.1747455815093583,0.0
2025-11-06,reassignment_allowed,3,98.59729880603112,0.048865335166861236,0.04956052118932104,0.1832245047232135,0.18583116063216715,0.2666965056921793,0.4497086554449557,0.048865335166856504,0.0
2025-11-07,ownership_fixed,3,215.89147574884962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,reassignment_allowed,3,158.523248293058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08,ownership_fixed,3,244.67420988834195,-2.464325219499519,-1.0071863400004943,0.6225941104990511,0.254458412590021,-3.958156972484363,2.819894017721746,-2.552158726678291,0.08783350717875275
2025-11-08,reassignment_allowed,3,192.44477979376006,-2.753947081125839,-1.4310323637134763,0.4435594706458801,0.23048662121219166,-6.208743727454935,2.1575197170832894,-2.753947081125849,0.0
2025-11-09,ownership_fixed,3,207.97849366163112,-0.2663207555675721,-0.12805206484515674,0.6792575619658692,0.3265999046377274,-0.39207624689050424,1.2097958449514483,-0.41741620417478487,0.15109544860722698
2025-11-09,reassignment_allowed,3,168.40424826885086,-0.8380631977890781,-0.4976496771335261,0.18563767577733378,0.11023336862676435,-4.51451029151166,0.6421628082076533,-0.8380631977890781,0.0
2025-11-10,ownership_fixed,3,166.30628727246355,9.141571356284109,5.496828476067928,9.945610506049102,5.980297359266382,0.9191563806690437,14.157685901595451,9.201433796673664,-0.05986244038955372
2025-11-10,reassignment_allowed,3,130.73386727182324,8.865918881488275,6.781654261825027,9.420100019124627,7.205554471618479,0.9411703552498109,14.044759048998685,8.865918881488279,0.0
2025-11-11,ownership_fixed,3,122.88162370064079,-0.3550984685910474,-0.2889760550821853,0.20417135094818661,0.16615287526276554,-1.7392179017376543,0.3543919525928061,-0.5114181674362163,0.15631969884516414
2025-11-11,reassignment_allowed,3,93.29772402683453,-0.9883234900197237,-1.0593221863970226,0.025311739430847524,0.02713007170846665,-39.04605184167034,0.2462865167962652,-0.9883234900197237,0.0
2025-11-12,ownership_fixed,3,125.19924153551396,26.565173376107747,21.218318138590543,26.56756492355352,21.22022833182849,0.9999099824371314,20.69991118409598,26.56756492355353,-0.00239154744577282
2025-11-12,reassignment_allowed,3,95.82846082350557,26.090478205715243,27.226231102436287,26.090478205715243,27.226231102436287,1.0,21.05905848891668,26.090478205715243,0.0
2025-11-13,ownership_fixed,3,90.94639707704978,-0.007340243468073974,-0.008070955754140893,0.00622096610489109,0.006840255694374224,-1.1799201835070083,0.008020930894891384,0.0,-0.007340243468076342
2025-11-13,reassignment_allowed,3,64.01505784627506,0.0,0.0,0.00011170941955166806,0.00017450491073510492,0.0,0.0,0.0,0.0
2025-11-14,ownership_fixed,3,86.64030768323282,0.08023878591128646,0.09261138153461888,0.24123362299147763,0.27843117071266205,0.3326185832483275,0.16994517881527335,0.16196517407813596,-0.08172638816684952
2025-11-14,reassignment_allowed,3,63.609962730863806,0.08100179492531841,0.12734136516954128,0.2124467618056561,0.3339834715900189,0.38128044050592746,0.08444504275288504,0.08100179492531605,0.0
2025-11-15,ownership_fixed,3,89.4207430458311,-0.7539060621115728,-0.8430997511675462,0.16215015022791116,0.1813339329385843,-4.649431783146149,0.9811932026887243,-0.7101591648348441,-0.043746897276726315
2025-11-15,reassignment_allowed,3,66.80514697602841,-1.1600017698230924,-1.7363958053102317,0.11179998928995853,0.16735235883857205,-10.37568766500123,1.411782941265604,-1.1600017698230924,0.0
2025-11-16,ownership_fixed,3,112.85809520233931,-0.3222462561825428,-0.2855322479125656,0.9788878749888615,0.8673616839216078,-0.3291962893975059,1.1358421608090623,-0.3222462561825334,0.0
2025-11-16,reassignment_allowed,3,72.29968039618221,0.3974150798264849,0.549677505694023,1.2284036956423894,1.6990444340985709,0.3235215599206237,1.2308338484103605,0.39741507982648255,0.0
2025-11-17,ownership_fixed,3,150.87501149576613,0.4834337641542845,0.32042003467741287,1.2826580070905038,0.8501460873966514,0.37689996981414675,0.6222374473403439,0.4834337641542656,0.0
2025-11-17,reassignment_allowed,3,118.48121548792399,0.6580920290436912,0.5554399710819697,1.197994086059424,1.0111257562018579,0.5493282785797057,0.6516829727558692,0.6580920290437007,0.0
2025-11-18,ownership_fixed,3,152.61740321760146,-0.7866606776551256,-0.5154462473283646,0.6188548412710778,0.40549428061537407,-1.2711554070408306,1.1006438139057952,-0.5788254978724462,-0.20783517978269117
2025-11-18,reassignment_allowed,3,97.9727758237475,-1.1604180447880499,-1.1844290773955775,0.3585323371991933,0.36595098402049064,-3.236578473933706,1.0779038383962198,-1.1604180447880499,0.0
2025-11-19,ownership_fixed,3,196.16714825324985,1.3699290486453037,0.6983478430734686,9.967954093623026,5.081357496594943,0.13743332240281006,1.0048119250965992,1.3699290486453037,0.0
2025-11-19,reassignment_allowed,3,158.47195905778062,0.8542445576224887,0.5390509227635797,9.619569645809264,6.070203020776605,0.08880278318839739,0.7305106227606757,0.8542445576224887,0.0
2025-11-20,ownership_fixed,3,152.9919058823082,-0.25930458636511844,-0.1694890882427422,0.07243157968648954,0.047343406351319554,-3.5799935261316107,0.22101003879379277,-0.25930458636512554,0.0
2025-11-20,reassignment_allowed,3,106.03609896189691,-0.5293674893906039,-0.49923327486880403,0.03322341883909985,0.031332177592687915,-15.933564572457662,0.19914996228929738,-0.5293674893906086,0.0
2025-11-21,ownership_fixed,3,204.8004215277076,1.3045834979712179,0.6370023500145578,1.476739650378467,0.721062798290519,0.8834214599959254,0.9447095088853908,0.0,1.3045834979712225
2025-11-21,reassignment_allowed,3,140.00811675437149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-22,ownership_fixed,3,244.7574799355808,44.685541272285455,18.257068704926407,44.685541272285455,18.257068704926407,1.0,39.85617337357652,44.68554127228544,0.0
2025-11-22,reassignment_allowed,3,206.84838673609178,44.59869047204668,21.561053086165987,44.59869047204668,21.561053086165987,1.0,39.93722121717381,44.59869047204666,0.0
2025-11-23,ownership_fixed,3,110.72533744555831,0.22688237068477216,0.20490555813056446,0.3799760461854949,0.3431699148104402,0.5970965090099754,0.4775479526713866,0.07465321460570351,0.15222915607905918
2025-11-23,reassignment_allowed,3,94.3764521178734,0.02414438997818043,0.025583065941093865,0.08156034202306255,0.08642022474122686,0.2960310045212072,0.18841344807837382,0.024144389978175695,0.0
2025-11-24,ownership_fixed,3,123.29524612412837,12.640871615598096,10.25252149857571,12.896563902185306,10.459903611532273,0.9801736114730619,9.914682512323447,12.399592217470603,0.24127939812748878
2025-11-24,reassignment_allowed,3,78.94782811455707,12.038522436713029,15.248706296574186,12.268604003158332,15.540141250442003,0.9812463124259229,9.355874285295142,11.977848032127659,0.06067440458537021
2025-11-25,ownership_fixed,3,157.94752821298215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,reassignment_allowed,3,107.41256375047845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,ownership_fixed,3,193.45332910790933,0.7513184115487282,0.38837192154477673,0.9465515544411384,0.4892919438533656,0.7937427264511975,0.6521339745115711,0.0,0.7513184115487329
2025-11-26,reassignment_allowed,3,137.00999637811609,0.0,0.0,0.003890085505763826,0.0028392713003422645,0.0,0.0,0.0,0.0
2025-11-27,ownership_fixed,3,197.80496604215838,47.00654578981412,23.764087793324443,47.631078881760466,24.079819548923158,0.9868881178715962,43.642075205508156,47.63107888176046,-0.6245330919463375
2025-11-27,reassignment_allowed,3,173.07940082040807,46.98212967366839,27.144841876601095,46.98212967366839,27.144841876601095,1.0,42.412758403973264,46.982129673668396,0.0
2025-11-28,ownership_fixed,3,101.49400651624444,0.8380921127049655,0.8257552750869345,1.1110195167162782,1.0946651480730105,0.7543450858379382,0.8202603232416834,0.18988966301613175,0.6482024496888362
2025-11-28,reassignment_allowed,3,77.97020445376243,0.18312180697046898,0.23486126303421856,0.3481751653436618,0.44654899622603295,0.5259473540846056,0.1617038362347666,0.18312180697046662,0.0
2025-11-29,ownership_fixed,3,104.62762178737819,7.543848251144567,7.210188019445763,8.108333726525109,7.749706614762472,0.9303820619107083,9.862745667945006,7.54384825114457,0.0
2025-11-29,reassignment_allowed,3,81.62122857498255,6.407072472859883,7.849762353152931,7.275286200219466,8.913473035432096,0.8806626016536102,9.086448960425363,6.407072472859883,0.0
