arm,stream_seed,stages,evaluations_per_stage,total_evaluations,final_total_cost,final_total_emissions,final_cross_site_customer_count,customer_accounting_pass,event_path,event_sha256,owner_path,owner_sha256,initial_solution_path,initial_solution_sha256,initial_certificate_path,initial_certificate_sha256,trigger_mode
cooperative,1,55,400,22000,6440.210154458259,1934.696315957139,5,True,baselines/e7_dynamic/e7_v2_20260714/event_streams/stream_seed1.events.json,f4cddda26adc7cc15b323d4ec5f3b5e261da5f1e3d15f053a40d52cd9e7c4eef,baselines/e7_dynamic/e7_v2_20260714/event_streams/stream_seed1.owners.csv,66a6b7211192e69725d6fa76a3c747e8a855744570f9389229ca24fa804eebe1,baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-100c-01__geographic__seed1__no_loss.json,eff30569aea5953b8b9b52707e6f15bb7c1f44f3b17f3bea7bda334e389e62af,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-100c-01__geographic__seed1__no_loss.json,7127dada4e9942a303155429fb42f83cc6c6952a344d4c8a5d9c4727f5e919d0,event
