instance_id,arm,seed,iterations,runtime_seconds,optimisation_initial_cost,optimisation_best_cost,actual_time_varying_cost,actual_time_varying_emissions_kg,actual_ev_emissions_kg,actual_cv_emissions_kg,electricity_kwh,used_cv,used_ev,customers_served,customers_total,demand_served,demand_total
cn-jjj-50c-01-V2-LOCATIONS,DAILY_MEAN_CARBON,11,100,501.36169391695876,2407.977540540666,1875.8874104835515,1877.8057048679123,155.69247980584856,101.91889315957653,53.773586646272044,152.54570013469032,1,6,50,50,13264.0,13264.0
cn-jjj-50c-01-V2-LOCATIONS,TIME_VARYING_CARBON,11,100,583.2680703339865,2409.588573273671,1877.3815496267737,1877.3815496267737,150.03858429611697,96.26499764984491,53.773586646272044,152.54570013469032,1,6,50,50,13264.0,13264.0
