instance_id,tier,seed,route_proxy_mode,status,cost,cpu_seconds,hgs_elapsed_seconds,hgs_iterations,violation_count,violations,error_type,error,reused_mechanism_ev_cost,reused_mechanism_ev_cpu_seconds,reused_mv_hgs_sp_cost,reused_mv_hgs_sp_cpu_seconds
cn-cy-20c-01-V2-LOCATIONS,20,2,naive_ev,OK,1201.9264318941257,5.014606749988161,4.8547309580026194,3046,0,[],,,1201.9264318941257,3.2330227500060573,1201.9264318941257,7.372946999967098
cn-cy-20c-01-V2-LOCATIONS,20,3,cv_only,OK,1205.8809932315198,4.126365375006571,3.47929283301346,3062,0,[],,,1201.9264318941257,3.3965932079590857,1201.9264318941257,7.559259374975227
cn-cy-20c-01-V2-LOCATIONS,20,3,naive_ev,OK,1201.9264318941257,4.000321540981531,3.834477416006848,3217,0,[],,,1201.9264318941257,3.3965932079590857,1201.9264318941257,7.559259374975227
cn-cy-20c-01-V2-LOCATIONS,20,4,cv_only,OK,1205.8809932315198,3.691601917031221,3.549547375063412,3002,0,[],,,1201.9264318941257,3.2623789160279557,1201.9264318941257,7.430754958069883
cn-cy-20c-01-V2-LOCATIONS,20,4,naive_ev,OK,1201.9264318941257,4.138350875000469,4.0106587500777096,3106,0,[],,,1201.9264318941257,3.2623789160279557,1201.9264318941257,7.430754958069883
cn-cy-20c-01-V2-LOCATIONS,20,5,cv_only,OK,1205.8809932315198,3.7557312910212204,3.6077169160125777,3055,0,[],,,1201.9264318941257,3.239195749978535,1201.9264318941257,7.420825707959011
cn-cy-20c-01-V2-LOCATIONS,20,5,naive_ev,OK,1201.9264318941257,4.15119829098694,4.043925833073445,3163,0,[],,,1201.9264318941257,3.239195749978535,1201.9264318941257,7.420825707959011
cn-cy-20c-02-V2-LOCATIONS,20,1,cv_only,OK,1227.6886751758934,4.092473833938129,3.9340174170210958,5124,0,[],,,1174.5726969520924,2.9860880830092356,1173.8704681602994,11.338210165966302
cn-cy-20c-02-V2-LOCATIONS,20,1,naive_ev,OK,1173.8704681602994,3.501589082996361,3.3429037909954786,3483,0,[],,,1174.5726969520924,2.9860880830092356,1173.8704681602994,11.338210165966302
cn-cy-20c-02-V2-LOCATIONS,20,2,cv_only,OK,1227.6886751758934,3.4170886669307947,3.275798249989748,4622,0,[],,,1174.5726969520924,3.2942277090623975,1173.8704681602994,10.299360542092472
