instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-jjj-150c-02-V2-LOCATIONS,16,150,7319.649294737624,7318.567088974847,-1.082205762776539,True,7330.35981062883,7318.567088974847,7318.744752594192,7318.567088974847,0.0,False,False,True,True,True,280,341,740,two_stage_best_parent,stage_1_base_pool_mip,OPTIMAL,7319.649294737623,0.0,OPTIMAL,7317.837687195989,9.966456138159907e-05,657.5425188750087,18,17,20,19,19,18,22,21,True,True,PASS
