task_id,instance_id,region,arm,charge_timing_policy,seed,terminal_status,paper_claim_allowed,full_model_objective_cny,operating_cost_cny,fixed_cost_cny,fuel_cost_cny,charging_electricity_cost_cny,distance_cost_cny,fuel_direct_emissions_kgco2e,charging_emissions_kgco2e,system_emissions_kgco2e,charging_energy_kwh,actual_carbon_intensity_kgco2e_per_kwh,total_distance_km,ev_distance_km,physical_vehicle_count,dispatched_cv_count,dispatched_ev_count,trip_count,ev_trip_count,completed_customer_count,required_customer_count,completed_demand,required_demand,service_redline_status,violation_count,violation_types_json,search_objective,final_full_evaluation_objective,closure_error,completion_success_count,completion_attempt_count,completion_failure_classification_original_json,route_signature,customer_assignment_signature,directed_arc_set_signature,hgs_iterations_total,last_improvement_iteration,wall_seconds,hgs_search_end_elapsed_seconds,stop_trigger_reason,stop_trigger_global_iteration,no_improvement_window_seconds,iteration_limit_applied,route_pool_mip_initial_limit_seconds,route_pool_mip_actual_seconds,route_pool_mip_extended,route_pool_mip_extension_count,route_pool_mip_status,depot_charge_window_mode,public_station_candidate_mode,unit_succeeded,failure_stage,exception_type,exception_message,traceback_text,last_persisted_state_json,configured_hgs_iterations_total,hgs_iterations_by_view_json,hgs_iteration_limit_by_view_json,iterations_by_view_reference_json,hgs_stop_reasons_by_view_json,hgs_stop_trigger_iterations_by_view_json,hgs_last_improvement_elapsed_by_view_json,hgs_no_improvement_elapsed_by_view_json,last_improvement_global_iteration,last_improvement_by_view_json,improvement_at_any_view_limit,improvement_at_total_iteration_limit,charging_start_signature,charging_start_times_json
T26_SMOKE__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,SMOKE_PASS_ZERO_VIOLATIONS,False,3863.012060435605,3832.584223758965,1870.0,935.1867519336813,59.178990846959124,968.2184809783242,338.65771495198743,66.93861504854166,405.59633000052906,108.60828560733205,0.6163306480184666,1288.756880684669,336.47169050652406,11,7,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3863.012060435605,3863.012060435605,0.0,525,525,[],af404add2cfbdb73415455ba144398be8fe760c425b02040aee74f7296c38d8b,d6a0d6d15b525236f076e36279b3016f856cdbcf700bdddf4f043eef2042c67a,4b71f88bcc348078203b6bd98ca0c7c783aa38fc18624b93690845facedaf704,10100,2655,919.3614210830001,906.7425077070002,NO_IMPROVEMENT_WALLCLOCK_ALL_VIEWS,10100,180.0,False,10.0,10.022153249999974,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":600,""mechanism_ev"":5540,""naive_ev"":3960},""last_improvement_global_iteration"":7215,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""SMOKE_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":919.3614210830001,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080201,""task_id"":""T26_SMOKE__JJJ__COST_CARBON__S2026080201""},""updated_at_utc"":""2026-08-05T23:33:31Z""}",0,"{""cv_only"":600,""mechanism_ev"":5540,""naive_ev"":3960}",{},"{""cv_only"":60,""mechanism_ev"":60,""naive_ev"":60}","{""cv_only"":""NO_IMPROVEMENT_WALLCLOCK"",""mechanism_ev"":""NO_IMPROVEMENT_WALLCLOCK"",""naive_ev"":""NO_IMPROVEMENT_WALLCLOCK""}","{""cv_only"":600,""mechanism_ev"":5540,""naive_ev"":3960}","{""cv_only"":1.0537467919998562,""mechanism_ev"":151.396108292,""naive_ev"":36.34333529200012}","{""cv_only"":337.0078145000002,""mechanism_ev"":183.39896295799963,""naive_ev"":180.86316012499992}",7215,"{""cv_only"":550,""mechanism_ev"":2655,""naive_ev"":1453}",False,False,1a1a8b76f8738c4f126478a5f9e531b80eecc732783594e474777f7394247db5,"[[""D_beijing"",0,19872.424349562],[""D_beijing"",0,19876.659225664],[""D_beijing"",0,20730.586823693],[""D_tianjin"",0,15348.064683518]]"
