instance_id,arm,seed,iterations,runtime_seconds,initial_total_cost_cny,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-jjj-50c-01-V2-LOCATIONS,BOTH_TYPES_AVAILABLE,11,8,182.32507583295228,2409.588573273671,2090.645567437095,160.35262567685845,50.15923231752547,110.19339335933297,1,7,175.65584431547148,50,50,13264.0,13264.0,"{""D_beijing"": {""num_cv"": 6, ""num_ev"": 6, ""total_fleet_cap"": 6}, ""D_tianjin"": {""num_cv"": 3, ""num_ev"": 3, ""total_fleet_cap"": 3}}",715754b4da7d81682fef6d3f33679bc0904fa3a95817e33a16ef7b4b05e70b69
