algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,52,180,970.8666735045862,974.445016107481,180,180,141601,0,True,26.20400000002701,180,49.90535064050913,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,53,180,1120.9735676749913,1122.0742875503481,180,180,146547,0,True,30.21799999999348,180,47.37188751490644,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,54,180,1025.3601494156114,1034.7732362006343,180,180,132868,0,True,24.344000000040978,180,48.43607534979181,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,55,180,591.2659252152711,591.2659252152711,180,180,47736,0,True,9.125,180,29.296077506528338,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,56,180,506.08750635286657,508.84043435854863,180,180,36743,0,True,7.547000000020489,180,45.62211211307987,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,57,180,459.8696414433895,464.0005356052293,180,180,37324,0,True,12.218999999924563,180,41.895081585230216,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,58,180,597.1432059537052,599.2396972338946,180,180,45255,0,True,8.187000000034459,180,35.73922603325263,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,59,180,525.6598378531535,525.6598378531535,180,180,45390,0,True,9.73499999998603,180,37.04812320673863,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,60,180,498.6415866178501,499.9036481854829,180,180,39885,0,True,8.21799999999348,180,55.27976536816646,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,61,180,961.4094980546918,962.9967207681275,180,180,185649,0,True,37.85999999998603,180,53.015222713849084,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
