algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
random_operator,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,101,180,481.9894126533244,486.5621934551384,180,180,13935,0,True,3.75,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,102,180,567.3943622568908,567.3943622568908,180,180,78448,0,True,12.219000000040978,180,25.622312610966297,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,102,180,504.2153834675346,505.4857719248298,180,180,56300,0,True,9.358999999938533,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,102,180,499.182388663431,499.182388663431,180,180,19181,0,True,4.813000000081956,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,103,180,567.3943622568908,567.3943622568908,180,180,78448,0,True,12.186999999918044,180,25.622312610966297,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,103,180,499.182388663431,499.182388663431,180,180,67954,0,True,8.0,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,103,180,513.8787288366713,514.679221333595,180,180,18424,0,True,4.73499999998603,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,101,180,1083.5916600264259,1083.5916600264259,180,180,249431,0,True,40.35900000005495,180,34.51096180254974,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,101,180,932.6875810875972,932.6875810875972,180,180,232215,0,True,30.14000000001397,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,101,180,999.7388259725537,1003.904280762254,180,180,45111,0,True,9.73499999998603,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,102,180,1083.5916600264259,1083.5916600264259,180,180,249431,0,True,40.563000000081956,180,34.51096180254974,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,102,180,1009.5611495412184,1009.5611495412184,180,180,256523,0,True,32.57799999997951,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,102,180,941.5622651581926,944.4572599510549,180,180,56778,0,True,12.312000000034459,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,103,180,1083.5916600264259,1083.5916600264259,180,180,249431,0,True,40.34400000004098,180,34.51096180254974,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,103,180,948.7811622972911,948.7811622972911,180,180,237943,0,True,34.875,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,103,180,972.6433819221638,977.1576841459068,180,180,53478,0,True,11.327999999979511,180,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
