instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-cy-150c-02-V2-LOCATIONS,16,150,7677.320444085897,7661.973126859878,-15.347317226019186,True,7690.495378203489,7661.973126859878,7662.093386185281,7661.973126859878,0.0,False,False,True,True,True,280,603,984,two_stage_best_parent,stage_1_base_pool_mip,LIMIT_WITH_INCUMBENT,7637.988703506957,0.005123107842820197,LIMIT_WITH_INCUMBENT,7584.852240060274,0.01145508944315781,684.3598179580003,7,6,25,24,25,24,16,15,True,True,PASS
