algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
learned_destroy,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,101,120,595.2850015747517,595.2850015747517,120,120,57566,0,True,9.40700000000652,120,15.561821756534883,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,101,120,536.8036807526236,536.8036807526236,120,120,49411,0,True,6.484000000054948,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,101,120,525.8652757762785,525.8652757762785,120,120,14147,0,True,2.468999999924563,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,102,120,595.2850015747517,595.2850015747517,120,120,57566,0,True,9.469000000040978,120,15.561821756534883,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,102,120,536.8036807526236,536.8036807526236,120,120,45855,0,True,5.5,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,102,120,517.9040092724931,528.6180421427838,120,120,14159,0,True,3.2179999999934807,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,103,120,595.2850015747517,595.2850015747517,120,120,57566,0,True,9.60999999998603,120,15.561821756534883,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,103,120,538.5576256124972,538.5576256124972,120,120,50385,0,True,4.812000000034459,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_08__curric_d2_s3_seed8_24h,25c,103,120,531.1093386870909,531.2051870740138,120,120,12571,0,True,2.905999999959022,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,101,120,543.0972516638388,543.0972516638388,120,120,63234,0,True,10.5,120,31.354132173286924,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,101,120,507.22575486564944,507.73149062582013,120,120,50686,0,True,8.454000000027008,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,101,120,481.9894126533244,490.1581359802995,120,120,10020,0,True,2.812000000034459,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,102,120,543.0972516638388,543.0972516638388,120,120,63234,0,True,10.968999999924563,120,31.354132173286924,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,102,120,504.2153834675346,505.1390256145871,120,120,39030,0,True,6.76500000001397,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,102,120,503.7323005881744,508.18652273011577,120,120,12707,0,True,3.4540000000270084,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,103,120,543.0972516638388,543.0972516638388,120,120,63234,0,True,10.34299999999348,120,31.354132173286924,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,103,120,518.3031336678295,518.393790141294,120,120,47689,0,True,5.141000000061467,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK25_09__curric_d2_s3_seed9_24h,25c,103,120,517.208541632211,519.850779496024,120,120,12388,0,True,3.3119999999180436,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,101,120,1162.407357564998,1162.407357564998,120,120,216382,0,True,34.89100000006147,120,25.933981921345712,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,101,120,932.6875810875972,932.6875810875972,120,120,164758,0,True,19.54700000002049,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,101,120,999.7388259725537,1003.904280762254,120,120,33815,0,True,7.436999999918044,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,102,120,1162.407357564998,1162.407357564998,120,120,216382,0,True,34.5,120,25.933981921345712,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,102,120,1026.0133963117132,1026.0133963117132,120,120,173890,0,True,22.016000000061467,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,102,120,945.3490252832753,961.653318038553,120,120,42594,0,True,9.343999999924563,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,103,120,1162.407357564998,1162.407357564998,120,120,216382,0,True,35.31200000003446,120,25.933981921345712,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
operator_select,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,103,120,964.4977873916756,966.2411467055762,120,120,165022,0,True,23.73499999998603,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
random_operator,models/data_bundle/generated_instances/E-UK50_04__curric_d2_s3_seed4_24h,50c,103,120,1046.9680333448935,1069.9478903258007,120,120,38307,0,True,7.76500000001397,120,,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
