algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,1,120,602.0475419899342,602.1363058699641,120,120,25543,0,True,4.531000000075437,120,25.974939324429563,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,2,120,491.88938393395927,494.7370194579411,120,120,22304,0,True,4.515999999945052,120,47.13984892191705,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,3,120,471.53933335579967,471.53933335579967,120,120,24544,0,True,5.26500000001397,120,37.648916785263864,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,4,120,575.7188168350319,575.7495403866872,120,120,26149,0,True,6.687999999965541,120,39.927380140267935,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,5,120,524.4910045649079,524.4910045649079,120,120,28306,0,True,6.952999999979511,120,36.438692376599,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,6,120,506.4936321938462,507.0304475878984,120,120,22331,0,True,4.734000000054948,120,53.405462460449606,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,7,120,972.830798474815,978.2235303465619,120,120,102479,0,True,17.780999999959022,120,48.77425648694629,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,8,120,1138.2204703195919,1139.294430085626,120,120,94268,0,True,17.563000000081956,120,42.15566817774777,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,9,120,1040.5069318726357,1042.104303681006,120,120,84714,0,True,15.062000000034459,120,45.244816599126786,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,10,120,578.9711509143356,580.7036170206251,120,120,23732,0,True,7.0,120,30.98795152385661,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,11,120,489.4663717664625,491.2737380376345,120,120,21490,0,True,4.233999999938533,120,48.0052040976621,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,12,120,471.53933335579967,471.53933335579967,120,120,25371,0,True,4.829000000027008,120,37.418470931653815,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,13,120,597.3238884836463,605.554995722148,120,120,27096,0,True,6.452999999979511,120,34.762310371467194,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,14,120,538.8638206137057,540.3762250782751,120,120,28486,0,True,5.187000000034459,120,32.42819343192415,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,15,120,545.7462802759451,545.7462802759451,120,120,20157,0,True,4.125,120,43.57151032191931,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,16,120,925.421378414288,925.421378414288,120,120,79367,0,True,14.952999999979511,120,54.12150116100587,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,17,120,1158.325023357629,1175.8155987177342,120,120,87741,0,True,15.093999999924563,120,40.93722429792173,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,18,120,1111.2973595668368,1112.1283782769835,120,120,90452,0,True,16.5,120,37.97893971592962,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,19,120,592.5807488272193,593.6232269996818,120,120,22941,0,True,5.26500000001397,120,28.56355759400372,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,20,120,489.4663717664625,491.88938393395927,120,120,21716,0,True,4.516000000061467,120,47.24131076880837,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,21,120,476.6538579805703,476.84262142801816,120,120,23774,0,True,4.702999999979511,120,35.37719210158897,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,22,120,596.9974258018939,597.1949775453904,120,120,30559,0,True,5.297000000020489,120,34.76961518578673,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,23,120,531.6916573233245,532.5322169130209,120,120,23892,0,True,5.093999999924563,120,34.1299077488224,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,24,120,523.5412056091019,523.5412056091019,120,120,29070,0,True,5.312000000034459,120,49.07085964936237,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,25,120,976.9596953412481,977.3018933825987,120,120,99576,0,True,17.0,120,48.5373660534155,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,26,120,1161.3774410329586,1169.4903295306294,120,120,89052,0,True,15.141000000061467,120,40.54267360287155,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,27,120,1108.1606312813606,1108.3557413699843,120,120,88828,0,True,17.015999999945052,120,37.43539654110626,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,28,120,600.8969840572269,601.1809370066682,120,120,28874,0,True,4.967999999993481,120,25.813660267812505,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,29,120,509.4130906040055,509.4130906040055,120,120,22133,0,True,4.35999999998603,120,43.59462088641407,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,30,120,476.87285168865594,476.87285168865594,120,120,22663,0,True,4.406000000075437,120,35.7392841573385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,31,120,594.6472541625651,595.1206975019182,120,120,22843,0,True,4.733999999938533,120,36.39890006838141,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,32,120,538.8093768580405,538.8093768580405,120,120,28370,0,True,5.016000000061467,120,31.63011350442458,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,33,120,571.1734459989043,571.1734459989043,120,120,23158,0,True,4.406000000075437,120,37.28282114862607,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,34,120,970.8510724477691,992.8213917586756,120,120,84284,0,True,14.765999999945052,120,48.64475444455802,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,35,120,1168.7616313594256,1168.7616313594256,120,120,89031,0,True,15.406000000075437,120,39.51324481927126,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,36,120,1035.6986399342168,1035.6986399342168,120,120,90825,0,True,15.5,120,45.59491616395225,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,37,120,594.5149077435348,594.5149077435348,120,120,24967,0,True,4.765999999945052,120,27.402547603268456,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,38,120,497.94494145428064,498.6569394784098,120,120,20455,0,True,4.045999999972992,120,46.42738375427474,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,39,120,480.0663926642813,480.0663926642813,120,120,21889,0,True,4.766000000061467,120,35.291910363043016,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,40,120,597.096361473374,597.2939132168705,120,120,25896,0,True,5.077999999979511,120,34.408437099025484,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,41,120,543.9643647696098,543.9643647696098,120,120,24368,0,True,4.813000000081956,120,30.543708608409986,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,42,120,526.8818218776521,526.8818218776521,120,120,20810,0,True,4.468999999924563,120,48.108120572939626,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,43,120,972.5429103710677,972.5429103710677,120,120,93162,0,True,16.125,120,47.36488283752329,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,44,120,1151.2876569307145,1159.2367944320667,120,120,84250,0,True,15.125,120,41.771407811236784,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,45,120,1119.2356657063633,1119.2356657063633,120,120,86508,0,True,17.18700000003446,120,36.7226434689512,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,46,120,599.496443728531,600.6276595972234,120,120,29086,0,True,5.125,120,25.941591719574742,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,47,120,560.2652578687438,560.4740886737786,120,120,28126,0,True,4.952999999979511,120,28.77848870515776,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,48,120,472.12611103280034,472.12611103280034,120,120,23086,0,True,4.532000000006519,120,37.04126409951835,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,49,120,597.3407576972016,597.3407576972016,120,120,27129,0,True,5.047000000020489,120,35.7673731023091,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,50,120,521.3877484226817,530.7998520928439,120,120,25518,0,True,5.140999999945052,120,36.47767435063507,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,51,120,523.5412056091019,530.3292108575652,120,120,20970,0,True,4.219000000040978,120,47.90077931854601,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,52,120,962.0108018063047,963.939324087447,120,120,92335,0,True,18.68700000003446,120,50.06107635895674,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,53,120,1143.750888112508,1143.750888112508,120,120,84784,0,True,15.062999999965541,120,42.59859532287436,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,54,120,1044.5464259043324,1044.5464259043324,120,120,77928,0,True,14.25,120,43.52199304167968,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,55,120,590.8694640459366,590.91422161881,120,120,27991,0,True,5.030999999959022,120,28.890401481068608,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,56,120,506.7158630199037,507.5800788494146,120,120,21946,0,True,4.26500000001397,120,43.609372080550145,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,57,120,471.77740642158267,471.77740642158267,120,120,20968,0,True,4.343999999924563,120,36.76494601652399,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,58,120,597.1432059537052,597.1432059537052,120,120,25161,0,True,4.531000000075437,120,34.839368514871246,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,59,120,524.2173100819293,524.2173100819293,120,120,24816,0,True,4.530999999959022,120,35.24755006638224,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,60,120,523.434846413447,523.434846413447,120,120,23576,0,True,4.469000000040978,120,49.681340099111,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,61,120,951.9540523128356,951.9540523128356,120,120,90086,0,True,23.70299999997951,120,51.882918361017175,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,62,120,1137.8626482746183,1138.0976997868022,120,120,81804,0,True,14.780999999959022,120,42.61829057808181,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,63,120,1124.8985914584862,1153.1545804169107,120,120,80287,0,True,13.65700000000652,120,35.06731539869007,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,64,120,591.3498863979607,591.394643970834,120,120,24955,0,True,5.26500000001397,120,28.710901784381985,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,65,120,489.4663717664625,491.2509685012594,120,120,22694,0,True,4.608999999938533,120,45.73739209215747,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,66,120,470.91713693960816,470.91713693960816,120,120,20487,0,True,6.219000000040978,120,36.86111596226975,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,67,120,597.1432059537052,597.1432059537052,120,120,27356,0,True,4.827999999979511,120,33.36388301833465,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,68,120,529.1333771459198,533.1651624282748,120,120,28774,0,True,5.015999999945052,120,34.781907714018985,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
