algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_lns_cooling,11326.360020661483,11326.360020661483,nan,0,e2-threeshift-200c-01,shared_warm_start,1,1.5829864423722029e-06
alns_sa_lns_cooling,11310.347347925648,11310.347347925648,nan,8,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,7.828833832987584
alns_sa_lns_cooling,11201.203450799261,11201.203450799261,nan,10,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,10.393005165999057
alns_sa_lns_cooling,11152.108556571266,11152.108556571266,nan,11,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,13.008519790979335
alns_sa_lns_cooling,11032.926624434622,11032.926624434622,nan,12,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,13.310880082979565
alns_sa_lns_cooling,10605.627148122288,10605.627148122288,nan,13,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,14.785686124989297
alns_sa_lns_cooling,10544.95086842301,10544.95086842301,nan,14,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,15.360847290983656
alns_sa_lns_cooling,10391.557069973725,10391.557069973725,nan,15,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,16.96639295798377
alns_sa_lns_cooling,10324.368094646368,10324.368094646368,nan,17,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,19.561461374978535
alns_sa_lns_cooling,10117.880517194964,10117.880517194964,nan,18,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,21.53011329099536
alns_sa_lns_cooling,10116.94259851758,10116.94259851758,nan,22,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,26.84751808299916
alns_sa_lns_cooling,9986.053995376915,9986.053995376915,nan,35,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,53.80257674999302
alns_sa_lns_cooling,9924.132152491846,9924.132152491846,nan,36,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,57.63926954098861
alns_sa_lns_cooling,9752.142576357028,9752.142576357028,nan,37,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,59.43696920797811
alns_sa_lns_cooling,9743.012807272418,9743.012807272418,nan,102,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,159.34743833297398
alns_sa_lns_cooling,9725.653846790434,9725.653846790434,nan,133,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,210.95829412498279
alns_sa_lns_cooling,9725.498125583717,9725.498125583717,nan,189,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,315.6073164999834
alns_sa_lns_cooling,9680.8543516795,9680.8543516795,nan,221,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,374.2681109159894
alns_sa_lns_cooling,9677.567593649848,9677.567593649848,nan,223,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,375.82465999998385
alns_sa_lns_cooling,9657.952539437349,9657.952539437349,nan,232,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,392.1614878329856
alns_sa_lns_cooling,9574.051607003445,9574.051607003445,nan,235,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,394.39676970799337
alns_sa_lns_cooling,9573.980670704916,9573.980670704916,nan,253,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,421.64224654098507
alns_sa_lns_cooling,9570.29673992747,9570.29673992747,nan,268,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,449.9486876250012
alns_sa_lns_cooling,9568.741151071257,9568.741151071257,nan,269,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,450.34183304099133
alns_sa_lns_cooling,9564.723269907336,9564.723269907336,nan,272,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,454.4754547079792
alns_sa_lns_cooling,9544.287318000028,9544.287318000028,nan,289,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,487.99284570798045
alns_sa_lns_cooling,9543.844391723736,9543.844391723736,nan,298,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,499.77830162498867
alns_sa_lns_cooling,9536.982143925152,9536.982143925152,nan,334,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,560.2626617909991
alns_sa_lns_cooling,9532.458090685841,9532.458090685841,nan,372,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,636.2344181659864
alns_sa_lns_cooling,9525.172192914366,9525.172192914366,nan,374,e2-threeshift-200c-01,random_customer_removal+regret3_insert_repair,1,637.868368165975
alns_sa_lns_cooling,9509.53228368266,9509.53228368266,nan,428,e2-threeshift-200c-01,worst_customer_removal+regret2_insert_repair,1,731.8357198749727
alns_sa_lns_cooling,9499.325247953688,9499.325247953688,nan,429,e2-threeshift-200c-01,worst_customer_removal+regret2_insert_repair,1,732.6089033329918
alns_sa_lns_cooling,9479.615125495726,9479.615125495726,nan,474,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,795.7758092909935
alns_sa_lns_cooling,9462.45507805252,9462.45507805252,nan,475,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,795.8143358329835
alns_sa_lns_cooling,9446.014258149798,9446.014258149798,nan,476,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,795.854165540979
alns_sa_lns_cooling,9430.130017685506,9430.130017685506,nan,477,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,795.894494749984
alns_sa_lns_cooling,9417.57199805124,9417.57199805124,nan,478,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,795.9340598749986
alns_sa_lns_cooling,9399.303399167593,9399.303399167593,nan,479,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,795.9740027499793
alns_sa_lns_cooling,9385.633331011031,9385.633331011031,nan,480,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,796.015949624998
alns_sa_lns_cooling,9372.300115889622,9372.300115889622,nan,481,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,796.0574971249735
alns_sa_lns_cooling,9362.750280403161,9362.750280403161,nan,482,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,796.0991649159987
alns_sa_lns_cooling,9352.298726032463,9352.298726032463,nan,483,e2-threeshift-200c-01,vehicle_type_swap+greedy_insert_repair,1,796.1403397499816
