algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,6657.994081746442,6657.994081746442,6657.994081746442,0,e2-multidepot-100c-01,shared_warm_start,4,0.0
LNS,6351.137582009565,6351.137582009565,6703.134340534008,9,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,0.370372250006767
LNS,6152.541047928425,6152.541047928425,6351.137582009565,10,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,4,0.4050259579962585
LNS,6042.609946624836,6042.609946624836,6152.541047928425,11,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,4,0.4328759160125628
LNS,5896.025252221031,5896.025252221031,6042.609946624836,12,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,4,0.4619476250081789
LNS,5702.318696107192,5702.318696107192,5896.025252221031,13,e2-multidepot-100c-01,lns_worst_customer_removal_greedy_insert_repair,4,0.48423500001081266
LNS,5590.754089041994,5590.754089041994,5702.318696107192,14,e2-multidepot-100c-01,lns_worst_customer_removal_greedy_insert_repair,4,0.5154334160033613
LNS,5583.932225486384,5583.932225486384,5590.754089041994,15,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,0.5427820000040811
LNS,5508.4883611643245,5508.4883611643245,5598.072548846412,22,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,0.7414696250052657
LNS,5415.770774462448,5415.770774462448,5508.4883611643245,23,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,0.7790930829942226
LNS,5386.103981662334,5386.103981662334,5415.770774462448,24,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,4,0.8003297910036054
LNS,5322.030669873856,5322.030669873856,5458.373809583159,49,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,4,1.5674337499949615
LNS,5321.475808377709,5321.475808377709,5322.030669873856,50,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,1.5959122499916703
LNS,5315.068293766007,5315.068293766007,5390.315596546352,58,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,1.8231137080001645
LNS,5311.474058009171,5311.474058009171,5315.068293766007,60,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,1.8855406249931548
LNS,5238.6186659891755,5238.6186659891755,5311.474058009171,61,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,1.9203097500139847
LNS,5223.768811152398,5223.768811152398,5304.975592009712,101,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,3.0809040000021923
LNS,5223.450690919865,5223.450690919865,5224.178221146966,132,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,4,4.00248179101618
LNS,5219.9381903983885,5219.9381903983885,5223.450690919865,174,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,5.25177629099926
LNS,5200.424946882892,5200.424946882892,5219.9381903983885,176,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,5.305001375003485
LNS,5200.320231665482,5200.320231665482,5200.424946882892,179,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,5.382359665993135
LNS,5199.869250350645,5199.869250350645,5200.320231665482,181,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,5.438780708005652
LNS,5199.204101079414,5199.204101079414,5199.869250350645,191,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,5.732341291004559
LNS,5198.1881907094075,5198.1881907094075,5199.204101079414,197,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,5.914361833012663
LNS,5076.349898819099,5076.349898819099,5198.1881907094075,207,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,6.217030333005823
LNS,5075.957692715192,5075.957692715192,5076.349898819099,231,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,6.910752458003117
LNS,5071.696427582739,5071.696427582739,5075.957692715192,302,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,4,8.914919583010487
LNS,5071.406104033685,5071.406104033685,5071.696427582739,303,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,8.946170375013025
LNS,5070.691351284189,5070.691351284189,5071.406104033685,317,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,9.35147125000367
LNS,5052.616962236374,5052.616962236374,5070.691351284189,361,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,10.604985125013627
LNS,5052.243211017872,5052.243211017872,5052.616962236374,481,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,14.142691790999379
LNS,5038.35222396346,5038.35222396346,5052.243211017872,524,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,15.39592999999877
LNS,5027.5818099167955,5027.5818099167955,5038.35222396346,619,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,4,18.032673790992703
LNS,5022.142728167946,5022.142728167946,5027.5818099167955,745,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,21.71360570800607
LNS,5020.415652572699,5020.415652572699,5022.142728167946,801,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,23.321407999988878
LNS,5020.322351582405,5020.322351582405,5020.415652572699,853,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,24.905584916006774
LNS,5020.129798721848,5020.129798721848,5020.322351582405,974,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,28.469245915999636
LNS,5016.343100832792,5016.343100832792,5020.129798721848,980,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,4,28.654373791010585
LNS,5016.133785177747,5016.133785177747,5016.343100832792,991,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,4,28.94712983298814
LNS,5014.515263269098,5014.515263269098,5016.133785177747,998,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,29.168060833006166
