algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,6657.994081746442,6657.994081746442,nan,0,e2-multidepot-100c-01,shared_warm_start,4,1.2090022210031748e-06
alns_sa_autofit,6250.706155578043,6250.706155578043,nan,1,e2-multidepot-100c-01,scan_restart,4,0.0020199170103296638
alns_sa_autofit,6210.027097519579,6210.027097519579,nan,2,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,0.2850099590141326
alns_sa_autofit,6106.502691806075,6106.502691806075,nan,3,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,0.4845409590052441
alns_sa_autofit,5815.694252662085,5815.694252662085,nan,4,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,0.7633502499957103
alns_sa_autofit,5613.558222292339,5613.558222292339,nan,5,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,1.2053187499986961
alns_sa_autofit,5580.458817664458,5580.458817664458,nan,6,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,1.4649545839929488
alns_sa_autofit,5535.171743029638,5535.171743029638,nan,12,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,3.0373598750156816
alns_sa_autofit,5528.546042986792,5528.546042986792,nan,71,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,20.360142916993937
alns_sa_autofit,5507.083283942578,5507.083283942578,nan,266,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,74.46013708401006
alns_sa_autofit,5444.501663426052,5444.501663426052,nan,267,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,74.96814354200615
alns_sa_autofit,5358.93471775895,5358.93471775895,nan,870,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,4,232.23465437500272
