algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_lns_cooling,7550.193903840589,7550.193903840589,nan,0,e2-vanilla-100c-01,shared_warm_start,4,1.4170072972774506e-06
alns_sa_lns_cooling,7025.187966699129,7025.187966699129,nan,1,e2-vanilla-100c-01,scan_restart,4,0.0020059579983353615
alns_sa_lns_cooling,6984.628126281882,6984.628126281882,nan,3,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,0.5113728329888545
alns_sa_lns_cooling,6844.824112701276,6844.824112701276,nan,4,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,0.790921583015006
alns_sa_lns_cooling,6793.145936322037,6793.145936322037,nan,14,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,4.087238667008933
alns_sa_lns_cooling,6652.42803736529,6652.42803736529,nan,19,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,5.376976625004318
alns_sa_lns_cooling,6557.229561252835,6557.229561252835,nan,26,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,7.677239207987441
alns_sa_lns_cooling,6540.974219353637,6540.974219353637,nan,33,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,9.296381749998545
alns_sa_lns_cooling,6540.4128502943295,6540.4128502943295,nan,35,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,9.961549375002505
alns_sa_lns_cooling,6532.475929461412,6532.475929461412,nan,36,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,10.01983737500268
alns_sa_lns_cooling,6522.330816305303,6522.330816305303,nan,40,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,12.095494875014992
alns_sa_lns_cooling,6493.969526501573,6493.969526501573,nan,46,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,15.194174792006379
alns_sa_lns_cooling,6462.227339179325,6462.227339179325,nan,51,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,4,16.56449616700411
