algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,6657.994081746442,6657.994081746442,nan,0,e2-multidepot-100c-01,shared_warm_start,5,1.00000761449337e-06
alns_sa_autofit,6250.706155578043,6250.706155578043,nan,1,e2-multidepot-100c-01,scan_restart,5,0.0020838330092374235
alns_sa_autofit,6029.910631764961,6029.910631764961,nan,2,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,0.24115625000558794
alns_sa_autofit,5992.300495280754,5992.300495280754,nan,3,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,0.506754166999599
alns_sa_autofit,5832.941261831064,5832.941261831064,nan,4,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,0.5876864170131739
alns_sa_autofit,5789.823061784843,5789.823061784843,nan,19,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,5.161611042014556
alns_sa_autofit,5693.177642835021,5693.177642835021,nan,38,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,9.496626083011506
alns_sa_autofit,5598.339353797062,5598.339353797062,nan,151,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,40.69081220802036
alns_sa_autofit,5567.866567171125,5567.866567171125,nan,152,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,41.135579124995274
alns_sa_autofit,5520.190049232271,5520.190049232271,nan,309,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,81.10760391701479
alns_sa_autofit,5502.863316464482,5502.863316464482,nan,333,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,87.40282704200945
alns_sa_autofit,5478.087822187225,5478.087822187225,nan,529,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,138.55231125000864
alns_sa_autofit,5473.324691506543,5473.324691506543,nan,564,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,148.3165784169978
alns_sa_autofit,5357.201893147616,5357.201893147616,nan,567,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,148.7311592080223
