algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_lns_cooling,6657.994081746442,6657.994081746442,nan,0,e2-multidepot-100c-01,shared_warm_start,5,1.1250085663050413e-06
alns_sa_lns_cooling,6250.706155578043,6250.706155578043,nan,1,e2-multidepot-100c-01,scan_restart,5,0.002100875019095838
alns_sa_lns_cooling,6029.910631764961,6029.910631764961,nan,2,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,0.2427509580156766
alns_sa_lns_cooling,5992.300495280754,5992.300495280754,nan,3,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,0.5137949580093846
alns_sa_lns_cooling,5832.941261831064,5832.941261831064,nan,4,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,0.595343833003426
alns_sa_lns_cooling,5809.343092533433,5809.343092533433,nan,20,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,5.2937452500045765
alns_sa_lns_cooling,5780.34558922724,5780.34558922724,nan,32,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,8.34820883302018
alns_sa_lns_cooling,5713.900294233538,5713.900294233538,nan,34,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,9.245878000016091
alns_sa_lns_cooling,5687.569844689145,5687.569844689145,nan,35,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,9.285695291007869
alns_sa_lns_cooling,5553.897544883248,5553.897544883248,nan,36,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,9.32475295799668
alns_sa_lns_cooling,5454.556934505711,5454.556934505711,nan,40,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,10.455072957993252
alns_sa_lns_cooling,5440.671482389164,5440.671482389164,nan,52,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,13.333055750001222
alns_sa_lns_cooling,5432.162174628389,5432.162174628389,nan,58,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,15.530777416017372
alns_sa_lns_cooling,5427.877343951298,5427.877343951298,nan,65,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,17.214625541004352
alns_sa_lns_cooling,5395.265836451652,5395.265836451652,nan,66,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,17.352931000001263
alns_sa_lns_cooling,5375.332243670357,5375.332243670357,nan,69,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,18.174468750017695
alns_sa_lns_cooling,5372.842155758392,5372.842155758392,nan,89,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,5,23.373294541001087
