algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,6657.994081746442,6657.994081746442,6657.994081746442,0,e2-multidepot-100c-01,shared_warm_start,5,0.0
LNS,6568.32912089299,6568.32912089299,6815.342677394468,8,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,5,0.3500027499976568
LNS,6245.985324809883,6245.985324809883,6568.32912089299,9,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,5,0.3811387910100166
LNS,5704.7977449032915,5704.7977449032915,6245.985324809883,10,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,5,0.40784512500977144
LNS,5633.672200450553,5633.672200450553,5704.7977449032915,11,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,5,0.4409035000135191
LNS,5529.949389279019,5529.949389279019,5633.672200450553,12,e2-multidepot-100c-01,lns_worst_customer_removal_greedy_insert_repair,5,0.4628582080185879
LNS,5514.703042938526,5514.703042938526,5605.687879542191,53,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,5,1.7110518330009654
LNS,5496.858414018611,5496.858414018611,5514.703042938526,55,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,5,1.7709243330173194
LNS,5434.766248534335,5434.766248534335,5514.875477780223,99,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,5,3.0337408750201575
LNS,5424.109366830546,5424.109366830546,5434.766248534335,108,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,5,3.305198083020514
LNS,5345.110841716053,5345.110841716053,5426.879761915215,121,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,5,3.6738039159972686
LNS,5339.518805478566,5339.518805478566,5345.110841716053,124,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,5,3.7727874999982305
LNS,5327.0496460170725,5327.0496460170725,5339.518805478566,125,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,5,3.8056090000027325
LNS,5310.88403426204,5310.88403426204,5327.0496460170725,136,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,5,4.108946874999674
LNS,5310.7456655423985,5310.7456655423985,5310.88403426204,137,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,5,4.13685104099568
LNS,5224.295549321919,5224.295549321919,5310.7456655423985,141,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,5,4.24301508301869
LNS,5218.193044068914,5218.193044068914,5224.394259986938,173,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,5,5.187709874997381
LNS,5217.7160483944,5217.7160483944,5218.193044068914,196,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,5,5.881080833001761
LNS,5208.08211431637,5208.08211431637,5217.7160483944,227,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,5,6.754185500001768
LNS,5203.594227019943,5203.594227019943,5208.08211431637,231,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,5,6.846929374994943
