algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,7550.193903840589,7550.193903840589,7550.193903840589,0,e2-vanilla-100c-01,shared_warm_start,3,0.0
LNS,6686.840096389141,6686.840096389141,7653.025981195799,10,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,3,0.45417924999492243
LNS,6683.9057951713885,6683.9057951713885,6686.840096389141,11,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,3,0.4889038330002222
LNS,6667.519741151396,6667.519741151396,6687.55960448871,24,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,3,0.9473711659957189
LNS,6511.306876683541,6511.306876683541,6667.519741151396,25,e2-vanilla-100c-01,lns_worst_customer_removal_regret2_insert_repair,3,0.9693224160000682
LNS,6501.131659888459,6501.131659888459,6700.576927585693,29,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,3,1.0990354999958072
LNS,6496.352145706961,6496.352145706961,6601.295759689708,31,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,3,1.171316708001541
LNS,6473.585741671903,6473.585741671903,6590.608293209859,37,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,3,1.3543658750131726
LNS,6450.525803179166,6450.525803179166,6473.585741671903,38,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,3,1.3988568749919068
LNS,6438.497690883256,6438.497690883256,6592.339775934531,40,e2-vanilla-100c-01,lns_worst_customer_removal_regret2_insert_repair,3,1.4444142910069786
LNS,6425.393748731749,6425.393748731749,6438.497690883256,41,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,3,1.4745152909890749
LNS,6332.897193956913,6332.897193956913,6426.7286078821235,43,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,3,1.5375691250083037
LNS,6190.8427291002,6190.8427291002,6338.481641232995,48,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,3,1.719876082992414
