algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,7550.193903840589,7550.193903840589,7550.193903840589,0,e2-vanilla-100c-01,shared_warm_start,4,0.0
LNS,7462.257926819354,7462.257926819354,8894.331450485259,8,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,4,0.33543054197798483
LNS,6711.739590690386,6711.739590690386,7649.824878726155,10,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,4,0.4130214169854298
LNS,6541.851914467568,6541.851914467568,6711.739590690386,11,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,0.45255449999240227
LNS,6532.698768423544,6532.698768423544,6601.894616640011,28,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,4,1.0238787090056576
LNS,6498.669826783095,6498.669826783095,6702.721123590168,38,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,1.3151113750063814
LNS,6337.289180110458,6337.289180110458,6498.669826783095,40,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,4,1.3687333340058103
LNS,6328.782654988737,6328.782654988737,6347.722883185844,69,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,4,2.2996615419979207
LNS,6326.274483292307,6326.274483292307,6328.782654988737,70,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,2.332805666985223
LNS,6321.136830614141,6321.136830614141,6326.274483292307,71,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,4,2.3632977090019267
LNS,6304.163863527653,6304.163863527653,6321.136830614141,75,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,4,2.4809068749891594
LNS,6298.716258441181,6298.716258441181,6311.530203247255,91,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,4,2.9729860840016045
LNS,6287.612839394708,6287.612839394708,6298.816426861059,95,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,4,3.091408958978718
LNS,6265.958534336003,6265.958534336003,6287.612839394708,100,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,4,3.248168583988445
LNS,6257.194196692551,6257.194196692551,6269.960668720596,107,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,4,3.4736266669933684
LNS,6037.87502490839,6037.87502490839,6259.225814956446,110,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,3.567635833984241
LNS,6036.563713578651,6036.563713578651,6038.436921388853,161,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,5.063392999989446
LNS,6029.237426824249,6029.237426824249,6036.563713578651,168,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,5.3062331249821
LNS,6029.195826039429,6029.195826039429,6029.237426824249,173,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,4,5.4430724999983795
LNS,6025.956117766107,6025.956117766107,6029.195826039429,180,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,4,5.64510770898778
LNS,6015.795681445387,6015.795681445387,6025.956117766107,189,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,5.918898125004489
LNS,5978.177473339033,5978.177473339033,6015.795681445387,204,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,6.354707583988784
LNS,5975.074492414905,5975.074492414905,5978.177473339033,210,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,4,6.533041374990717
LNS,5971.764638996473,5971.764638996473,5975.074492414905,222,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,4,6.877646499982802
LNS,5964.914468094802,5964.914468094802,5971.764638996473,224,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,4,6.944090834003873
LNS,5953.170503166321,5953.170503166321,5964.914468094802,226,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,4,7.006213791988557
LNS,5952.1847010296015,5952.1847010296015,5953.170503166321,232,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,4,7.182104958978016
LNS,5949.550091340557,5949.550091340557,5952.1847010296015,288,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,4,8.792881291999947
