algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,7550.193903840589,7550.193903840589,nan,0,e2-vanilla-100c-01,shared_warm_start,1,1.0830117389559746e-06
alns_sa_autofit,7025.187966699129,7025.187966699129,nan,1,e2-vanilla-100c-01,scan_restart,1,0.0020119580149184912
alns_sa_autofit,6965.621459531094,6965.621459531094,nan,3,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,0.19871120800962672
alns_sa_autofit,6965.577600696495,6965.577600696495,nan,7,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,1.7408035830012523
alns_sa_autofit,6885.640652955437,6885.640652955437,nan,12,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,3.6384731250000186
alns_sa_autofit,6579.127778636361,6579.127778636361,nan,26,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,7.565397625003243
alns_sa_autofit,6306.192698938809,6306.192698938809,nan,27,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,7.9450644160097
alns_sa_autofit,6297.755931338163,6297.755931338163,nan,28,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,8.0444493330142
alns_sa_autofit,6282.17867099653,6282.17867099653,nan,468,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,119.78387229100917
alns_sa_autofit,6252.227062413063,6252.227062413063,nan,596,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,151.5035579999967
alns_sa_autofit,6209.099249720609,6209.099249720609,nan,597,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,151.66010583299794
alns_sa_autofit,6082.556798262322,6082.556798262322,nan,599,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,151.99221762499656
alns_sa_autofit,6081.8425404223935,6081.8425404223935,nan,600,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,152.09849916602252
alns_sa_autofit,6078.82407085823,6078.82407085823,nan,601,e2-vanilla-100c-01,random_customer_removal+regret2_insert_repair,1,152.1773931659991
