algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_lns_cooling,6657.994081746442,6657.994081746442,nan,0,e2-multidepot-100c-01,shared_warm_start,1,1.2920063454657793e-06
alns_sa_lns_cooling,6250.706155578043,6250.706155578043,nan,1,e2-multidepot-100c-01,scan_restart,1,0.0020394580205902457
alns_sa_lns_cooling,5767.3890860725405,5767.3890860725405,nan,4,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,0.6132395830063615
alns_sa_lns_cooling,5686.822180733529,5686.822180733529,nan,5,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,0.8188945000001695
alns_sa_lns_cooling,5444.127899908778,5444.127899908778,nan,6,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,1.3351986670168117
alns_sa_lns_cooling,5443.927330236169,5443.927330236169,nan,7,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,1.635487583000213
alns_sa_lns_cooling,5390.237882849297,5390.237882849297,nan,33,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,10.161705667007482
alns_sa_lns_cooling,5356.36866950599,5356.36866950599,nan,54,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,16.659813417005353
alns_sa_lns_cooling,5329.008449937959,5329.008449937959,nan,60,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,18.724995124997804
alns_sa_lns_cooling,5315.287057850598,5315.287057850598,nan,69,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,22.130627167003695
alns_sa_lns_cooling,5295.512944078973,5295.512944078973,nan,74,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,24.41321150001022
alns_sa_lns_cooling,5288.991482764474,5288.991482764474,nan,76,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,25.094127624994144
alns_sa_lns_cooling,5288.23421912248,5288.23421912248,nan,97,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,30.488579958007904
alns_sa_lns_cooling,5240.662440563441,5240.662440563441,nan,99,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,30.95542770801694
alns_sa_lns_cooling,5237.790222523801,5237.790222523801,nan,102,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,31.34751929200138
alns_sa_lns_cooling,5224.028153788743,5224.028153788743,nan,105,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,32.08242216700455
alns_sa_lns_cooling,5144.3493676432045,5144.3493676432045,nan,138,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,41.79755929199746
alns_sa_lns_cooling,5143.353996741185,5143.353996741185,nan,144,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,43.32004545800737
alns_sa_lns_cooling,5138.730649656284,5138.730649656284,nan,146,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,43.94560616702074
alns_sa_lns_cooling,5137.334051347821,5137.334051347821,nan,157,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,46.116420042002574
alns_sa_lns_cooling,5120.619630188384,5120.619630188384,nan,164,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,47.68497462500818
alns_sa_lns_cooling,5117.7171040386265,5117.7171040386265,nan,170,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,48.94385595800122
alns_sa_lns_cooling,5114.153401325685,5114.153401325685,nan,190,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,55.703885708004236
alns_sa_lns_cooling,5110.598090772206,5110.598090772206,nan,194,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,56.54775220801821
alns_sa_lns_cooling,5110.216719048484,5110.216719048484,nan,240,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,69.86724679201143
alns_sa_lns_cooling,5104.641047028773,5104.641047028773,nan,281,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,79.96094870800152
alns_sa_lns_cooling,5099.554790287333,5099.554790287333,nan,297,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,83.59303620801074
alns_sa_lns_cooling,5099.454342126476,5099.454342126476,nan,310,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,86.40618329201243
alns_sa_lns_cooling,5098.98334780963,5098.98334780963,nan,319,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,88.48167562502204
alns_sa_lns_cooling,5098.958217988724,5098.958217988724,nan,359,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,102.01407737500267
alns_sa_lns_cooling,5081.967632423757,5081.967632423757,nan,373,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,105.2776597920165
alns_sa_lns_cooling,5079.02672297398,5079.02672297398,nan,375,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,105.46221866700216
alns_sa_lns_cooling,5078.895999325964,5078.895999325964,nan,388,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,109.18747225002153
alns_sa_lns_cooling,5078.580710495431,5078.580710495431,nan,407,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,114.53915566700744
alns_sa_lns_cooling,5078.480098647736,5078.480098647736,nan,409,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,115.1132089169987
