algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,9641.11982455522,9641.11982455522,nan,0,e2-threeshift-150c-01,shared_warm_start,1,1.4580145943909883e-06
alns_sa_autofit,9542.294026627964,9542.294026627964,nan,5,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,2.8958492079982534
alns_sa_autofit,9462.704035968056,9462.704035968056,nan,7,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,4.732478750025621
alns_sa_autofit,8886.978939359315,8886.978939359315,nan,9,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,5.991691208007978
alns_sa_autofit,8802.950473205245,8802.950473205245,nan,12,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,6.790454833011609
alns_sa_autofit,8758.625216511915,8758.625216511915,nan,14,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,8.555941083002836
alns_sa_autofit,8582.560574773695,8582.560574773695,nan,24,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,16.220640375016956
alns_sa_autofit,8535.925949860159,8535.925949860159,nan,54,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,42.884683625015896
alns_sa_autofit,8474.059196335746,8474.059196335746,nan,57,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,45.2232918330119
alns_sa_autofit,8400.071079408297,8400.071079408297,nan,68,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,51.78430258302251
alns_sa_autofit,8394.762448851328,8394.762448851328,nan,69,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,51.90195587501512
alns_sa_autofit,8303.247629104502,8303.247629104502,nan,162,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,123.14799045800464
alns_sa_autofit,8203.118782723794,8203.118782723794,nan,520,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,361.9539262500184
alns_sa_autofit,8127.154903836861,8127.154903836861,nan,672,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,1,476.8467019160162
