algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,6213.399839767949,6213.399839767949,nan,0,e2-threeshift-100c-01,shared_warm_start,3,1.0840012691915035e-06
alns_sa_autofit,6154.401184774255,6154.401184774255,nan,4,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.6313844169781078
alns_sa_autofit,6131.688309918107,6131.688309918107,nan,6,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.934380083985161
alns_sa_autofit,6128.60350876182,6128.60350876182,nan,7,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,1.0113092919928022
alns_sa_autofit,6107.599044664907,6107.599044664907,nan,8,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,1.0741192499990575
alns_sa_autofit,5814.5548259177585,5814.5548259177585,nan,9,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,1.595318249979755
alns_sa_autofit,5790.76110724797,5790.76110724797,nan,11,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,2.273131124995416
alns_sa_autofit,5612.464610806351,5612.464610806351,nan,12,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,2.731020292005269
alns_sa_autofit,5599.0110257481765,5599.0110257481765,nan,13,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,2.782269416988129
alns_sa_autofit,5525.1457595409065,5525.1457595409065,nan,17,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,4.152159999997821
alns_sa_autofit,5500.7273990288795,5500.7273990288795,nan,40,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,9.48566295899218
alns_sa_autofit,5417.828451855532,5417.828451855532,nan,42,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,9.757707583979936
alns_sa_autofit,5415.096289010959,5415.096289010959,nan,43,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,9.88559316698229
alns_sa_autofit,5340.245590219603,5340.245590219603,nan,52,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,12.266945041978033
alns_sa_autofit,5307.552869538403,5307.552869538403,nan,53,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,12.483355874981498
alns_sa_autofit,5266.924046751851,5266.924046751851,nan,54,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,12.541836499993224
alns_sa_autofit,5233.585999774848,5233.585999774848,nan,73,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,16.545991416991455
alns_sa_autofit,5226.327913958042,5226.327913958042,nan,893,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,234.76302316700458
