algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,4418.76918437399,4418.76918437399,nan,0,e2-threeshift-75c-01,shared_warm_start,4,1.5409896150231361e-06
alns_sa_autofit,4382.148494248545,4382.148494248545,nan,4,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,0.516899124981137
alns_sa_autofit,4205.210987548254,4205.210987548254,nan,13,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,1.572036790981656
alns_sa_autofit,4185.409949244497,4185.409949244497,nan,18,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,2.2038060409831814
alns_sa_autofit,4080.814649229004,4080.814649229004,nan,26,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,3.463615332992049
alns_sa_autofit,4003.0138843380983,4003.0138843380983,nan,85,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,11.830951790994732
alns_sa_autofit,3991.938733344816,3991.938733344816,nan,87,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,12.163834915991174
alns_sa_autofit,3898.79987137785,3898.79987137785,nan,154,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,21.136681499978295
alns_sa_autofit,3886.8988927012006,3886.8988927012006,nan,289,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,36.75751179098734
alns_sa_autofit,3856.409047555842,3856.409047555842,nan,313,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,39.55846941599157
alns_sa_autofit,3768.4793336982357,3768.4793336982357,nan,314,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,39.66463654098334
alns_sa_autofit,3761.9476090894514,3761.9476090894514,nan,315,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,39.69832670799224
alns_sa_autofit,3759.013635388398,3759.013635388398,nan,317,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,39.81222504097968
alns_sa_autofit,3748.756860172528,3748.756860172528,nan,906,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,112.5817780829966
alns_sa_autofit,3742.4840307973886,3742.4840307973886,nan,2002,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,250.7168225409987
alns_sa_autofit,3734.4506098423394,3734.4506098423394,nan,2005,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,4,251.02759183300077
