algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,9641.11982455522,9641.11982455522,9641.11982455522,0,e2-threeshift-150c-01,shared_warm_start,3,0.0
LNS,8829.267881739202,8829.267881739202,10259.002230160093,13,e2-threeshift-150c-01,lns_worst_customer_removal_greedy_insert_repair,3,1.287647916993592
LNS,8531.258003445146,8531.258003445146,8829.267881739202,15,e2-threeshift-150c-01,lns_worst_customer_removal_greedy_insert_repair,3,1.377696042007301
LNS,8444.385652588466,8444.385652588466,8541.715532087655,17,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,1.5271688750071917
LNS,8368.938025641359,8368.938025641359,8456.529509506741,27,e2-threeshift-150c-01,lns_shaw_related_removal_greedy_insert_repair,3,2.0443013329932
LNS,8357.624760415509,8357.624760415509,8368.938025641359,28,e2-threeshift-150c-01,lns_random_customer_removal_regret3_insert_repair,3,2.0908469579881057
LNS,8340.794363541287,8340.794363541287,8357.624760415509,29,e2-threeshift-150c-01,lns_worst_customer_removal_regret2_insert_repair,3,2.1365657080023084
LNS,8323.316989290002,8323.316989290002,8340.794363541287,31,e2-threeshift-150c-01,lns_random_customer_removal_regret3_insert_repair,3,2.2301582919899374
LNS,8218.203551559485,8218.203551559485,8389.510533620572,65,e2-threeshift-150c-01,lns_worst_customer_removal_greedy_insert_repair,3,4.2653900000150315
LNS,8217.63085750011,8217.63085750011,8220.49220332657,67,e2-threeshift-150c-01,lns_shaw_related_removal_regret3_insert_repair,3,4.384795958001632
LNS,8162.988901647136,8162.988901647136,8258.462974384402,88,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,5.571911792008905
LNS,8161.526737494548,8161.526737494548,8162.988901647136,91,e2-threeshift-150c-01,lns_shaw_related_removal_regret3_insert_repair,3,5.759073624998564
LNS,8108.149358730603,8108.149358730603,8191.188057396887,105,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,6.506375541997841
LNS,8106.719130494296,8106.719130494296,8110.435647599115,114,e2-threeshift-150c-01,lns_shaw_related_removal_regret3_insert_repair,3,7.01809683299507
LNS,8019.590468606218,8019.590468606218,8106.719130494296,127,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,7.704282708000392
LNS,8013.180166376096,8013.180166376096,8019.590468606218,139,e2-threeshift-150c-01,lns_shaw_related_removal_regret3_insert_repair,3,8.318337250006152
LNS,8010.948206484953,8010.948206484953,8013.180166376096,146,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,8.678507000004174
LNS,8008.794174397042,8008.794174397042,8010.948206484953,149,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,8.811478749994421
LNS,7998.473280141695,7998.473280141695,8008.794174397042,155,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,9.159333291987423
LNS,7996.151204573334,7996.151204573334,7998.473280141695,165,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,9.711495875002583
LNS,7992.6009327940565,7992.6009327940565,7996.151204573334,181,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,10.491878500004532
LNS,7858.190107513074,7858.190107513074,7992.6009327940565,188,e2-threeshift-150c-01,lns_shaw_related_removal_greedy_insert_repair,3,10.819255000009434
LNS,7751.095725923959,7751.095725923959,7858.190107513074,190,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,10.931322999997064
LNS,7748.993329795593,7748.993329795593,7751.095725923959,221,e2-threeshift-150c-01,lns_random_customer_removal_regret3_insert_repair,3,12.568255332997069
LNS,7737.931378333455,7737.931378333455,7748.993329795593,232,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,13.112224624986993
LNS,7720.354136411787,7720.354136411787,7737.931378333455,276,e2-threeshift-150c-01,lns_random_customer_removal_regret3_insert_repair,3,15.33536104200175
LNS,7719.518411909998,7719.518411909998,7720.354136411787,277,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,15.40574270801153
LNS,7708.680687778335,7708.680687778335,7719.518411909998,283,e2-threeshift-150c-01,lns_random_customer_removal_greedy_insert_repair,3,15.716802457987797
LNS,7705.889360117577,7705.889360117577,7708.680687778335,288,e2-threeshift-150c-01,lns_shaw_related_removal_regret3_insert_repair,3,15.979956875002244
LNS,7703.971739509634,7703.971739509634,7705.889360117577,314,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,17.361195792007493
LNS,7698.62307855893,7698.62307855893,7703.971739509634,342,e2-threeshift-150c-01,lns_random_customer_removal_greedy_insert_repair,3,18.794073917000787
LNS,7697.932584617378,7697.932584617378,7698.62307855893,358,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,19.59525099999155
LNS,7691.12801381552,7691.12801381552,7697.932584617378,401,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,21.938212375011062
LNS,7682.346347549621,7682.346347549621,7691.12801381552,407,e2-threeshift-150c-01,lns_random_customer_removal_regret3_insert_repair,3,22.254682958009653
LNS,7679.673716609364,7679.673716609364,7682.346347549621,423,e2-threeshift-150c-01,lns_shaw_related_removal_regret2_insert_repair,3,23.099890542012872
LNS,7679.6160866167775,7679.6160866167775,7679.673716609364,466,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,25.3439886670094
LNS,7676.442041700915,7676.442041700915,7679.6160866167775,490,e2-threeshift-150c-01,lns_shaw_related_removal_greedy_insert_repair,3,26.58717899999465
LNS,7666.628575600441,7666.628575600441,7676.442041700915,493,e2-threeshift-150c-01,lns_shaw_related_removal_greedy_insert_repair,3,26.772131708014058
LNS,7665.733927082537,7665.733927082537,7666.628575600441,497,e2-threeshift-150c-01,lns_random_customer_removal_greedy_insert_repair,3,26.98069612501422
LNS,7654.220854002311,7654.220854002311,7665.733927082537,502,e2-threeshift-150c-01,lns_shaw_related_removal_greedy_insert_repair,3,27.25656512498972
LNS,7651.659095116415,7651.659095116415,7654.220854002311,548,e2-threeshift-150c-01,lns_random_customer_removal_regret2_insert_repair,3,29.811538458016003
LNS,7648.405161140543,7648.405161140543,7651.659095116415,551,e2-threeshift-150c-01,lns_random_customer_removal_regret3_insert_repair,3,29.944102083012694
LNS,7648.215484754768,7648.215484754768,7648.405161140543,587,e2-threeshift-150c-01,lns_random_customer_removal_greedy_insert_repair,3,31.800740708014928
