algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,7550.193903840589,7550.193903840589,7550.193903840589,0,e2-vanilla-100c-01,shared_warm_start,2,0.0
LNS,7410.868880253465,7410.868880253465,8751.520711753947,7,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.3187653750064783
LNS,7065.883702896206,7065.883702896206,7410.868880253465,8,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,0.3557147500105202
LNS,6999.628880241638,6999.628880241638,7065.883702896206,9,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.39519599999766797
LNS,6901.581399101388,6901.581399101388,7123.430703750886,18,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.7452794169948902
LNS,6737.735339360011,6737.735339360011,6901.581399101388,19,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.7760499999858439
LNS,6674.681353840308,6674.681353840308,6737.735339360011,20,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.8093619169958401
LNS,6245.530677197935,6245.530677197935,6674.681353840308,21,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,0.8408789169916417
LNS,6164.628940740173,6164.628940740173,6288.606545813705,33,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,1.2221488750074059
LNS,6162.968358021977,6162.968358021977,6188.67779804895,111,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,3.7617546249821316
LNS,6153.809510438331,6153.809510438331,6162.968358021977,122,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,2,4.116677082987735
LNS,6021.753215282688,6021.753215282688,6153.809510438331,129,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,4.3816532919881865
LNS,5932.226737513729,5932.226737513729,6021.753215282688,131,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,4.441781375004211
LNS,5923.381837916607,5923.381837916607,5932.226737513729,175,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,5.680306958005531
LNS,5912.1366515493555,5912.1366515493555,5923.381837916607,202,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,2,6.468089542002417
LNS,5910.22920229223,5910.22920229223,5912.1366515493555,205,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,6.57567012499203
LNS,5908.889368818192,5908.889368818192,5910.22920229223,217,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,2,6.910228791995905
LNS,5908.88378037127,5908.88378037127,5908.889368818192,240,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,7.637184749997687
LNS,5904.384617130852,5904.384617130852,5908.88378037127,253,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,7.997570167004596
LNS,5904.246535032317,5904.246535032317,5904.384617130852,272,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,8.542075542005477
