algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,11326.360020661483,11326.360020661483,11326.360020661483,0,e2-threeshift-200c-01,shared_warm_start,3,0.0
LNS,11159.188118015627,11159.188118015627,11409.513509965716,25,e2-threeshift-200c-01,lns_shaw_related_removal_regret3_insert_repair,3,4.463142874999903
LNS,11010.110473058421,11010.110473058421,11159.188118015627,26,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,4.539026542013744
LNS,11003.536361125527,11003.536361125527,11010.110473058421,27,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,4.611304416990606
LNS,10588.191467658202,10588.191467658202,11091.91754662877,30,e2-threeshift-200c-01,lns_worst_customer_removal_greedy_insert_repair,3,4.902415374992415
LNS,10504.760729005118,10504.760729005118,10609.598228590512,33,e2-threeshift-200c-01,lns_shaw_related_removal_greedy_insert_repair,3,5.261943749996135
LNS,10487.249001188342,10487.249001188342,10504.760729005118,34,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,5.418151209014468
LNS,10430.666683113725,10430.666683113725,10487.249001188342,35,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,5.490289209003095
LNS,10256.44492928628,10256.44492928628,10430.666683113725,36,e2-threeshift-200c-01,lns_shaw_related_removal_greedy_insert_repair,3,5.637341749999905
LNS,10245.165713479963,10245.165713479963,10288.856464966348,53,e2-threeshift-200c-01,lns_worst_customer_removal_greedy_insert_repair,3,7.14264354199986
LNS,10235.055765236291,10235.055765236291,10245.165713479963,54,e2-threeshift-200c-01,lns_shaw_related_removal_regret3_insert_repair,3,7.282041083992226
LNS,10228.402376117623,10228.402376117623,10235.055765236291,55,e2-threeshift-200c-01,lns_worst_customer_removal_greedy_insert_repair,3,7.347119959013071
LNS,10185.305974967458,10185.305974967458,10318.150816876305,62,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,7.814505833986914
LNS,10179.915533323638,10179.915533323638,10185.305974967458,63,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,7.8854081250028685
LNS,10110.942074955616,10110.942074955616,10183.470109177752,70,e2-threeshift-200c-01,lns_shaw_related_removal_regret3_insert_repair,3,8.643746416986687
LNS,10047.680834023298,10047.680834023298,10151.326718476052,96,e2-threeshift-200c-01,lns_shaw_related_removal_regret2_insert_repair,3,11.11747062500217
LNS,10046.640812968866,10046.640812968866,10047.680834023298,101,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,11.454333750007208
LNS,10041.362624984406,10041.362624984406,10046.640812968866,102,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,11.526510875002714
LNS,10037.14644839051,10037.14644839051,10041.362624984406,104,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,11.65975495899329
LNS,9953.899536096393,9953.899536096393,10037.14644839051,108,e2-threeshift-200c-01,lns_shaw_related_removal_regret2_insert_repair,3,11.997849292005412
LNS,9858.497564061972,9858.497564061972,9953.899536096393,112,e2-threeshift-200c-01,lns_shaw_related_removal_regret2_insert_repair,3,12.471382666990394
LNS,9857.340835630137,9857.340835630137,9858.497564061972,114,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,12.600327416992513
LNS,9841.964462810609,9841.964462810609,9857.340835630137,116,e2-threeshift-200c-01,lns_worst_customer_removal_regret3_insert_repair,3,12.726069249998545
LNS,9835.347201732888,9835.347201732888,9841.964462810609,117,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,12.793111875012983
LNS,9833.490542729132,9833.490542729132,9835.347201732888,118,e2-threeshift-200c-01,lns_shaw_related_removal_regret2_insert_repair,3,12.93277895898791
LNS,9831.023409804748,9831.023409804748,9833.490542729132,122,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,13.189707084005931
LNS,9828.160874863968,9828.160874863968,9831.023409804748,127,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,13.66921445899061
LNS,9792.984062329111,9792.984062329111,9828.160874863968,128,e2-threeshift-200c-01,lns_shaw_related_removal_greedy_insert_repair,3,13.81621966700186
LNS,9668.828188118601,9668.828188118601,9792.984062329111,129,e2-threeshift-200c-01,lns_worst_customer_removal_regret2_insert_repair,3,13.883305249997647
LNS,9667.340397481536,9667.340397481536,9668.828188118601,135,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,14.343200417002663
LNS,9662.096796188365,9662.096796188365,9667.340397481536,140,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,14.738933709013509
LNS,9659.329352051467,9659.329352051467,9662.096796188365,146,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,15.134234791999916
LNS,9566.038322216065,9566.038322216065,9659.329352051467,172,e2-threeshift-200c-01,lns_shaw_related_removal_regret2_insert_repair,3,17.545494209014578
LNS,9551.646080930479,9551.646080930479,9566.038322216065,174,e2-threeshift-200c-01,lns_worst_customer_removal_regret2_insert_repair,3,17.67693408401101
LNS,9548.807786573958,9548.807786573958,9551.911826230904,186,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,18.80800650001038
LNS,9543.671946694323,9543.671946694323,9548.807786573958,199,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,20.067768375010928
LNS,9538.000551913938,9538.000551913938,9543.671946694323,203,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,20.393354542000452
LNS,9537.81027741633,9537.81027741633,9538.000551913938,206,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,20.656475124997087
LNS,9534.77870805463,9534.77870805463,9537.81027741633,252,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,24.948216833989136
LNS,9534.495915066957,9534.495915066957,9534.77870805463,255,e2-threeshift-200c-01,lns_worst_customer_removal_regret3_insert_repair,3,25.308117792010307
LNS,9531.754754477253,9531.754754477253,9534.495915066957,279,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,27.485632166994037
LNS,9520.01003484855,9520.01003484855,9531.754754477253,302,e2-threeshift-200c-01,lns_shaw_related_removal_greedy_insert_repair,3,29.540229375008494
LNS,9514.901680531577,9514.901680531577,9520.01003484855,306,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,29.884691999992356
LNS,9512.715930165103,9512.715930165103,9514.901680531577,315,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,30.61763495899504
LNS,9512.370844585685,9512.370844585685,9512.715930165103,350,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,33.706695917004254
LNS,9510.00471958393,9510.00471958393,9512.370844585685,351,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,33.776659083989216
LNS,9509.798742419667,9509.798742419667,9510.00471958393,381,e2-threeshift-200c-01,lns_random_customer_removal_regret3_insert_repair,3,36.447470749990316
LNS,9506.145663427516,9506.145663427516,9509.798742419667,387,e2-threeshift-200c-01,lns_shaw_related_removal_greedy_insert_repair,3,36.97501254201052
LNS,9505.529686792643,9505.529686792643,9506.145663427516,396,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,37.70578950000345
LNS,9503.925491350135,9503.925491350135,9505.529686792643,400,e2-threeshift-200c-01,lns_random_customer_removal_regret2_insert_repair,3,38.10028687500744
LNS,9499.661474776685,9499.661474776685,9503.925491350135,415,e2-threeshift-200c-01,lns_shaw_related_removal_regret2_insert_repair,3,39.717275834002066
LNS,9426.896037318591,9426.896037318591,9499.661474776685,416,e2-threeshift-200c-01,lns_shaw_related_removal_regret3_insert_repair,3,39.850038417003816
LNS,9426.56921716726,9426.56921716726,9426.896037318591,428,e2-threeshift-200c-01,lns_random_customer_removal_greedy_insert_repair,3,41.0684500419884
