algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,4418.76918437399,4418.76918437399,4418.76918437399,0,e2-threeshift-75c-01,shared_warm_start,4,0.0
LNS,4375.063468128623,4375.063468128623,4716.1308068804665,9,e2-threeshift-75c-01,lns_worst_customer_removal_regret3_insert_repair,4,0.23247916699619964
LNS,4213.005730357877,4213.005730357877,4382.00115577466,11,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,0.275357582984725
LNS,4110.119736588182,4110.119736588182,4213.005730357877,12,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,0.2927585830038879
LNS,4057.9498982535806,4057.9498982535806,4152.491532412885,25,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,0.5687326669867616
LNS,3991.0557668263423,3991.0557668263423,4085.556357000338,42,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,0.9187387499841861
LNS,3988.6890121156325,3988.6890121156325,3992.0272567975207,48,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,1.0397954999934882
LNS,3979.523971633784,3979.523971633784,3989.1834697776335,62,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,1.326977791992249
LNS,3953.8628997060496,3953.8628997060496,3979.523971633784,63,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,1.3432160420052242
LNS,3936.7740606114844,3936.7740606114844,3953.8628997060496,64,e2-threeshift-75c-01,lns_worst_customer_removal_regret3_insert_repair,4,1.3624579169845674
LNS,3931.3083261793718,3931.3083261793718,3936.7740606114844,65,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,1.3819446669949684
LNS,3915.4773672556707,3915.4773672556707,3937.216428791217,116,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,2.3524656670051627
LNS,3914.0427002089764,3914.0427002089764,3915.4773672556707,128,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,2.638010208000196
LNS,3911.629437208625,3911.629437208625,3914.0427002089764,131,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,2.70784283298417
LNS,3905.126577203939,3905.126577203939,3911.629437208625,140,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,2.9192710829956923
LNS,3872.9825379515264,3872.9825379515264,3905.126577203939,147,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,3.0752830829878803
LNS,3872.975239974619,3872.975239974619,3872.9825379515264,149,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,3.1219357500085607
LNS,3832.494499542781,3832.494499542781,3872.9797809365064,152,e2-threeshift-75c-01,lns_worst_customer_removal_regret2_insert_repair,4,3.1742808329872787
LNS,3815.7562001712054,3815.7562001712054,3832.494499542781,153,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,3.192822791985236
LNS,3813.8700518852584,3813.8700518852584,3815.7562001712054,160,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,3.3193350000074133
LNS,3794.226149558895,3794.226149558895,3813.8700518852584,184,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,3.7605724169989116
LNS,3788.0884158733525,3788.0884158733525,3794.226149558895,239,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,4.814452749997145
LNS,3781.2624423800025,3781.2624423800025,3788.0884158733525,243,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,4.900691666989587
LNS,3780.7526163653815,3780.7526163653815,3781.2624423800025,250,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,5.032522666995646
LNS,3775.2989171138415,3775.2989171138415,3780.7526163653815,264,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,5.272584416990867
LNS,3775.276828544093,3775.276828544093,3775.2989171138415,271,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,5.420788916992024
LNS,3769.612409272657,3769.612409272657,3775.276828544093,295,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,5.885283667012118
LNS,3768.0979116093713,3768.0979116093713,3769.612409272657,319,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,6.358530875004362
LNS,3767.736185243426,3767.736185243426,3768.0979116093713,323,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,6.434527750010602
LNS,3707.3160375102098,3707.3160375102098,3767.736185243426,498,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,9.920841332990676
LNS,3706.1049280094085,3706.1049280094085,3707.3160375102098,507,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,10.082797624985687
LNS,3687.7570280327927,3687.7570280327927,3706.1049280094085,509,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,10.123857958009467
LNS,3681.526056855398,3681.526056855398,3687.7570280327927,524,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,10.384166125004413
LNS,3680.3009088461786,3680.3009088461786,3681.526056855398,556,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,10.957424291991629
LNS,3678.2872492081688,3678.2872492081688,3680.3009088461786,609,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,11.954556542012142
LNS,3673.575473063758,3673.575473063758,3678.2872492081688,617,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,12.091987041989341
LNS,3668.007635725144,3668.007635725144,3673.575473063758,619,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,12.118105250003282
LNS,3657.926350557871,3657.926350557871,3668.007635725144,850,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,16.40562887498527
LNS,3656.6349067598094,3656.6349067598094,3657.926350557871,895,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,17.231467542005703
LNS,3647.969612883497,3647.969612883497,3656.920361807578,1598,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,30.73488712499966
LNS,3647.1936098714186,3647.1936098714186,3647.969612883497,1601,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,30.774566167005105
LNS,3646.830943435958,3646.830943435958,3647.1936098714186,1607,e2-threeshift-75c-01,lns_random_customer_removal_greedy_insert_repair,4,30.90430062499945
LNS,3646.7649199060816,3646.7649199060816,3646.830943435958,1639,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,31.502406916988548
LNS,3645.101937837696,3645.101937837696,3646.7649199060816,1873,e2-threeshift-75c-01,lns_random_customer_removal_regret3_insert_repair,4,35.97321166700567
LNS,3644.7431165664325,3644.7431165664325,3645.101937837696,1956,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,37.48085562500637
LNS,3644.437958708403,3644.437958708403,3645.0725710265438,2401,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,45.97303749999264
LNS,3642.9710239452515,3642.9710239452515,3644.437958708403,2467,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,47.25144812499639
LNS,3642.61311036365,3642.61311036365,3642.9710239452515,2489,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,47.633892541984096
LNS,3642.120372669448,3642.120372669448,3642.61311036365,2607,e2-threeshift-75c-01,lns_shaw_related_removal_regret3_insert_repair,4,49.900356124999234
LNS,3639.19173155486,3639.19173155486,3647.2655248184506,5466,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,103.44093479198636
LNS,3638.7668867537204,3638.7668867537204,3639.19173155486,5473,e2-threeshift-75c-01,lns_shaw_related_removal_greedy_insert_repair,4,103.56687370798318
LNS,3590.0914200976144,3590.0914200976144,3638.7668867537204,5596,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,106.0307890829863
LNS,3587.929467964241,3587.929467964241,3590.0914200976144,5718,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,108.20001866700477
LNS,3587.1045292797285,3587.1045292797285,3587.929467964241,5720,e2-threeshift-75c-01,lns_random_customer_removal_regret2_insert_repair,4,108.23382970798411
LNS,3571.9026450791453,3571.9026450791453,3587.1045292797285,5912,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,111.91062599999714
LNS,3571.071969714279,3571.071969714279,3571.9026450791453,5927,e2-threeshift-75c-01,lns_shaw_related_removal_regret2_insert_repair,4,112.13713970800745
