algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_lns_cooling,3082.2480786777355,3082.2480786777355,nan,0,e2-threeshift-50c-01,shared_warm_start,5,1.4579854905605316e-06
alns_sa_lns_cooling,2893.482963524978,2893.482963524978,nan,1,e2-threeshift-50c-01,scan_restart,5,0.0010787909850478172
alns_sa_lns_cooling,2728.4950777642143,2728.4950777642143,nan,2,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.04921354100224562
alns_sa_lns_cooling,2724.1108408257837,2724.1108408257837,nan,8,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.2981077079894021
alns_sa_lns_cooling,2720.2648350505747,2720.2648350505747,nan,9,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.3273304159811232
alns_sa_lns_cooling,2652.143240121932,2652.143240121932,nan,12,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.4995690000068862
alns_sa_lns_cooling,2650.3270435102195,2650.3270435102195,nan,13,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.5268132080091164
alns_sa_lns_cooling,2639.1268442150035,2639.1268442150035,nan,14,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.5851296249893494
alns_sa_lns_cooling,2636.697516513385,2636.697516513385,nan,19,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,0.9894866249815095
alns_sa_lns_cooling,2622.0257742327303,2622.0257742327303,nan,24,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,1.2649774159945082
alns_sa_lns_cooling,2619.438360659054,2619.438360659054,nan,32,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,1.7584727079956792
alns_sa_lns_cooling,2552.059168512467,2552.059168512467,nan,38,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,2.052321541006677
alns_sa_lns_cooling,2533.1900239768765,2533.1900239768765,nan,42,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,2.2770102499925997
alns_sa_lns_cooling,2532.484368796939,2532.484368796939,nan,48,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,2.7735351249866653
alns_sa_lns_cooling,2506.5418143962625,2506.5418143962625,nan,329,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,20.12994220800465
alns_sa_lns_cooling,2505.699750369643,2505.699750369643,nan,334,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,20.53066749998834
alns_sa_lns_cooling,2504.9211137049383,2504.9211137049383,nan,362,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,22.114534124993952
alns_sa_lns_cooling,2502.577199334513,2502.577199334513,nan,375,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,22.94713341598981
alns_sa_lns_cooling,2501.3361729770136,2501.3361729770136,nan,377,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,23.03968874999555
alns_sa_lns_cooling,2436.2277027055425,2436.2277027055425,nan,450,e2-threeshift-50c-01,vehicle_type_swap+greedy_insert_repair,5,26.454341125005158
alns_sa_lns_cooling,2378.9991337202973,2378.9991337202973,nan,451,e2-threeshift-50c-01,vehicle_type_swap+greedy_insert_repair,5,26.462197249988094
alns_sa_lns_cooling,2361.627735858072,2361.627735858072,nan,452,e2-threeshift-50c-01,vehicle_type_swap+greedy_insert_repair,5,26.470871124998666
alns_sa_lns_cooling,2361.6162054002693,2361.6162054002693,nan,562,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,5,30.60315491599613
alns_sa_lns_cooling,2360.119787067621,2360.119787067621,nan,1010,e2-threeshift-50c-01,route_segment_removal+regret3_insert_repair,5,48.99978029099293
