algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,3082.2480786777355,3082.2480786777355,3082.2480786777355,0,e2-threeshift-50c-01,shared_warm_start,5,0.0
LNS,2888.921122885089,2888.921122885089,3172.577950099824,10,e2-threeshift-50c-01,lns_worst_customer_removal_greedy_insert_repair,5,0.10071445899666287
LNS,2863.2177528221127,2863.2177528221127,2898.3829001625168,12,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,5,0.12882374998298474
LNS,2695.8152511223993,2695.8152511223993,2863.2177528221127,13,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,5,0.14337779200286604
LNS,2667.2911865829237,2667.2911865829237,2760.779225893569,15,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,5,0.15818658398347907
LNS,2622.7971954675018,2622.7971954675018,2670.940926748393,28,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,5,0.3207639169995673
LNS,2588.2947953034354,2588.2947953034354,2622.7971954675018,30,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,5,0.3443194589926861
LNS,2527.141637969057,2527.141637969057,2588.2947953034354,31,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,5,0.36176641698693857
LNS,2509.171245354985,2509.171245354985,2544.295144857375,41,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,5,0.46989370899973437
LNS,2499.044612589552,2499.044612589552,2509.171245354985,43,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,5,0.49283445900073275
LNS,2498.3813983035557,2498.3813983035557,2517.107712964848,60,e2-threeshift-50c-01,lns_worst_customer_removal_regret3_insert_repair,5,0.7093340839783195
LNS,2491.0020934361564,2491.0020934361564,2498.3813983035557,61,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,5,0.7220314589794725
LNS,2486.987951900988,2486.987951900988,2491.0020934361564,63,e2-threeshift-50c-01,lns_random_customer_removal_greedy_insert_repair,5,0.7471659999864642
LNS,2483.01803486759,2483.01803486759,2486.987951900988,72,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,5,0.8714399589807726
LNS,2482.2286912000827,2482.2286912000827,2483.165830015344,112,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,5,1.296849416976329
LNS,2479.1771411752275,2479.1771411752275,2482.2286912000827,246,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,5,2.9037405839771964
LNS,2472.3303443811783,2472.3303443811783,2479.1771411752275,489,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,5,5.862710249988595
LNS,2454.118200358484,2454.118200358484,2472.3303443811783,545,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,5,6.47731579199899
LNS,2454.095775548259,2454.095775548259,2454.118200358484,558,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,5,6.622221375000663
LNS,2444.8199053514973,2444.8199053514973,2454.095775548259,629,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,5,7.548062083980767
LNS,2403.1516582278136,2403.1516582278136,2444.8199053514973,804,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,5,9.711454624979524
LNS,2402.946261871312,2402.946261871312,2403.1516582278136,866,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,5,10.39292183399084
LNS,2397.6883559676457,2397.6883559676457,2402.946261871312,898,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,5,10.74392008400173
LNS,2395.2844276197593,2395.2844276197593,2397.6883559676457,914,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,5,10.967768499976955
LNS,2389.0775665629453,2389.0775665629453,2395.2844276197593,937,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,5,11.22410416699131
LNS,2384.19887643439,2384.19887643439,2389.0775665629453,999,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,5,11.988889708998613
LNS,2374.688025288102,2374.688025288102,2391.556017344976,2352,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,5,27.654384124994976
LNS,2370.5114909357544,2370.5114909357544,2374.688025288102,2498,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,5,29.31066308397567
LNS,2368.369208413174,2368.369208413174,2370.5114909357544,2520,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,5,29.549259291990893
LNS,2360.0753728345867,2360.0753728345867,2368.369208413174,2623,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,5,30.658160374994623
LNS,2355.370908548581,2355.370908548581,2360.0753728345867,2625,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,5,30.678561708977213
LNS,2352.3375632817156,2352.3375632817156,2355.370908548581,2789,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,5,32.54191629198613
LNS,2351.3471635682135,2351.3471635682135,2360.512186503273,11331,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,5,131.49141550000058
