algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,4418.76918437399,4418.76918437399,nan,0,e2-threeshift-75c-01,shared_warm_start,3,1.167005393654108e-06
alns_sa_autofit,4374.592272513972,4374.592272513972,nan,9,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,0.6049097920185886
alns_sa_autofit,4194.131926605652,4194.131926605652,nan,26,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,2.2849111670220736
alns_sa_autofit,4186.065346285433,4186.065346285433,nan,28,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,2.524650167004438
alns_sa_autofit,4171.40755642478,4171.40755642478,nan,31,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,2.8591597090126015
alns_sa_autofit,4160.599949381962,4160.599949381962,nan,32,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,3.001371709018713
alns_sa_autofit,4126.0443868359735,4126.0443868359735,nan,33,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,3.1850887920008972
alns_sa_autofit,4109.376276404152,4109.376276404152,nan,34,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,3.221947917016223
alns_sa_autofit,4106.731531498331,4106.731531498331,nan,40,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,4.3797732500243
alns_sa_autofit,4018.967441005068,4018.967441005068,nan,52,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,5.711600125010591
alns_sa_autofit,3977.8424015887717,3977.8424015887717,nan,153,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,19.175297792011406
alns_sa_autofit,3961.0076901854586,3961.0076901854586,nan,159,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,19.72158141701948
alns_sa_autofit,3907.346028300551,3907.346028300551,nan,301,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,40.9318480840011
alns_sa_autofit,3883.1326047369525,3883.1326047369525,nan,512,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,69.15138795902021
alns_sa_autofit,3821.557269510506,3821.557269510506,nan,519,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,70.62379345900263
alns_sa_autofit,3817.6804285311014,3817.6804285311014,nan,1517,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,207.49735216700356
alns_sa_autofit,3714.1795829712705,3714.1795829712705,nan,1635,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,224.14992837500176
alns_sa_autofit,3713.6375415148086,3713.6375415148086,nan,1636,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,224.2465870420274
alns_sa_autofit,3707.367595946126,3707.367595946126,nan,1638,e2-threeshift-75c-01,random_customer_removal+greedy_insert_repair,3,224.38457629201002
