algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,9641.11982455522,9641.11982455522,nan,0,e2-threeshift-150c-01,shared_warm_start,2,1.5409896150231361e-06
alns_sa_autofit,9469.083937121908,9469.083937121908,nan,2,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,0.9565939579915721
alns_sa_autofit,8993.123410002021,8993.123410002021,nan,3,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,1.4723153749946505
alns_sa_autofit,8901.090492299747,8901.090492299747,nan,10,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,7.661933499999577
alns_sa_autofit,8879.104629551051,8879.104629551051,nan,16,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,12.123489791003522
alns_sa_autofit,8702.545934662468,8702.545934662468,nan,17,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,12.583419165981468
alns_sa_autofit,8675.202929265675,8675.202929265675,nan,25,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,19.313778040988836
alns_sa_autofit,8588.703716867707,8588.703716867707,nan,41,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,31.39183804098866
alns_sa_autofit,8465.358001518298,8465.358001518298,nan,71,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,52.1983739999996
alns_sa_autofit,8437.937736920154,8437.937736920154,nan,73,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,54.19264254099107
alns_sa_autofit,8434.250606539023,8434.250606539023,nan,74,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,54.42252058300073
alns_sa_autofit,8189.404251902044,8189.404251902044,nan,136,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,94.67842216600548
alns_sa_autofit,8185.799968142037,8185.799968142037,nan,137,e2-threeshift-150c-01,random_customer_removal+greedy_insert_repair,2,95.12659412500216
