algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
LNS,3082.2480786777355,3082.2480786777355,3082.2480786777355,0,e2-threeshift-50c-01,shared_warm_start,2,0.0
LNS,3004.373568356959,3004.373568356959,3103.064476280904,7,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,0.1011690000013914
LNS,2899.936816590506,2899.936816590506,3004.373568356959,8,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.11107016701134853
LNS,2706.622289999477,2706.622289999477,2931.131660128919,10,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,2,0.14260225000907667
LNS,2637.2634689951606,2637.2634689951606,2706.622289999477,11,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.15319000001181848
LNS,2630.6536153252164,2630.6536153252164,2641.467906541595,52,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,2,0.597406167013105
LNS,2616.887020121839,2616.887020121839,2630.6536153252164,56,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,2,0.6442079590051435
LNS,2602.2765776635615,2602.2765776635615,2617.90792040162,67,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,2,0.763581459003035
LNS,2546.456918430264,2546.456918430264,2602.2765776635615,68,e2-threeshift-50c-01,lns_worst_customer_removal_regret3_insert_repair,2,0.7751152089913376
LNS,2514.923550405467,2514.923550405467,2546.456918430264,70,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,2,0.8059198340051807
LNS,2514.5007647537186,2514.5007647537186,2515.795829570796,75,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,2,0.8392854999983683
LNS,2504.0451595987684,2504.0451595987684,2514.5007647537186,77,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,0.8719191669952124
LNS,2497.6268790306335,2497.6268790306335,2504.0451595987684,90,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,2,0.988183042005403
LNS,2494.604741488754,2494.604741488754,2497.6268790306335,91,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,2,0.9937690839869902
LNS,2485.9742990359414,2485.9742990359414,2498.0246041625105,127,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,2,1.3916679589892738
LNS,2485.8318915653545,2485.8318915653545,2485.9742990359414,131,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,1.4448667500109877
LNS,2485.4368141811283,2485.4368141811283,2485.8318915653545,145,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,1.650894624995999
LNS,2481.081600122663,2481.081600122663,2485.4368141811283,167,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,1.8856334589945618
LNS,2479.148828788392,2479.148828788392,2481.081600122663,280,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,3.1659086250001565
LNS,2452.028999569501,2452.028999569501,2479.148828788392,290,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,2,3.2705274999898393
LNS,2443.860740264358,2443.860740264358,2452.028999569501,342,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,2,3.8531375419988763
LNS,2424.325185425101,2424.325185425101,2443.860740264358,360,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,2,4.063893374986947
LNS,2412.757365400638,2412.757365400638,2424.325185425101,361,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,2,4.082813249988249
LNS,2404.221545836736,2404.221545836736,2412.757365400638,444,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,5.055229749996215
LNS,2397.967372703878,2397.967372703878,2404.221545836736,550,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,2,6.521682458987925
LNS,2391.854134890927,2391.854134890927,2407.7253482882443,3232,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,37.28968508398975
LNS,2391.6979654479883,2391.6979654479883,2391.854134890927,3242,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,2,37.38756425000611
LNS,2391.4925690914865,2391.4925690914865,2391.6979654479883,3397,e2-threeshift-50c-01,lns_random_customer_removal_greedy_insert_repair,2,39.100732583989156
LNS,2383.1289764818957,2383.1289764818957,2391.4925690914865,3443,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,2,39.61186416700366
LNS,2377.1275117815826,2377.1275117815826,2383.1289764818957,3533,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,40.5691172920051
LNS,2374.576400957354,2374.576400957354,2386.031707951484,4699,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,54.067081249988405
LNS,2373.402119653916,2373.402119653916,2374.576400957354,4747,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,2,54.74286399999983
LNS,2373.180581673753,2373.180581673753,2373.402119653916,4795,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,2,55.29097850000835
LNS,2367.7734031439027,2367.7734031439027,2379.6651281244995,6758,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,2,78.42865241700201
LNS,2358.929019350378,2358.929019350378,2375.18866129595,14688,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,169.08867066699895
LNS,2358.6526503893247,2358.6526503893247,2358.929019350378,14712,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,2,169.3793362090073
