algorithm,best_cost,best_obj,current_cost,eval,instance,operator,seed,time_seconds
alns_sa_autofit,7550.193903840589,7550.193903840589,nan,0,e2-vanilla-100c-01,shared_warm_start,5,1.2919772416353226e-06
alns_sa_autofit,7025.187966699129,7025.187966699129,nan,1,e2-vanilla-100c-01,scan_restart,5,0.0021016669925302267
alns_sa_autofit,6931.1894311843735,6931.1894311843735,nan,2,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,0.27486354199936613
alns_sa_autofit,6710.654943735934,6710.654943735934,nan,11,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,2.4297691249812488
alns_sa_autofit,6676.598548174521,6676.598548174521,nan,12,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,2.8856349169800524
alns_sa_autofit,6474.818786823324,6474.818786823324,nan,18,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,4.694187332992442
alns_sa_autofit,6410.9829686808835,6410.9829686808835,nan,199,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,53.13116537500173
alns_sa_autofit,6404.542270110042,6404.542270110042,nan,200,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,53.17899945800309
alns_sa_autofit,6344.16144722368,6344.16144722368,nan,201,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,53.45900787500432
alns_sa_autofit,6343.776564369381,6343.776564369381,nan,202,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,53.510013916995376
alns_sa_autofit,6306.447237830067,6306.447237830067,nan,628,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,164.86680254200473
alns_sa_autofit,6296.972345818172,6296.972345818172,nan,630,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,165.38153258297825
alns_sa_autofit,6262.206618618901,6262.206618618901,nan,783,e2-vanilla-100c-01,random_customer_removal+greedy_insert_repair,5,201.5388486669981
