instance,wins,ties,losses,mean_gain_pct,median_gain_pct,worst_gain_pct
L-main-threeshift-100c-01,3,0,2,3.9080220722290457,4.343074588009138,-4.73804422703239
L-main-threeshift-10c-01,0,5,0,0.0,0.0,0.0
L-main-threeshift-150c-01,4,0,1,4.861263583394003,1.2243937103456397,-5.161277023431677
L-main-threeshift-15c-01,2,0,3,-0.1355382009223323,-0.2126188940973159,-2.532183201631084
L-main-threeshift-200c-01,5,0,0,15.394136110284585,17.82334947567962,3.4750734347724035
L-main-threeshift-20c-01,3,0,2,-0.31653321474930146,0.29605308608369035,-8.054250723587392
L-main-threeshift-25c-01,4,0,1,2.1805857773140245,1.929366580649312,-0.6922307494385816
L-main-threeshift-50c-01,3,0,2,-0.5838691645340763,0.8420287567442074,-6.195529356297421
L-main-threeshift-75c-01,1,0,4,0.16042275097963798,-0.6550415795629558,-2.2337488200002396
