instance_id,candidate_family,source_family,seed,arm,label_to_depot,source_label_by_depot,customer_count_by_depot,demand_kg_by_depot,payload_capacity_kg_by_depot,available_cv_by_depot,available_ev_by_depot,used_cv_by_depot,used_ev_by_depot,used_cv_total,used_ev_total,total_cost_cny,total_distance_km,total_emissions_kg,cross_contractor_customer_count,joint_relative_cost_change_pct,complete_candidate_evaluations,elapsed_seconds,mapping_sha256,initial_sha256,solution_sha256,status,status_reason
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,1,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 4, ""D_guangzhou"": 7, ""D_shenzhen"": 9}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",22,8,11735.364047692658,4671.165769330084,1205.0913605800552,0,-41.58985443683233,32,15.423529832973145,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,bea3dd4d5188fe47ab78d3e37c091f176de99cedec1911bbf372441b99dfde6c,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,1,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6854.643222624926,1828.981614672597,472.6671457679161,104,-41.58985443683233,32,18.993862542090937,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,0818868770d74c076ac05903472b6913ff8314a7682c2fc39fc9f226ffc952f8,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,2,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 3, ""D_guangzhou"": 7, ""D_shenzhen"": 9}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",22,8,11539.875601169619,4582.636132913446,1161.3004829433114,0,-40.71011140941275,32,16.166207583039068,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,ea1d6048d4014dbab4da415ecd782e2ec3e5256b9ae8a01745e79dcf14170f80,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,2,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6841.979387425828,1835.784242351473,470.5408620636141,103,-40.71011140941275,32,16.447372875059955,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,f697e8e6e0afce7f6bf47324451a6e9af191472bfa43b8a14c8e8424b9d2ae12,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,3,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 3, ""D_guangzhou"": 6, ""D_shenzhen"": 9}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",21,8,11222.914948918173,4477.225045550369,1142.1415983593338,0,-38.69293214379853,32,16.98434916709084,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,1fea6b2b7eb423fcf74b5ba5164ce6abc414cd0d0b12bb8efc56c647fac26b05,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,3,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 5, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6880.440083177043,1859.9653335921912,475.48697461102006,105,-38.69293214379853,32,13.008914540987462,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,f9a047d3b25cefe103e211831dbb6b386f568dfe2b1cfbdbc0e5c3596a422dae,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,4,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 6, ""D_shenzhen"": 9}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",20,8,11117.502006458957,4474.820388499833,1154.676520217924,0,-38.47491714809143,32,16.366393915959634,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,9b64015335f862b9ceee058ba6d72773cb6a1a69c61a1c42986e384d93504edb,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,4,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 2, ""D_guangzhou"": 6, ""D_shenzhen"": 7}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,6840.052320536472,1863.234224253868,465.28520683422227,103,-38.47491714809143,32,19.772347582969815,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,32b07b933d44a02baaaee027cee1d65cb9b777b40dda0cb7e96f3350ca0df689,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,5,HISTORICAL_STANDALONE,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 2, ""D_foshan"": 4, ""D_guangzhou"": 7, ""D_shenzhen"": 9}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",22,8,11736.37498425642,4642.868640358459,1230.7818134654292,0,-39.373312310321666,32,15.43876808299683,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,6ae4433c544d7a401e7fb1739cc26da7604a814929d66c1e279892c9f28b161d,PASS,
cn-prd-150c-02-V2-LOCATIONS,Uniform_Unbalanced_Capacity_Rank_Aligned,Uniform_Unbalanced,5,JOINT_OPTIMIZED,"{""0"": ""D_guangzhou"", ""1"": ""D_shenzhen"", ""2"": ""D_dongguan"", ""3"": ""D_foshan""}","{""D_dongguan"": 2, ""D_foshan"": 3, ""D_guangzhou"": 0, ""D_shenzhen"": 1}","{""D_dongguan"": 16, ""D_foshan"": 14, ""D_guangzhou"": 57, ""D_shenzhen"": 63}","{""D_dongguan"": 4304.0, ""D_foshan"": 4099.0, ""D_guangzhou"": 14305.0, ""D_shenzhen"": 17779.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}","{""D_dongguan"": 3, ""D_foshan"": 3, ""D_guangzhou"": 6, ""D_shenzhen"": 5}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",17,8,7115.375407794674,1984.661221307829,525.069000274428,103,-39.373312310321666,32,20.961422292049974,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,6f4ceca091093785859927388964bc38327ae443b0e0141e9d303e65efc148dc,938574f05c8c3b27cd69bb7c5b3b888ae1af39a3b3e6d6948a2f57f7b5cc8e84,PASS,
