accepted,best_updates,destroy,profile,repair,run_id,seed,selected,start
3,0,shaw_related_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
2,1,shaw_related_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
9,5,vehicle_type_swap,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,55,CV_ONLY
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
0,0,whole_route_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
2,1,whole_route_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
0,0,whole_route_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
4,4,worst_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,37,CV_ONLY
1,1,worst_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,11,CV_ONLY
3,2,worst_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__CV_ONLY__seed5,5,20,CV_ONLY
0,0,random_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,1,CV_ONLY
1,0,random_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,2,CV_ONLY
13,4,random_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,76,CV_ONLY
0,0,route_segment_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,3,CV_ONLY
2,0,route_segment_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,4,CV_ONLY
1,0,route_segment_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,6,CV_ONLY
0,0,shaw_related_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,1,CV_ONLY
1,0,shaw_related_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,2,CV_ONLY
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,1,CV_ONLY
16,8,vehicle_type_swap,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,132,CV_ONLY
1,0,whole_route_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,4,CV_ONLY
0,0,whole_route_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,3,CV_ONLY
0,0,whole_route_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,3,CV_ONLY
7,4,worst_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,61,CV_ONLY
9,4,worst_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,63,CV_ONLY
3,1,worst_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__CV_ONLY__seed5,5,25,CV_ONLY
65,21,random_customer_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed1,1,389,SHARED_ONE_EV
12,3,random_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,30,SHARED_ONE_EV
36,10,random_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,96,SHARED_ONE_EV
11,3,random_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,34,SHARED_ONE_EV
2,1,route_segment_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,10,SHARED_ONE_EV
3,0,route_segment_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,12,SHARED_ONE_EV
1,0,route_segment_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,11,SHARED_ONE_EV
4,2,shaw_related_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,18,SHARED_ONE_EV
1,1,shaw_related_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,12,SHARED_ONE_EV
4,3,shaw_related_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,24,SHARED_ONE_EV
7,7,vehicle_type_swap,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,53,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,11,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,10,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,11,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,11,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,11,SHARED_ONE_EV
4,0,worst_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,11,SHARED_ONE_EV
3,0,worst_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,13,SHARED_ONE_EV
3,0,worst_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed1,1,12,SHARED_ONE_EV
1,1,random_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,14,SHARED_ONE_EV
5,2,random_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,31,SHARED_ONE_EV
3,1,random_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,17,SHARED_ONE_EV
36,6,route_segment_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,118,SHARED_ONE_EV
10,1,route_segment_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,30,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,1,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,1,SHARED_ONE_EV
1,1,shaw_related_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,14,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,1,SHARED_ONE_EV
20,6,vehicle_type_swap,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,121,SHARED_ONE_EV
1,0,whole_route_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,4,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,3,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,3,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,1,SHARED_ONE_EV
1,1,worst_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,14,SHARED_ONE_EV
1,1,worst_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed1,1,14,SHARED_ONE_EV
76,31,random_customer_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed2,2,388,SHARED_ONE_EV
9,6,random_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,49,SHARED_ONE_EV
11,8,random_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,66,SHARED_ONE_EV
5,3,random_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,25,SHARED_ONE_EV
3,0,route_segment_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,12,SHARED_ONE_EV
16,4,route_segment_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,40,SHARED_ONE_EV
8,2,route_segment_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,21,SHARED_ONE_EV
2,0,shaw_related_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
1,0,shaw_related_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
3,2,shaw_related_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,17,SHARED_ONE_EV
9,6,vehicle_type_swap,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,51,SHARED_ONE_EV
1,0,vehicle_type_swap,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,12,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,11,SHARED_ONE_EV
1,0,whole_route_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,14,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
1,1,worst_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
1,1,worst_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
0,0,worst_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed2,2,10,SHARED_ONE_EV
2,1,random_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,12,SHARED_ONE_EV
3,2,random_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,25,SHARED_ONE_EV
4,2,random_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,26,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,1,SHARED_ONE_EV
2,0,route_segment_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,3,SHARED_ONE_EV
57,6,route_segment_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,114,SHARED_ONE_EV
3,1,shaw_related_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,13,SHARED_ONE_EV
4,3,shaw_related_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,32,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,1,SHARED_ONE_EV
21,8,vehicle_type_swap,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,110,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,4,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,3,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,3,SHARED_ONE_EV
2,2,worst_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,21,SHARED_ONE_EV
2,2,worst_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,21,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed2,2,1,SHARED_ONE_EV
72,33,random_customer_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed3,3,391,SHARED_ONE_EV
37,8,random_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,72,SHARED_ONE_EV
31,9,random_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,74,SHARED_ONE_EV
13,2,random_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,25,SHARED_ONE_EV
1,0,route_segment_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,12,SHARED_ONE_EV
2,1,route_segment_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,10,SHARED_ONE_EV
0,0,route_segment_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,11,SHARED_ONE_EV
9,3,shaw_related_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,25,SHARED_ONE_EV
1,0,shaw_related_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,11,SHARED_ONE_EV
2,1,shaw_related_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,12,SHARED_ONE_EV
10,5,vehicle_type_swap,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,41,SHARED_ONE_EV
3,0,vehicle_type_swap,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,10,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,10,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,10,SHARED_ONE_EV
1,0,whole_route_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,13,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,10,SHARED_ONE_EV
0,0,worst_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,12,SHARED_ONE_EV
6,2,worst_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,21,SHARED_ONE_EV
1,1,worst_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed3,3,10,SHARED_ONE_EV
1,1,random_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,15,SHARED_ONE_EV
6,2,random_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,35,SHARED_ONE_EV
0,0,random_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,1,SHARED_ONE_EV
1,0,route_segment_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,4,SHARED_ONE_EV
1,0,route_segment_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,3,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,3,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,1,SHARED_ONE_EV
3,3,shaw_related_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,43,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,1,SHARED_ONE_EV
49,7,vehicle_type_swap,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,237,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,4,SHARED_ONE_EV
1,0,whole_route_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,3,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,3,SHARED_ONE_EV
1,1,worst_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,15,SHARED_ONE_EV
1,0,worst_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,2,SHARED_ONE_EV
2,1,worst_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed3,3,17,SHARED_ONE_EV
0,0,random_customer_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
63,24,random_customer_removal,DEFAULT_ALPHA_UCB,regret2_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed4,4,386,SHARED_ONE_EV
11,6,random_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,57,SHARED_ONE_EV
19,8,random_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,80,SHARED_ONE_EV
9,4,random_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,40,SHARED_ONE_EV
5,1,route_segment_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,16,SHARED_ONE_EV
2,0,route_segment_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,10,SHARED_ONE_EV
2,0,route_segment_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,12,SHARED_ONE_EV
1,0,shaw_related_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,13,SHARED_ONE_EV
1,0,shaw_related_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
3,0,shaw_related_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,12,SHARED_ONE_EV
7,5,vehicle_type_swap,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,49,SHARED_ONE_EV
2,0,vehicle_type_swap,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
0,0,vehicle_type_swap,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,10,SHARED_ONE_EV
2,0,whole_route_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
0,0,whole_route_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
1,0,worst_customer_removal,BALANCED_COVERAGE,greedy_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
1,0,worst_customer_removal,BALANCED_COVERAGE,regret2_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,12,SHARED_ONE_EV
1,0,worst_customer_removal,BALANCED_COVERAGE,regret3_insert_repair,BALANCED_COVERAGE__SHARED_ONE_EV__seed4,4,11,SHARED_ONE_EV
0,0,random_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
7,4,random_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,52,SHARED_ONE_EV
0,0,random_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
0,0,route_segment_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
37,3,route_segment_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,76,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
5,1,shaw_related_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,18,SHARED_ONE_EV
0,0,shaw_related_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
33,7,vehicle_type_swap,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,158,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,4,SHARED_ONE_EV
1,0,whole_route_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,3,SHARED_ONE_EV
0,0,whole_route_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,3,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,greedy_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
0,0,worst_customer_removal,MINIMUM_COVERAGE,regret2_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,1,SHARED_ONE_EV
17,4,worst_customer_removal,MINIMUM_COVERAGE,regret3_insert_repair,MINIMUM_COVERAGE__SHARED_ONE_EV__seed4,4,64,SHARED_ONE_EV
0,0,random_customer_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,random_customer_removal,DEFAULT_ALPHA_UCB,regret2_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
0,0,random_customer_removal,DEFAULT_ALPHA_UCB,regret3_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
79,20,shaw_related_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,383,SHARED_ONE_EV
0,0,worst_customer_removal,DEFAULT_ALPHA_UCB,greedy_insert_repair,DEFAULT_ALPHA_UCB__SHARED_ONE_EV__seed5,5,1,SHARED_ONE_EV
