stage,algorithm,policy_mode,bundle,bundle_dir,seed,scale,status,health_status,myopic_dynamic_cost,heuristic_dynamic_cost,myopic_static_revealed_cost,heuristic_static_revealed_cost,myopic_information_cost,heuristic_information_cost,myopic_information_cost_pct,heuristic_information_cost_pct,information_cost_reduction,information_cost_reduction_pct_of_myopic,dynamic_cost_delta,static_cost_delta,policy_deferred_total,policy_defer_stage_count,policy_trace_stage_count,trigger_count,event_count,actual_evals,elapsed_seconds,payload_path
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,901,50,OK,HEALTHY,1548.9863521250727,1508.0867198348278,1087.7508126654993,1087.7508126654993,461.2355394595734,420.3359071693285,42.40268396852126,38.64266542254365,40.89963229024488,8.867406951807467,-40.89963229024488,0.0,13,3,4,4,12,10000,296.4860227999743,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed901_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,902,50,OK,HEALTHY,1661.752712554383,1678.4192348112424,1077.596790341294,1077.596790341294,584.1559222130888,600.8224444699483,54.20913716976423,55.75577524499281,-16.66652225685948,-2.853094802791343,16.66652225685948,0.0,17,4,5,5,12,12000,286.7002248999197,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed902_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,903,50,OK,HEALTHY,1837.4638519301757,1838.0094830118755,1093.9984012993416,1099.4614144686534,743.4654506308341,738.5480685432221,67.95855000773497,67.17362326900275,4.917382087611941,0.6614136653478003,0.5456310816998666,5.463013169311807,17,4,5,5,12,11327,329.9766571999062,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed903_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,904,50,OK,HEALTHY,1870.6609189093963,1868.9751682833155,1128.796590054887,1128.796590054887,741.8643288545093,740.1785782284285,65.72170180089192,65.5723612872039,1.6857506260807895,0.22723165955205138,-1.6857506260807895,0.0,17,4,5,5,12,11936,292.06441240012646,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed904_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,905,50,OK,HEALTHY,1722.7835476322423,1871.4139208700574,1130.6474085142984,1130.6474085142984,592.1361391179439,740.766512355759,52.3714231916055,65.51702208641211,-148.6303732378151,-25.100709688014895,148.6303732378151,0.0,16,4,5,5,12,11643,354.2050123999361,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed905_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,906,50,OK,HEALTHY,1834.0600451333312,1940.480105210375,1163.0456172998656,1163.0456172998656,671.0144278334656,777.4344879105095,57.694592357546306,66.84471153551195,-106.4200600770439,-15.859578522126139,106.4200600770439,0.0,16,4,5,5,12,12000,298.9263693999965,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed906_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,907,50,OK,HEALTHY,2034.5255236680478,1899.5673711567113,1176.9776336183447,1149.0672714432962,857.547890049703,750.500099713415,72.86016875387605,65.31385223170987,107.04779033628802,12.483010171021887,-134.9581525113365,-27.910362175048476,16,4,5,5,12,12000,285.10595500003546,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed907_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,908,50,OK,HEALTHY,1548.993384120361,1662.143581585714,1139.1884658219358,1141.3456605236095,409.80491829842526,520.7979210621045,35.97340831595823,45.63016613417364,-110.99300276367921,-27.084351067463924,113.1501974653529,2.1571947016736885,15,3,4,4,12,10000,327.6983485999517,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed908_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,909,50,OK,HEALTHY,1656.3700749106433,1760.301685846428,1158.6461783645816,1158.6461783645816,497.7238965460617,601.6555074818464,42.95736747249229,51.927457986447386,-103.93161093578465,-20.88137854280547,103.93161093578465,0.0,16,4,5,5,12,11234,302.4298861999996,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed909_heuristic.json
action_sanity,track20_reserve_defer_heuristic,reserve_capacity,E-UK50_01__curric_d2_s3_seed1_24h,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,910,50,OK,HEALTHY,1310.441934426096,1386.5192873992905,1066.181026705404,1077.8615066966427,244.26090772069188,308.65778070264787,22.909890684838032,28.636126142829006,-64.396872981956,-26.363970224655315,76.07735297319459,11.680479991238599,14,3,4,4,12,9008,313.241710399976,solver\reports\dr_alns_ppo_v3\final_track23\stage_d_track20_reserve_capacity\track20_payloads\E-UK50_01__curric_d2_s3_seed1_24h_seed910_heuristic.json
