row_type,category,instance,size,battery_kwh,status,violation_count,route_count,cv_route_count,ev_route_count,ev_route_share,cv_physical_vehicle_count,ev_physical_vehicle_count,charging_action_count,total_cost,E_total,E_cv_direct,E_ev_indirect,cost_carbon,baseline_source,baseline_cost,baseline_E_total,cost_gap_pct_vs_baseline,E_total_gap_pct_vs_baseline,accepted_conversions,attempted_conversions,dominant_failure_reason,instance_verdict,solution_path,low_carbon_charging_share
ev_maximal,vanilla,e2-vanilla-150c-01,150,80.0,OK,0,21,19,2,0.09523809523809523,10,2,3,6003.0858951897635,3290.1989257121663,3284.742222785257,5.456702926909232,165.62861392035046,baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-vanilla-150c-01__alns_e2_throughput__seed1.json,6015.377586977482,3354.4746147287115,-0.20433782601325304,-1.9161179140937794,1,20,CHARGING_TIME_WINDOW_DETOUR,Z_EV_PHYSICALLY_UNSUPPORTED_80KWH,baselines/e2_alns/ev_heavy_regime_stage0_data/ev_maximal_solutions/e2-vanilla-150c-01__B80.json,0.4105036108874861
ev_maximal,vanilla,e2-vanilla-200c-01,200,80.0,OK,0,29,27,2,0.06896551724137931,14,2,4,8772.978628586563,4838.8986315344855,4828.376351828428,10.522279706057518,243.59015711144602,baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-vanilla-200c-01__alns_e2_throughput__seed1.json,8714.98386087934,4943.164115121717,0.6654604143050193,-2.109286302436762,1,27,CHARGING_TIME_WINDOW_DETOUR,Z_EV_PHYSICALLY_UNSUPPORTED_80KWH,baselines/e2_alns/ev_heavy_regime_stage0_data/ev_maximal_solutions/e2-vanilla-200c-01__B80.json,0.3168692411982634
ev_maximal,multidepot,e2-multidepot-150c-01,150,80.0,OK,0,22,20,2,0.09090909090909091,10,2,4,5520.284197829192,2787.1290332828994,2778.858121520981,8.270911761918267,140.30407553546115,baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-150c-01__alns_e2_throughput__seed1.json,5488.782859056312,2872.344799158398,0.5739221168296602,-2.9667665908517318,1,20,STATION_OR_DEPOT_CAPACITY,Z_EV_PHYSICALLY_UNSUPPORTED_80KWH,baselines/e2_alns/ev_heavy_regime_stage0_data/ev_maximal_solutions/e2-multidepot-150c-01__B80.json,0.21586320289367092
ev_maximal,multidepot,e2-multidepot-200c-01,200,80.0,OK,0,29,27,2,0.06896551724137931,14,2,3,6608.7911651451695,3233.0346699322035,3226.989995244888,6.044674687315185,162.75096528438715,baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-200c-01__alns_e2_throughput__seed1.json,6608.239546640648,3307.169681933136,0.00834743505631699,-2.2416452474733126,1,27,STATION_OR_DEPOT_CAPACITY,Z_EV_PHYSICALLY_UNSUPPORTED_80KWH,baselines/e2_alns/ev_heavy_regime_stage0_data/ev_maximal_solutions/e2-multidepot-200c-01__B80.json,0.47638033066382135
ev_maximal,threeshift,e2-threeshift-150c-01,150,80.0,OK,0,22,20,2,0.09090909090909091,10,2,3,5810.237255755882,3030.245139804851,3019.2502758797045,10.994863925146582,152.54254033777622,baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,5803.553350198798,3101.0426845269594,0.11516919297131314,-2.283023870498834,1,20,STATION_OR_DEPOT_CAPACITY,Z_EV_PHYSICALLY_UNSUPPORTED_80KWH,baselines/e2_alns/ev_heavy_regime_stage0_data/ev_maximal_solutions/e2-threeshift-150c-01__B80.json,0.2959671004546777
