run_id,phase,algorithm,display_algorithm,category,instance,seed,step,eval,operator,channel,best_cost,route_count,time_seconds
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,10,34,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4297.574736414393,,4.588686208997387
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,11,57,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4296.038186178162,,7.6287643749965355
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,12,59,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4294.391775923714,,8.001535041999887
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,13,60,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4289.119585803961,,8.101900666995789
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,14,61,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4257.104595665373,,8.366219249990536
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,15,65,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4218.95973387957,,9.066115583991632
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,16,73,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4215.541651108197,,10.234210708993487
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,17,83,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4214.573005264865,,11.691514249992906
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,18,100,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4205.150913477001,,13.764100417000009
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,19,101,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4192.926520142164,,13.825574416987365
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,20,102,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4191.19463696123,,13.900373458993272
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,21,117,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4189.755641382666,,16.350815166995744
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,22,118,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4185.0825135249515,,16.4312548339949
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,23,130,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4149.822322552263,,17.94713258399861
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,24,136,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4145.419193806226,,18.524502874992322
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,25,144,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4138.4145835743175,,19.774413666993496
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,26,148,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4133.875932274742,,20.372369291988434
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,27,154,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4126.710280738353,,21.264529458989273
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,28,161,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,4121.332063054991,,22.109262124999077
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,29,167,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3997.4724554052077,,23.143210708993138
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,30,174,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3996.192259708834,,24.201391999988118
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,31,186,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3984.939391507587,,26.658989541989285
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,32,196,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3977.4868232622257,,27.86453283399169
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,33,199,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3972.6431689651654,,28.473151291997056
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,34,201,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3972.6327192831795,,28.578216624999186
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,35,212,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3960.221508721329,,30.0374594169989
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,36,222,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3956.5039274842693,,31.896573624995654
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,37,232,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3955.0191805934214,,32.62204474999453
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,38,259,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3954.3237094810065,,36.28258187499887
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,39,260,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3953.5925649073224,,36.364175958995475
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,40,262,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3951.2215578912446,,36.49662983400049
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,41,269,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3950.330977030032,,37.51095754199196
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,42,270,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3949.122004475775,,37.62003254199226
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,43,351,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3939.515342203893,,48.134418833986274
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,44,443,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3935.8886400775054,,58.84793379199982
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,45,456,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3921.60269929518,,60.87663979199715
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,46,464,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3914.4839283881283,,61.874223958991934
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,47,490,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3914.3495762919765,,65.98596983400057
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,48,493,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3912.5488500189226,,66.17541283399623
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,49,502,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3909.772385965834,,67.29379070899449
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,50,535,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3909.761936283848,,71.31660354199994
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,51,553,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3895.2606482367487,,74.19846241699997
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,52,574,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3895.06631333578,,77.42774104198907
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,53,588,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3893.9683768232467,,79.17247229198983
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,54,590,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3890.6022316968592,,79.39099070899829
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,55,593,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3890.2277406149524,,79.87264820899873
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,56,618,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3887.1404271316705,,82.56703670899151
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,57,637,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3884.8943737050085,,84.73497645898897
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,58,647,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3883.2657122744904,,85.64450437499909
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,59,657,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3881.6064788797607,,86.5219394589949
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,60,722,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3881.5110214132405,,95.75394962499558
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,61,755,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3881.4893748684926,,99.55919716699282
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,62,778,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3881.41255279158,,101.82619137498841
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,63,921,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3879.2001867725876,,118.61650229198858
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,64,922,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3802.7949126237345,,118.7387759169942
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,65,924,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3801.4452862296102,,119.02158566699654
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,66,972,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3730.571786813314,,125.99532504199306
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,67,976,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3724.7114251480093,,126.60141270898748
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,68,996,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3722.6125562222437,,128.67875749999075
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,69,998,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3722.132661013915,,128.8371458749898
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,70,1050,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3701.8732020006078,,137.1998512089922
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,71,1051,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3683.386444654289,,137.22409145899292
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,72,1052,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3666.042762985344,,137.25098791699565
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,73,1053,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3655.1962509605655,,137.27472666699032
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,74,1054,vehicle_type_swap+greedy_insert_repair,native_vehicle_type_swap+greedy_insert_repair,3645.763844351757,,137.2982152919867
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,75,1187,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3641.972042335992,,149.87265208399913
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,76,1525,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,3641.704297324254,,184.09648374999233
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,77,1932,random_customer_removal+greedy_insert_repair,native_random_customer_removal+greedy_insert_repair,3631.2269562239635,,220.00883712498762
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed1,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,1,78,3877,route_segment_removal+regret3_insert_repair,native_route_segment_removal+regret3_insert_repair,3630.5130760186526,,353.585400416996
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed2,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,2,0,0,shared_warm_start,shared_warm_start,5059.001494485717,,0.00043566699605435133
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed2,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,2,1,5,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,4866.766151091226,,0.5847088340087794
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed2,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,2,2,6,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,4522.001967618111,,0.8547890420013573
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed2,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,2,3,7,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,4468.726767831724,,0.9415772920037853
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed2,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,2,4,8,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,4384.07172875477,,1.1262536669964902
E_CARBON_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-02__alns_e2_carbon__seed2,E_CARBON_TIER1,alns_e2_carbon,alns_e2_carbon,threeshift,e2-threeshift-150c-02,2,5,10,random_customer_removal+regret2_insert_repair,native_random_customer_removal+regret2_insert_repair,4374.839844938385,,1.5211535840062425
