carbon_tier,category,instance,algorithm,rows,ok_rows,mean_best_cost,std_best_cost,min_best_cost,mean_actual_evals,mean_elapsed_seconds,mean_evals_per_second,mean_E_total,mean_cost_carbon,mean_low_carbon_charging_share,mean_ev_route_share,mean_charging_action_count
Tier1,threeshift,e2-threeshift-150c-02,alns_e2_carbon,3,3,3537.2661730544046,93.06889982800907,3444.376303611971,16000.0,445.7483148196722,36.00479699480017,1084.9123166212182,54.61448601871213,0.21253379226350497,0.5303030303030303,12.333333333333334
Tier1,threeshift,e2-threeshift-150c-02,alns_e2_carbon_ablation,3,3,3523.7568482306197,73.69001006860898,3444.376303611971,16000.0,425.4814269583342,38.17804577855128,1056.7405903359452,53.19632131751148,0.20571239638251435,0.5454545454545454,13.333333333333334
Tier1,threeshift,e2-threeshift-150c-02,t3_main_alns,3,3,3476.7575644015087,30.268588536254715,3454.81396231612,16000.0,1146.5335757639987,14.44995213981688,1050.0445461917136,52.85924245529087,0.19355016547074613,0.5396825396825397,12.333333333333334
Tier1,threeshift,e2-threeshift-200c-02,alns_e2_carbon,3,3,4538.127565277276,381.155088106518,4281.02884867131,16000.0,684.9694024856677,48.42773976908927,1216.282688357112,61.22767053189702,0.2524422866877873,0.6362889983579639,21.666666666666668
Tier1,threeshift,e2-threeshift-200c-02,alns_e2_carbon_ablation,3,3,4374.864524563585,104.83678090141682,4281.02884867131,16000.0,661.5742769303275,41.46352406589256,1120.670483542904,56.41455214154979,0.25266712330132024,0.6309523809523809,21.333333333333332
Tier1,threeshift,e2-threeshift-200c-02,t3_main_alns,3,3,4468.042745466924,134.5964901724275,4354.629889573324,16000.0,2129.3767853056684,8.309284018476065,1132.5584694156576,57.01299335038421,0.24260832954200562,0.6425834701696771,21.333333333333332
Tier1,threeshift,e2-threeshift-200c-03,alns_e2_carbon,3,3,4528.753427348069,116.08004153667028,4461.568951662528,11436.333333333334,2492.4216573616723,10.516448138029412,1203.5494788064364,60.58668076311601,0.23304353483992046,0.6206896551724138,19.666666666666668
Tier1,threeshift,e2-threeshift-200c-03,alns_e2_carbon_ablation,3,3,4481.788661743042,39.114594670795555,4457.925382391849,16000.0,761.2237844303309,21.033204077097725,1137.8774493151593,57.28075079852512,0.23996950587023483,0.6551724137931034,20.666666666666668
Tier1,threeshift,e2-threeshift-200c-03,t3_main_alns,3,3,4596.006152029372,202.51287618926176,4442.9042081624875,16000.0,2165.8546458329947,7.6729878409374725,1248.1489142446887,62.83181634307764,0.2927113595433134,0.6137931034482759,19.333333333333332
