instance_id,seed,objective_mode,objective_value,objective_unit,operating_cost_cny,cost_plus_carbon_cny,electricity_cost_cny,carbon_cost_cny,system_emissions_kg,charging_emissions_kg,charging_energy_kwh,distance_km,route_count,used_cv,used_ev,public_station_charge_count,terminal_depot_charge_count,minimum_soc,minimum_final_soc,path_hash,typed_path_hash,path_differs_from_cost_only,types_differ_from_cost_only,complete_candidate_evaluations,elapsed_seconds,selected_source,solution_sha256,status,failure_reason
cn-prd-50c-03-V2-LOCATIONS,1,COST_ONLY,2335.159190698802,CNY,2335.159190698802,2346.6120285752836,18.078565243238476,11.452837876481711,152.6637946745096,23.23128870375982,63.6563980718562,583.536122687539,9,6,3,0,3,0.23765381122153087,0.6,d3918ae96335128109fe141fc52ac7f21e07116fda8794f460bd475eed06ab8c,07ef5bc002529bdd1c1f6e8f641a10cec9ea9508d9d05342c46f26b8932bfb1d,False,False,32,6.604189790901728,history_expanded_time_limited_mip_recombination,8c1ffaa69e2e8efa12f70708e535207f48ba1113d093995d5baaf91b01ded6f9,PASS,
cn-prd-50c-03-V2-LOCATIONS,1,COST_PLUS_CARBON,2346.299502611332,CNY,2335.1591906988024,2346.299502611332,18.078565243239318,11.140311912529869,148.49789272900384,19.065386758254053,63.6563980718562,583.536122687539,9,6,3,0,3,0.23765381122153087,0.6,d3918ae96335128109fe141fc52ac7f21e07116fda8794f460bd475eed06ab8c,07ef5bc002529bdd1c1f6e8f641a10cec9ea9508d9d05342c46f26b8932bfb1d,False,False,32,8.471107583958656,history_expanded_time_limited_mip_recombination,8c1ffaa69e2e8efa12f70708e535207f48ba1113d093995d5baaf91b01ded6f9,PASS,
cn-prd-50c-03-V2-LOCATIONS,1,PURE_CARBON,132.4844983542894,kgCO2e,2395.4344361908256,2405.3734232573643,78.35381073526247,9.938987066538791,132.4844983542894,3.051992383539621,63.6563980718562,583.536122687539,9,6,3,0,3,0.23765381122153087,0.6,d3918ae96335128109fe141fc52ac7f21e07116fda8794f460bd475eed06ab8c,07ef5bc002529bdd1c1f6e8f641a10cec9ea9508d9d05342c46f26b8932bfb1d,False,False,32,10.028929666965269,history_expanded_time_limited_mip_recombination,03c9b3030fb150e8f799b23699f2c354fd66c26f9fcc61c8a0ed0709766c0173,PASS,
cn-prd-50c-03-V2-LOCATIONS,2,COST_ONLY,2333.943313853302,CNY,2333.943313853302,2345.4143237100943,17.974822235848837,11.471009856792328,152.9060231510574,23.083279626407915,63.252993663701446,580.270128044887,9,6,3,0,3,0.23765381122153087,0.6,01197c77f96b8f5fb9748d6d69fdd657029babe3436d02637e86144b955fc74c,5c194339a3613a1935920199d1f03209e2fac04ed23219b7d58957863ab86ff1,False,False,32,5.766848541912623,history_expanded_time_limited_mip_recombination,ea7dbb3ef67fba8da3740fe830ec918db19aa6c42ce225b37a0413fd12b84b4d,PASS,
cn-prd-50c-03-V2-LOCATIONS,2,COST_PLUS_CARBON,2345.1038949996732,CNY,2333.9433138533027,2345.1038949996732,17.97482223584968,11.160581146370374,148.7680771310367,18.94533360638721,63.252993663701446,580.270128044887,9,6,3,0,3,0.23765381122153087,0.6,01197c77f96b8f5fb9748d6d69fdd657029babe3436d02637e86144b955fc74c,5c194339a3613a1935920199d1f03209e2fac04ed23219b7d58957863ab86ff1,False,False,32,13.607329083024524,history_expanded_time_limited_mip_recombination,ea7dbb3ef67fba8da3740fe830ec918db19aa6c42ce225b37a0413fd12b84b4d,PASS,
cn-prd-50c-03-V2-LOCATIONS,2,PURE_CARBON,131.89536179523122,kgCO2e,2392.8962220451363,2402.7910120870147,76.36171683316797,9.894790041878247,131.89536179523122,3.0457277185631826,63.80803238125199,585.347930324212,9,6,3,0,3,0.23765381122153087,0.6,446dba8db8229056027c858051f8ae5407426b9312a110c415909233e2cdfe92,7e6e096e28bd8c81e705774be2ea6e53b07eaf320045a8606b3bdc937ec56a71,True,True,32,11.5773912089644,best_exact_hgs_parent,80cf70198c062c2f4e13f49f8d6cc256641cfe8cda6b942add353eeeae9b6050,PASS,
cn-prd-50c-03-V2-LOCATIONS,3,COST_ONLY,2333.8419922241933,CNY,2333.8419922241933,2345.297182352947,18.288748565605815,11.455190128753475,152.6951496767992,23.531155079346245,64.4736953615438,582.6341501833961,9,6,3,0,3,0.23765381122153087,0.6,2059165647c385febba4c97af341eda1ae83626c5baf0414f982d05dee45f818,71001853fbc2c66068088098a40f5b5e09cb93cad3d866f0fa28613a59637198,False,False,32,5.985110707930289,best_exact_hgs_parent,16648d58d4d63277a473a630710b7ef04ce9e3f4bac7502e4f0d1ac581ce1c68,PASS,
cn-prd-50c-03-V2-LOCATIONS,3,COST_PLUS_CARBON,2344.980407353559,CNY,2333.841992224194,2344.980407353559,18.28874856560666,11.138415129364434,148.47260902911802,19.308614431665074,64.4736953615438,582.6341501833961,9,6,3,0,3,0.23765381122153087,0.6,2059165647c385febba4c97af341eda1ae83626c5baf0414f982d05dee45f818,71001853fbc2c66068088098a40f5b5e09cb93cad3d866f0fa28613a59637198,False,False,32,12.23862666694913,best_exact_hgs_parent,16648d58d4d63277a473a630710b7ef04ce9e3f4bac7502e4f0d1ac581ce1c68,PASS,
cn-prd-50c-03-V2-LOCATIONS,3,PURE_CARBON,131.97491145846544,kgCO2e,2390.2986139787154,2400.1993718363296,71.05690757703496,9.900757857614078,131.97491145846544,2.2975616860297863,63.33234931231109,585.676192045507,9,6,3,0,3,0.23765381122153087,0.6,781ee6aacd6b57a317f5dfb75ea96ab8795ab9401edb78b7f0810a7d75c2c1a4,5a1323bcf256bd8e180571fcc2e4b8c3fd1d44e1315f89f80ee1367f78cd244d,True,True,32,11.01581937505398,history_expanded_time_limited_mip_recombination,9ad97ed6bdee921ea7e54a2017ee1b4d523143eaaa18b77513b7305624adf7ac,PASS,
cn-prd-50c-03-V2-LOCATIONS,4,COST_ONLY,2336.513922964785,CNY,2336.513922964785,2348.056577107055,18.02909805473224,11.542654142270486,153.8610256234402,23.16071437673555,63.464045040991344,579.841184063956,9,6,3,0,3,0.23765381122153087,0.6,112e35568a0790ba36e9b0e6d695ee4a30fda2a913a6758555f93edbb6a22575,009ddce72225067d61833d363feb805b907d58eb33248e8610708089c500cced,False,False,32,5.790971917100251,best_exact_hgs_parent,3864b1bb7b0c377b4155ed3ad6c2be554a25d5dac62cc725e47c07bee25aed9e,PASS,
